Timestamps [ms],RightFootEE,,RightToeBase,,RightFoot,,RightLeg,,RightUpLeg,,LeftFootEE,,LeftToeBase,,LeftFoot,,LeftLeg,,LeftUpLeg,,RightHandEE,,RightHand,,RightForeArm,,RightArm,,RightShoulder,,LeftHandEE,,LeftHand,,LeftForeArm,,LeftArm,,LeftShoulder,,HeadEE,,Head,,Neck,,Spine4,,Spine3,,Spine2,,Spine1,,Spine,,Hips,,Nose,,LeftEye,,RightEye,,LeftEar,,RightEar,,LeftHeelOuter,,LeftHeelInner,,RightHeelOuter,,RightHeelInner,,LeftToeBaseOuter,,LeftToeBaseInner,,RightToeBaseOuter,,RightToeBaseInner,,LeftFootEEOuter,,LeftFootEEInner,,RightFootEEOuter,,RightFootEEInner,,LeftArm_,,LeftForeArm_,,LeftHand_,,RightArm_,,RightForeArm_,,RightHand_,,LeftUpLeg_,,LeftLeg_,,LeftFoot_,,LeftToeBase_,,RightUpLeg_,,RightLeg_,,RightFoot_,,RightToeBase_,,
433.333,0.499104,0.303127,0.503726,0.297469,0.512098,0.285582,0.522548,0.248513,0.534894,0.203432,0.592984,0.303335,0.588015,0.297426,0.579737,0.285373,0.571492,0.247031,0.561232,0.201175,0.44789,0.168699,0.457471,0.16167,0.487906,0.146778,0.520108,0.124107,0.537624,0.119164,0.640572,0.164649,0.631086,0.15663,0.601779,0.138462,0.568101,0.118965,0.550702,0.118134,0.543754,0.068283,0.543894,0.098334,0.543678,0.111944,0.543634,0.122193,0.544517,0.144662,0.545323,0.159766,0.546077,0.172287,0.546903,0.187266,0.547662,0.197286,0.55088,0.0925798,0.553813,0.0870059,0.5447,0.0875629,0.557373,0.0886088,0.532139,0.09017,0.583854,0.290409,0.577631,0.293168,0.506935,0.289568,0.512908,0.293048,0.591616,0.298918,0.585268,0.301762,0.499722,0.298268,0.505806,0.301842,0.596529,0.303697,0.590097,0.306596,0.495337,0.302973,0.501501,0.306611,0.568101,0.118965,0.601779,0.138462,0.631086,0.15663,0.520108,0.124107,0.487906,0.146778,0.457471,0.16167,0.561232,0.201175,0.571492,0.247031,0.579737,0.285373,0.588015,0.297426,0.534894,0.203432,0.522548,0.248513,0.512098,0.285582,0.503726,0.297469,
441.666,0.499122,0.303184,0.503718,0.297517,0.512061,0.2856,0.522563,0.24846,0.53487,0.203362,0.592887,0.303361,0.587943,0.297447,0.57971,0.285381,0.571467,0.247007,0.561208,0.201152,0.447905,0.168796,0.457509,0.161761,0.487957,0.14683,0.520122,0.12406,0.537637,0.119131,0.640538,0.164668,0.631085,0.156614,0.601784,0.138441,0.568116,0.11891,0.550715,0.118102,0.543784,0.0682748,0.543912,0.0983196,0.543694,0.111917,0.543657,0.122158,0.544542,0.144623,0.545345,0.159725,0.546088,0.172245,0.546917,0.187216,0.547651,0.197239,0.550953,0.0926272,0.553872,0.0870382,0.544767,0.0876015,0.557391,0.0885968,0.532178,0.0901753,0.583817,0.290437,0.577585,0.293175,0.506885,0.28957,0.512862,0.29305,0.591542,0.298954,0.585184,0.301776,0.499706,0.298309,0.505795,0.301883,0.596434,0.303737,0.58999,0.306615,0.495347,0.303029,0.501518,0.306667,0.568116,0.11891,0.601784,0.138441,0.631085,0.156614,0.520122,0.12406,0.487957,0.14683,0.457509,0.161761,0.561208,0.201152,0.571467,0.247007,0.57971,0.285381,0.587943,0.297447,0.53487,0.203362,0.522563,0.24846,0.512061,0.2856,0.503718,0.297517,
450,0.498993,0.303118,0.503632,0.297485,0.51205,0.285598,0.522621,0.248477,0.53493,0.203305,0.592863,0.303358,0.587929,0.297442,0.579719,0.285369,0.571519,0.246956,0.56126,0.201067,0.447952,0.168896,0.457568,0.161838,0.488034,0.146888,0.520172,0.124057,0.537682,0.11912,0.640539,0.164671,0.631097,0.1566,0.601801,0.138408,0.568151,0.118852,0.550759,0.11809,0.543777,0.0682575,0.543944,0.0983012,0.543736,0.111896,0.543685,0.122123,0.544563,0.144577,0.545368,0.159674,0.546119,0.172189,0.546956,0.187143,0.547701,0.197167,0.551035,0.0925982,0.55393,0.0870039,0.544834,0.0875833,0.557407,0.0885549,0.532218,0.0901784,0.58381,0.290444,0.577573,0.293164,0.50689,0.289556,0.512852,0.293054,0.591522,0.298963,0.585158,0.301767,0.499633,0.298266,0.505705,0.301858,0.596407,0.303746,0.589958,0.306605,0.495226,0.302954,0.501379,0.30661,0.568151,0.118852,0.601801,0.138408,0.631097,0.1566,0.520172,0.124057,0.488034,0.146888,0.457568,0.161838,0.56126,0.201067,0.571519,0.246956,0.579719,0.285369,0.587929,0.297442,0.53493,0.203305,0.522621,0.248477,0.51205,0.285598,0.503632,0.297485,
458.333,0.499049,0.303163,0.503647,0.29752,0.512001,0.285593,0.522558,0.248367,0.534973,0.20326,0.592803,0.303373,0.587902,0.297446,0.579751,0.285354,0.571512,0.246922,0.561298,0.201025,0.447984,0.169019,0.457609,0.161912,0.4881,0.146962,0.520206,0.124055,0.537708,0.119107,0.640527,0.164681,0.63113,0.156564,0.601832,0.138384,0.568183,0.118816,0.550783,0.118069,0.543809,0.068249,0.54397,0.0982898,0.543757,0.111879,0.543708,0.122098,0.544594,0.144545,0.545405,0.159639,0.546158,0.172151,0.547002,0.187099,0.547743,0.197124,0.551121,0.0926066,0.553999,0.0870071,0.544912,0.0875898,0.55743,0.0885429,0.532266,0.0901754,0.58384,0.290445,0.57759,0.293144,0.506846,0.289569,0.512824,0.293043,0.591499,0.29898,0.585122,0.301763,0.499645,0.298316,0.505734,0.301883,0.596352,0.303774,0.589888,0.306611,0.495275,0.303016,0.501446,0.306647,0.568183,0.118816,0.601832,0.138384,0.63113,0.156564,0.520206,0.124055,0.4881,0.146962,0.457609,0.161912,0.561298,0.201025,0.571512,0.246922,0.579751,0.285354,0.587902,0.297446,0.534973,0.20326,0.522558,0.248367,0.512001,0.285593,0.503647,0.29752,
466.666,0.499014,0.303144,0.503614,0.297517,0.511979,0.285594,0.52258,0.248339,0.534995,0.203193,0.59273,0.303389,0.58787,0.29745,0.579786,0.285338,0.571528,0.246892,0.561316,0.200972,0.448046,0.169134,0.457675,0.161972,0.488191,0.147011,0.520263,0.124027,0.537761,0.119093,0.64052,0.164705,0.631172,0.156532,0.601873,0.138348,0.568231,0.118761,0.550835,0.118057,0.543818,0.0682475,0.544012,0.0982835,0.54381,0.111862,0.543754,0.122065,0.544635,0.144503,0.545441,0.159592,0.54619,0.172102,0.547034,0.187036,0.547766,0.197063,0.551222,0.0926334,0.554074,0.0870176,0.544997,0.087621,0.557457,0.0885144,0.532319,0.0902044,0.583875,0.290448,0.577609,0.293124,0.506825,0.289567,0.5128,0.293044,0.591471,0.299,0.585078,0.301759,0.499613,0.29831,0.5057,0.301881,0.596285,0.303804,0.589805,0.306617,0.495239,0.302997,0.501407,0.306632,0.568231,0.118761,0.601873,0.138348,0.631172,0.156532,0.520263,0.124027,0.488191,0.147011,0.457675,0.161972,0.561316,0.200972,0.571528,0.246892,0.579786,0.285338,0.58787,0.29745,0.534995,0.203193,0.52258,0.248339,0.511979,0.285594,0.503614,0.297517,
475,0.498883,0.303087,0.503548,0.297498,0.512017,0.285613,0.522582,0.248279,0.535036,0.203126,0.592712,0.30341,0.58785,0.297469,0.579778,0.285347,0.571545,0.246859,0.561353,0.200918,0.448097,0.169257,0.457733,0.162028,0.488276,0.147072,0.520311,0.124007,0.537801,0.119051,0.640521,0.164714,0.631206,0.156508,0.601913,0.138318,0.568282,0.118692,0.550874,0.118012,0.543835,0.0682333,0.544044,0.0982612,0.543851,0.111825,0.543805,0.122018,0.544692,0.144452,0.545498,0.159539,0.546243,0.172047,0.547079,0.186976,0.547808,0.197003,0.551307,0.092676,0.554139,0.0870392,0.545072,0.0876604,0.55748,0.08848,0.532366,0.0902186,0.583832,0.290479,0.577564,0.293132,0.506893,0.289573,0.512847,0.293071,0.591436,0.299034,0.585041,0.301771,0.499568,0.298279,0.505632,0.301872,0.596258,0.303839,0.589777,0.306629,0.495121,0.30293,0.501266,0.306587,0.568282,0.118692,0.601913,0.138318,0.631206,0.156508,0.520311,0.124007,0.488276,0.147072,0.457733,0.162028,0.561353,0.200918,0.571545,0.246859,0.579778,0.285347,0.58785,0.297469,0.535036,0.203126,0.522582,0.248279,0.512017,0.285613,0.503548,0.297498,
483.333,0.49887,0.303112,0.503527,0.297517,0.511987,0.285604,0.522621,0.248246,0.535105,0.20306,0.592664,0.303425,0.587836,0.297471,0.579822,0.285327,0.57164,0.246805,0.561413,0.200831,0.448156,0.169344,0.457807,0.162083,0.488379,0.14713,0.520382,0.124001,0.537863,0.119021,0.640551,0.164726,0.631268,0.156481,0.601978,0.138288,0.56835,0.118648,0.550934,0.11798,0.543859,0.0682197,0.544096,0.0982413,0.543909,0.111793,0.543853,0.121972,0.544735,0.144396,0.545543,0.159479,0.546292,0.171982,0.547128,0.186899,0.547867,0.196926,0.551418,0.0926998,0.554226,0.0870448,0.545169,0.0876865,0.557519,0.0884402,0.532432,0.0902357,0.583878,0.29047,0.577598,0.293107,0.506872,0.289559,0.51283,0.293052,0.591428,0.299047,0.585019,0.301765,0.499551,0.298298,0.505618,0.301884,0.596216,0.303864,0.58972,0.306637,0.495107,0.302958,0.501256,0.30661,0.56835,0.118648,0.601978,0.138288,0.631268,0.156481,0.520382,0.124001,0.488379,0.14713,0.457807,0.162083,0.561413,0.200831,0.57164,0.246805,0.579822,0.285327,0.587836,0.297471,0.535105,0.20306,0.522621,0.248246,0.511987,0.285604,0.503527,0.297517,
491.666,0.498807,0.303098,0.503481,0.297518,0.511967,0.285607,0.522619,0.248171,0.53518,0.202988,0.592688,0.303399,0.587852,0.297454,0.579836,0.285318,0.571651,0.246778,0.561488,0.20079,0.448237,0.169423,0.457888,0.162133,0.4885,0.147194,0.52047,0.123993,0.537941,0.119002,0.640575,0.164743,0.631317,0.156469,0.602043,0.138257,0.568437,0.118567,0.551013,0.117962,0.543895,0.0682069,0.544163,0.0982253,0.543992,0.11177,0.543947,0.121935,0.544833,0.144351,0.545638,0.15943,0.546383,0.171932,0.547235,0.18684,0.547952,0.196869,0.551519,0.0926982,0.554309,0.0870326,0.545259,0.087691,0.557573,0.0884045,0.532503,0.090246,0.58386,0.290488,0.57758,0.293104,0.506869,0.289561,0.512823,0.293055,0.591427,0.299047,0.58502,0.301746,0.499513,0.298298,0.505576,0.301886,0.59623,0.303853,0.589736,0.306605,0.495049,0.302945,0.501192,0.306598,0.568437,0.118567,0.602043,0.138257,0.631317,0.156469,0.52047,0.123993,0.4885,0.147194,0.457888,0.162133,0.561488,0.20079,0.571651,0.246778,0.579836,0.285318,0.587852,0.297454,0.53518,0.202988,0.522619,0.248171,0.511967,0.285607,0.503481,0.297518,
500,0.498805,0.303115,0.503466,0.297531,0.511934,0.285593,0.522625,0.24812,0.535253,0.202914,0.592647,0.303405,0.58783,0.297455,0.579849,0.28531,0.571676,0.246741,0.561558,0.200734,0.448326,0.169464,0.457998,0.162185,0.488648,0.147249,0.520567,0.123946,0.538034,0.118945,0.640637,0.164764,0.631396,0.156474,0.602135,0.138242,0.568545,0.118498,0.551105,0.117908,0.543919,0.0681972,0.544237,0.0982016,0.544089,0.111724,0.544043,0.121881,0.544922,0.144296,0.545724,0.159373,0.546464,0.171873,0.547324,0.186773,0.548029,0.196803,0.551628,0.0927677,0.554396,0.0870674,0.545353,0.0877613,0.557629,0.0883502,0.532579,0.0902892,0.583865,0.290496,0.577578,0.293095,0.506843,0.289546,0.512803,0.293032,0.591404,0.299061,0.584989,0.301742,0.4995,0.298312,0.505569,0.301892,0.59619,0.30387,0.589688,0.306604,0.495044,0.302967,0.501194,0.306612,0.568545,0.118498,0.602135,0.138242,0.631396,0.156474,0.520567,0.123946,0.488648,0.147249,0.457998,0.162185,0.561558,0.200734,0.571676,0.246741,0.579849,0.28531,0.58783,0.297455,0.535253,0.202914,0.522625,0.24812,0.511934,0.285593,0.503466,0.297531,
508.333,0.498796,0.303135,0.50345,0.297546,0.511906,0.285579,0.522628,0.248046,0.535332,0.20285,0.592563,0.303432,0.587788,0.29747,0.579875,0.285305,0.571723,0.246687,0.561633,0.20067,0.448415,0.169496,0.458113,0.162228,0.488803,0.147311,0.520672,0.123912,0.538133,0.1189,0.640705,0.164787,0.631479,0.15648,0.60223,0.13823,0.56865,0.118431,0.551202,0.11786,0.543947,0.0681891,0.544314,0.0981812,0.544183,0.111685,0.544125,0.121832,0.545002,0.144243,0.545805,0.159318,0.546544,0.171815,0.547401,0.186708,0.548106,0.196739,0.551746,0.0928251,0.554489,0.0870939,0.545455,0.0878216,0.557687,0.0882988,0.53266,0.0903308,0.583899,0.290503,0.577597,0.293084,0.506831,0.289536,0.512797,0.293012,0.591371,0.299087,0.584939,0.301749,0.499491,0.298332,0.505565,0.301901,0.596114,0.303908,0.589595,0.306623,0.495036,0.302995,0.501192,0.306629,0.56865,0.118431,0.60223,0.13823,0.631479,0.15648,0.520672,0.123912,0.488803,0.147311,0.458113,0.162228,0.561633,0.20067,0.571723,0.246687,0.579875,0.285305,0.587788,0.29747,0.535332,0.20285,0.522628,0.248046,0.511906,0.285579,0.50345,0.297546,
516.666,0.498775,0.303139,0.503428,0.297554,0.51188,0.285568,0.522639,0.247986,0.535427,0.202757,0.592536,0.303437,0.587774,0.297477,0.579889,0.285311,0.571779,0.246648,0.561724,0.200613,0.448525,0.169546,0.458233,0.162261,0.488958,0.147347,0.520796,0.123881,0.538249,0.118877,0.640764,0.164842,0.631597,0.156479,0.602351,0.138219,0.568771,0.118403,0.551318,0.117838,0.543986,0.0681764,0.544409,0.0981627,0.544303,0.111657,0.544253,0.121785,0.54513,0.144185,0.545929,0.159254,0.546661,0.171748,0.547526,0.18663,0.548209,0.196663,0.551861,0.0928263,0.554585,0.087079,0.545556,0.0878332,0.557763,0.0882485,0.53275,0.0903537,0.583899,0.290531,0.577591,0.293092,0.506823,0.289531,0.512793,0.292997,0.591352,0.29911,0.584914,0.301752,0.499476,0.298345,0.505554,0.301904,0.596085,0.303926,0.58956,0.306621,0.495017,0.303006,0.501175,0.306631,0.568771,0.118403,0.602351,0.138219,0.631597,0.156479,0.520796,0.123881,0.488958,0.147347,0.458233,0.162261,0.561724,0.200613,0.571779,0.246648,0.579889,0.285311,0.587774,0.297477,0.535427,0.202757,0.522639,0.247986,0.51188,0.285568,0.503428,0.297554,
525,0.498768,0.303156,0.503413,0.297566,0.511853,0.285554,0.522734,0.247952,0.535489,0.202649,0.592476,0.303453,0.587742,0.297498,0.57991,0.28532,0.571809,0.246639,0.561778,0.200528,0.448641,0.169588,0.458383,0.162291,0.489128,0.147363,0.520934,0.12383,0.538379,0.118851,0.64086,0.164883,0.631701,0.156507,0.602473,0.138212,0.568913,0.118366,0.551451,0.11783,0.544029,0.068159,0.544523,0.0981409,0.544449,0.111626,0.544403,0.121731,0.545256,0.144114,0.546034,0.159178,0.546751,0.171668,0.547593,0.186529,0.54827,0.196566,0.551989,0.0928107,0.554693,0.0870482,0.545668,0.0878326,0.557853,0.0881875,0.532852,0.0903763,0.583906,0.290566,0.577587,0.2931,0.506808,0.289516,0.512783,0.292974,0.591318,0.29915,0.584868,0.301765,0.499466,0.298358,0.505548,0.30191,0.596027,0.303961,0.58949,0.306628,0.495009,0.303029,0.501172,0.306645,0.568913,0.118366,0.602473,0.138212,0.631701,0.156507,0.520934,0.12383,0.489128,0.147363,0.458383,0.162291,0.561778,0.200528,0.571809,0.246639,0.57991,0.28532,0.587742,0.297498,0.535489,0.202649,0.522734,0.247952,0.511853,0.285554,0.503413,0.297566,
533.333,0.498746,0.30317,0.503393,0.29758,0.511834,0.285548,0.52272,0.24785,0.535585,0.202568,0.592427,0.303448,0.587722,0.2975,0.579942,0.285319,0.571891,0.246633,0.561868,0.20045,0.448787,0.169648,0.45853,0.162287,0.489304,0.147375,0.521087,0.123794,0.538526,0.118804,0.640959,0.164942,0.631823,0.156542,0.602614,0.138217,0.569071,0.118308,0.551599,0.117793,0.544072,0.0681505,0.544644,0.0981188,0.544603,0.111585,0.54455,0.121676,0.545385,0.144053,0.546151,0.159113,0.54686,0.1716,0.547682,0.186447,0.548362,0.196485,0.552117,0.0928539,0.5548,0.0870593,0.545779,0.0878857,0.557948,0.0881217,0.532959,0.0904259,0.583927,0.290594,0.577596,0.293102,0.506804,0.289509,0.51278,0.292962,0.591296,0.299173,0.584835,0.30176,0.499452,0.298373,0.505536,0.301919,0.595981,0.303975,0.589431,0.306614,0.494989,0.303047,0.501154,0.306658,0.569071,0.118308,0.602614,0.138217,0.631823,0.156542,0.521087,0.123794,0.489304,0.147375,0.45853,0.162287,0.561868,0.20045,0.571891,0.246633,0.579942,0.285319,0.587722,0.2975,0.535585,0.202568,0.52272,0.24785,0.511834,0.285548,0.503393,0.29758,
541.666,0.498749,0.303173,0.503394,0.297589,0.511828,0.285541,0.522732,0.2478,0.535686,0.20245,0.592351,0.303472,0.587687,0.297518,0.579974,0.285324,0.5719,0.246609,0.561963,0.200381,0.448936,0.169684,0.458692,0.16228,0.489492,0.147384,0.521256,0.123774,0.538689,0.118779,0.641069,0.165008,0.631949,0.156593,0.602764,0.138223,0.569245,0.118251,0.551761,0.117767,0.544143,0.0681372,0.544781,0.0980978,0.544764,0.111552,0.544703,0.121622,0.545531,0.143985,0.546292,0.159039,0.546991,0.171521,0.547822,0.186346,0.548473,0.19639,0.552244,0.0928629,0.554914,0.0870482,0.545895,0.0879055,0.558065,0.0880651,0.533079,0.0904544,0.583967,0.290614,0.577622,0.293104,0.50682,0.289516,0.512802,0.292956,0.59127,0.299204,0.584793,0.301772,0.499462,0.298392,0.505551,0.301925,0.595913,0.304011,0.589347,0.306631,0.494994,0.30306,0.501164,0.306658,0.569245,0.118251,0.602764,0.138223,0.631949,0.156593,0.521256,0.123774,0.489492,0.147384,0.458692,0.16228,0.561963,0.200381,0.5719,0.246609,0.579974,0.285324,0.587687,0.297518,0.535686,0.20245,0.522732,0.2478,0.511828,0.285541,0.503394,0.297589,
550,0.498751,0.303192,0.503395,0.29761,0.51182,0.285537,0.522775,0.247709,0.535793,0.202349,0.592279,0.303489,0.587645,0.297532,0.579987,0.285331,0.571994,0.246566,0.562067,0.200316,0.449107,0.169718,0.458869,0.162262,0.489695,0.147385,0.521441,0.123735,0.538867,0.118728,0.641198,0.165094,0.632094,0.15665,0.60293,0.138245,0.569432,0.118208,0.551938,0.117724,0.544219,0.0681268,0.544933,0.0980725,0.544947,0.111507,0.544877,0.121561,0.545688,0.143917,0.546438,0.158967,0.547126,0.171447,0.547954,0.18626,0.548587,0.196306,0.552372,0.0929094,0.555032,0.0870625,0.546012,0.0879597,0.558195,0.088,0.533207,0.0904992,0.583971,0.290646,0.577615,0.29311,0.506837,0.289523,0.512825,0.292948,0.591227,0.299237,0.584738,0.301779,0.499473,0.298422,0.505568,0.30194,0.595843,0.304046,0.589264,0.306639,0.494998,0.30309,0.501174,0.306674,0.569432,0.118208,0.60293,0.138245,0.632094,0.15665,0.521441,0.123735,0.489695,0.147385,0.458869,0.162262,0.562067,0.200316,0.571994,0.246566,0.579987,0.285331,0.587645,0.297532,0.535793,0.202349,0.522775,0.247709,0.51182,0.285537,0.503395,0.29761,
558.333,0.498741,0.303191,0.503387,0.297612,0.511804,0.285518,0.522819,0.247638,0.535884,0.202235,0.592203,0.303517,0.587609,0.297556,0.580021,0.285343,0.572026,0.246527,0.562154,0.200255,0.449299,0.169727,0.459059,0.162233,0.489916,0.147382,0.521627,0.123682,0.539056,0.118691,0.641325,0.165193,0.632237,0.156725,0.603101,0.138267,0.569633,0.118145,0.552128,0.117698,0.544311,0.0681257,0.545099,0.0980569,0.545144,0.111472,0.545065,0.121504,0.545854,0.143846,0.546588,0.158892,0.54726,0.171368,0.548083,0.18617,0.548689,0.196218,0.55251,0.0929583,0.555161,0.0870816,0.546139,0.088017,0.55834,0.0879459,0.533348,0.0905499,0.584002,0.290685,0.577631,0.293121,0.506852,0.289522,0.512845,0.29293,0.591195,0.29928,0.58469,0.301795,0.499478,0.298436,0.505578,0.301937,0.595771,0.304091,0.589176,0.306656,0.494992,0.303102,0.501174,0.306668,0.569633,0.118145,0.603101,0.138267,0.632237,0.156725,0.521627,0.123682,0.489916,0.147382,0.459059,0.162233,0.562154,0.200255,0.572026,0.246527,0.580021,0.285343,0.587609,0.297556,0.535884,0.202235,0.522819,0.247638,0.511804,0.285518,0.503387,0.297612,
566.666,0.498732,0.303196,0.503388,0.297628,0.511803,0.285519,0.522842,0.247524,0.536014,0.202126,0.592122,0.303544,0.58756,0.297579,0.580022,0.28536,0.572077,0.246475,0.562277,0.200166,0.449485,0.169733,0.459236,0.162203,0.490127,0.147385,0.521827,0.123675,0.539242,0.118663,0.641464,0.165285,0.632383,0.156807,0.603272,0.1383,0.569822,0.118115,0.552311,0.117665,0.544433,0.0681089,0.545266,0.0980321,0.545322,0.111435,0.545219,0.121446,0.545996,0.143773,0.546729,0.158813,0.547398,0.171284,0.54823,0.186067,0.548822,0.196117,0.552645,0.0929759,0.555295,0.08708,0.54627,0.0880389,0.558496,0.0878976,0.533494,0.090566,0.584012,0.290713,0.57763,0.293137,0.506897,0.289552,0.512897,0.292936,0.591154,0.299313,0.584637,0.301814,0.499499,0.298473,0.505604,0.301949,0.595698,0.304126,0.58909,0.306678,0.494991,0.303127,0.501178,0.306668,0.569822,0.118115,0.603272,0.1383,0.632383,0.156807,0.521827,0.123675,0.490127,0.147385,0.459236,0.162203,0.562277,0.200166,0.572077,0.246475,0.580022,0.28536,0.58756,0.297579,0.536014,0.202126,0.522842,0.247524,0.511803,0.285519,0.503388,0.297628,
575,0.498776,0.303217,0.503406,0.297639,0.511781,0.285491,0.522957,0.24745,0.536036,0.201966,0.592003,0.303594,0.587515,0.297612,0.580096,0.285363,0.572056,0.246458,0.562297,0.200133,0.449723,0.169708,0.459454,0.162158,0.490376,0.147356,0.52208,0.123631,0.539483,0.118585,0.641627,0.165417,0.632557,0.156926,0.603492,0.138331,0.570084,0.11806,0.552556,0.117631,0.544542,0.0681011,0.545485,0.0980023,0.545596,0.111378,0.545496,0.121367,0.546221,0.143686,0.546907,0.158723,0.547531,0.171192,0.548338,0.185963,0.548871,0.196019,0.552797,0.093038,0.555442,0.0871003,0.54641,0.0881125,0.558684,0.0878145,0.533668,0.0906297,0.584102,0.290737,0.577695,0.29313,0.506883,0.289531,0.512894,0.292898,0.591124,0.299364,0.584581,0.301834,0.499518,0.29849,0.505635,0.30195,0.595592,0.304194,0.588957,0.306714,0.495031,0.303159,0.50123,0.306683,0.570084,0.11806,0.603492,0.138331,0.632557,0.156926,0.52208,0.123631,0.490376,0.147356,0.459454,0.162158,0.562297,0.200133,0.572056,0.246458,0.580096,0.285363,0.587515,0.297612,0.536036,0.201966,0.522957,0.24745,0.511781,0.285491,0.503406,0.297639,
583.333,0.498722,0.303196,0.503375,0.297638,0.511759,0.285486,0.522933,0.247313,0.536189,0.201852,0.591953,0.303597,0.58748,0.297624,0.580082,0.285391,0.572112,0.24642,0.562439,0.20003,0.449968,0.169703,0.459675,0.162101,0.490628,0.147329,0.522287,0.123563,0.539698,0.118576,0.641773,0.165538,0.632714,0.157036,0.603684,0.138369,0.570301,0.118029,0.552766,0.117608,0.544708,0.0680938,0.545683,0.0979877,0.545793,0.111352,0.545655,0.121315,0.546369,0.143614,0.54706,0.158642,0.547685,0.171105,0.548497,0.18585,0.549021,0.195909,0.55294,0.0930678,0.555594,0.0871135,0.546555,0.0881426,0.558878,0.0877854,0.53384,0.0906469,0.5841,0.290776,0.577688,0.293165,0.506921,0.289568,0.512936,0.292907,0.591097,0.299383,0.584548,0.301849,0.499514,0.298517,0.505634,0.301949,0.595548,0.304202,0.588907,0.306717,0.49499,0.303162,0.501192,0.306658,0.570301,0.118029,0.603684,0.138369,0.632714,0.157036,0.522287,0.123563,0.490628,0.147329,0.459675,0.162101,0.562439,0.20003,0.572112,0.24642,0.580082,0.285391,0.58748,0.297624,0.536189,0.201852,0.522933,0.247313,0.511759,0.285486,0.503375,0.297638,
591.666,0.498874,0.303298,0.503463,0.297706,0.511734,0.285474,0.522974,0.247206,0.536217,0.201693,0.591812,0.303656,0.587413,0.297666,0.580127,0.285408,0.572116,0.24639,0.562459,0.199975,0.450223,0.169683,0.459917,0.162041,0.490891,0.14728,0.522526,0.123483,0.539936,0.118561,0.641934,0.165687,0.632894,0.157155,0.603899,0.138421,0.570539,0.11802,0.553005,0.117612,0.544879,0.0680906,0.545912,0.0979772,0.546038,0.11133,0.54587,0.121262,0.546539,0.143538,0.5472,0.158557,0.547795,0.171015,0.548594,0.185735,0.549069,0.195799,0.55309,0.0930891,0.555755,0.0871177,0.546705,0.0881701,0.559096,0.08775,0.534029,0.0906749,0.584177,0.290801,0.577742,0.293173,0.506911,0.28958,0.512955,0.292877,0.591053,0.299434,0.584479,0.301881,0.499599,0.298607,0.50575,0.301995,0.595425,0.304271,0.588758,0.306767,0.495134,0.30329,0.501366,0.306742,0.570539,0.11802,0.603899,0.138421,0.632894,0.157155,0.522526,0.123483,0.490891,0.14728,0.459917,0.162041,0.562459,0.199975,0.572116,0.24639,0.580127,0.285408,0.587413,0.297666,0.536217,0.201693,0.522974,0.247206,0.511734,0.285474,0.503463,0.297706,
600,0.498795,0.303245,0.503439,0.297694,0.511747,0.285477,0.522957,0.247085,0.536403,0.201559,0.591763,0.30367,0.587383,0.297698,0.580121,0.285465,0.572178,0.246353,0.562631,0.199904,0.450486,0.169653,0.460167,0.161982,0.491159,0.147229,0.522775,0.123415,0.54019,0.11858,0.64209,0.165844,0.633063,0.157288,0.604113,0.138461,0.570797,0.11798,0.553256,0.117622,0.545058,0.0681057,0.546143,0.0979855,0.546284,0.111328,0.5461,0.121228,0.546763,0.143477,0.547423,0.158485,0.548009,0.170935,0.548828,0.185625,0.549265,0.195695,0.553252,0.0931188,0.555927,0.0871339,0.546867,0.0882068,0.559316,0.0877352,0.534226,0.0907164,0.584187,0.290875,0.577747,0.293241,0.507027,0.289657,0.513072,0.292909,0.591031,0.299476,0.584451,0.301917,0.499624,0.298641,0.505773,0.301985,0.595383,0.304292,0.588709,0.306782,0.49508,0.303274,0.50131,0.306682,0.570797,0.11798,0.604113,0.138461,0.633063,0.157288,0.522775,0.123415,0.491159,0.147229,0.460167,0.161982,0.562631,0.199904,0.572178,0.246353,0.580121,0.285465,0.587383,0.297698,0.536403,0.201559,0.522957,0.247085,0.511747,0.285477,0.503439,0.297694,
608.333,0.498802,0.303225,0.503456,0.297691,0.511738,0.28546,0.522965,0.246975,0.536427,0.201418,0.591625,0.303707,0.587319,0.297731,0.580163,0.285493,0.57219,0.246315,0.562647,0.199852,0.450802,0.169609,0.460452,0.161892,0.491466,0.147155,0.523063,0.123324,0.540488,0.118532,0.64226,0.166037,0.633274,0.157446,0.604373,0.138514,0.571102,0.117937,0.553553,0.117606,0.545243,0.0681274,0.546423,0.0979811,0.546594,0.111295,0.546358,0.121169,0.54695,0.143406,0.54757,0.158408,0.548119,0.170853,0.548902,0.185523,0.549303,0.195597,0.553433,0.0932295,0.556116,0.0872012,0.547045,0.0883222,0.559573,0.0876893,0.534454,0.0908023,0.584278,0.290911,0.577816,0.293268,0.507093,0.289706,0.51315,0.292908,0.590998,0.299516,0.584395,0.301946,0.499672,0.298683,0.505833,0.301977,0.595267,0.304336,0.588568,0.306814,0.495102,0.303292,0.501343,0.30665,0.571102,0.117937,0.604373,0.138514,0.633274,0.157446,0.523063,0.123324,0.491466,0.147155,0.460452,0.161892,0.562647,0.199852,0.57219,0.246315,0.580163,0.285493,0.587319,0.297731,0.536427,0.201418,0.522965,0.246975,0.511738,0.28546,0.503456,0.297691,
