Timestamps [ms],RightFootEE,,RightToeBase,,RightFoot,,RightLeg,,RightUpLeg,,LeftFootEE,,LeftToeBase,,LeftFoot,,LeftLeg,,LeftUpLeg,,RightHandEE,,RightHand,,RightForeArm,,RightArm,,RightShoulder,,LeftHandEE,,LeftHand,,LeftForeArm,,LeftArm,,LeftShoulder,,HeadEE,,Head,,Neck,,Spine4,,Spine3,,Spine2,,Spine1,,Spine,,Hips,,Nose,,LeftEye,,RightEye,,LeftEar,,RightEar,,LeftHeelOuter,,LeftHeelInner,,RightHeelOuter,,RightHeelInner,,LeftToeBaseOuter,,LeftToeBaseInner,,RightToeBaseOuter,,RightToeBaseInner,,LeftFootEEOuter,,LeftFootEEInner,,RightFootEEOuter,,RightFootEEInner,,LeftArm_,,LeftForeArm_,,LeftHand_,,RightArm_,,RightForeArm_,,RightHand_,,LeftUpLeg_,,LeftLeg_,,LeftFoot_,,LeftToeBase_,,RightUpLeg_,,RightLeg_,,RightFoot_,,RightToeBase_,,
83.333,0.564034,0.318805,0.57299,0.320222,0.588129,0.320826,0.586774,0.286589,0.588739,0.245689,0.570543,0.378372,0.580111,0.373482,0.595497,0.362753,0.593568,0.312426,0.592445,0.256953,0.589532,0.176916,0.591374,0.174161,0.596905,0.172311,0.601623,0.160884,0.603738,0.160331,0.619604,0.257819,0.619666,0.243749,0.619114,0.208969,0.613458,0.173672,0.606483,0.164056,0.615758,0.108906,0.609363,0.140864,0.609995,0.156094,0.615284,0.169159,0.611184,0.193468,0.606249,0.208991,0.601565,0.221533,0.601754,0.238665,0.594253,0.247044,0.588806,0.131359,0.596836,0.127796,0.5927,0.125411,0.614437,0.134436,0.602223,0.127552,0.598994,0.372887,0.594164,0.370271,0.590224,0.323674,0.587537,0.329026,0.582987,0.37887,0.578315,0.376136,0.574783,0.320065,0.572015,0.325318,0.573083,0.382184,0.568509,0.37938,0.565625,0.317635,0.562809,0.322829,0.613458,0.173672,0.619114,0.208969,0.619666,0.243749,0.601623,0.160884,0.596905,0.172311,0.591374,0.174161,0.592445,0.256953,0.593568,0.312426,0.595497,0.362753,0.580111,0.373482,0.588739,0.245689,0.586774,0.286589,0.588129,0.320826,0.57299,0.320222,
91.666,0.564008,0.318776,0.572975,0.320204,0.588125,0.320803,0.586764,0.286602,0.588934,0.245657,0.570585,0.378409,0.580141,0.373514,0.595495,0.36274,0.593556,0.312445,0.592528,0.256913,0.590002,0.177069,0.591757,0.174237,0.597119,0.172233,0.601736,0.160884,0.603873,0.160319,0.619964,0.258004,0.619979,0.243845,0.619307,0.209027,0.61364,0.173654,0.606642,0.164054,0.615933,0.108889,0.60952,0.140851,0.610142,0.156082,0.61543,0.169142,0.611335,0.193448,0.6064,0.20897,0.601715,0.221509,0.601902,0.238644,0.594396,0.247013,0.58898,0.131334,0.597018,0.127771,0.592868,0.125389,0.61462,0.134415,0.602369,0.127541,0.599002,0.372866,0.594152,0.370235,0.590208,0.323656,0.587528,0.329005,0.583029,0.378903,0.578334,0.376153,0.574761,0.320051,0.571999,0.325301,0.573131,0.382227,0.568535,0.379407,0.56559,0.317606,0.562778,0.322798,0.61364,0.173654,0.619307,0.209027,0.619979,0.243845,0.601736,0.160884,0.597119,0.172233,0.591757,0.174237,0.592528,0.256913,0.593556,0.312445,0.595495,0.36274,0.580141,0.373514,0.588934,0.245657,0.586764,0.286602,0.588125,0.320803,0.572975,0.320204,
100,0.56396,0.318788,0.572944,0.320217,0.588113,0.320787,0.586797,0.286613,0.588961,0.245716,0.570515,0.378352,0.580091,0.373506,0.595475,0.362775,0.593521,0.312458,0.592658,0.256962,0.59048,0.17721,0.592123,0.174324,0.597319,0.172194,0.601821,0.16088,0.603943,0.160351,0.620317,0.258171,0.620299,0.243937,0.619517,0.209071,0.613779,0.173628,0.606723,0.164079,0.61619,0.108923,0.609653,0.140868,0.610227,0.156103,0.615506,0.169168,0.611417,0.193478,0.606481,0.209003,0.601795,0.221547,0.601978,0.238684,0.594473,0.247062,0.589173,0.131272,0.597229,0.127737,0.593069,0.125341,0.614808,0.134447,0.602532,0.12753,0.598953,0.37291,0.594109,0.370261,0.590182,0.323637,0.587521,0.32899,0.582963,0.378904,0.578275,0.376136,0.574719,0.320061,0.571975,0.325316,0.573046,0.38218,0.568457,0.379343,0.565527,0.317615,0.562733,0.322812,0.613779,0.173628,0.619517,0.209071,0.620299,0.243937,0.601821,0.16088,0.597319,0.172194,0.592123,0.174324,0.592658,0.256962,0.593521,0.312458,0.595475,0.362775,0.580091,0.373506,0.588961,0.245716,0.586797,0.286613,0.588113,0.320787,0.572944,0.320217,
108.333,0.563954,0.318792,0.572941,0.32023,0.588104,0.320785,0.586793,0.28657,0.588973,0.245664,0.570474,0.378339,0.580061,0.373514,0.595459,0.362781,0.593652,0.312468,0.592768,0.256933,0.590935,0.177361,0.592484,0.17441,0.597533,0.172153,0.601928,0.160861,0.604063,0.160335,0.620675,0.258327,0.620619,0.244058,0.619725,0.209139,0.613951,0.173614,0.606885,0.164076,0.616373,0.108911,0.60981,0.140857,0.61037,0.156092,0.615636,0.169151,0.611536,0.193455,0.60659,0.208977,0.601894,0.221517,0.60205,0.238647,0.594537,0.247023,0.589355,0.131249,0.59742,0.127716,0.593243,0.12532,0.614999,0.134433,0.602677,0.127518,0.598927,0.372917,0.594088,0.370248,0.590178,0.323656,0.587513,0.328999,0.582928,0.378917,0.578245,0.37613,0.574719,0.320087,0.57197,0.325331,0.572995,0.382176,0.568411,0.379319,0.565519,0.317627,0.562721,0.322813,0.613951,0.173614,0.619725,0.209139,0.620619,0.244058,0.601928,0.160861,0.597533,0.172153,0.592484,0.17441,0.592768,0.256933,0.593652,0.312468,0.595459,0.362781,0.580061,0.373514,0.588973,0.245664,0.586793,0.28657,0.588104,0.320785,0.572941,0.32023,
116.666,0.563935,0.318781,0.57293,0.320237,0.588101,0.320792,0.586765,0.286589,0.589147,0.24568,0.570457,0.378313,0.580053,0.373513,0.595456,0.36278,0.593588,0.312476,0.592859,0.256932,0.591352,0.17752,0.592826,0.174494,0.597749,0.172124,0.602051,0.160841,0.604226,0.160345,0.620999,0.258499,0.620941,0.244178,0.619942,0.209204,0.614115,0.173602,0.607037,0.164081,0.6166,0.108917,0.609991,0.140859,0.610532,0.156098,0.615797,0.169161,0.611696,0.193468,0.606746,0.20899,0.602044,0.22153,0.602194,0.238666,0.594674,0.247034,0.589567,0.131225,0.597643,0.127699,0.593451,0.125301,0.615217,0.134436,0.602855,0.127514,0.598918,0.372917,0.59408,0.370237,0.590167,0.323666,0.587504,0.329007,0.582917,0.378919,0.578235,0.37612,0.574705,0.320095,0.571958,0.325338,0.572971,0.382156,0.568388,0.379288,0.565492,0.317615,0.562696,0.3228,0.614115,0.173602,0.619942,0.209204,0.620941,0.244178,0.602051,0.160841,0.597749,0.172124,0.592826,0.174494,0.592859,0.256932,0.593588,0.312476,0.595456,0.36278,0.580053,0.373513,0.589147,0.24568,0.586765,0.286589,0.588101,0.320792,0.57293,0.320237,
125,0.563903,0.318836,0.572918,0.320272,0.588109,0.320766,0.586824,0.286538,0.589103,0.245642,0.570337,0.378192,0.580016,0.373482,0.59556,0.362854,0.593576,0.312475,0.593055,0.256932,0.591782,0.17768,0.59316,0.174592,0.597952,0.172088,0.60215,0.160787,0.60435,0.160341,0.621336,0.258711,0.621236,0.244278,0.620177,0.209263,0.614277,0.173587,0.60723,0.164093,0.616775,0.108921,0.610159,0.140864,0.610691,0.156101,0.615937,0.169155,0.611816,0.193453,0.606854,0.208972,0.602143,0.22151,0.60227,0.238633,0.594748,0.24701,0.589762,0.131234,0.597847,0.127705,0.59363,0.125311,0.615426,0.134436,0.602996,0.127524,0.598968,0.373015,0.594212,0.370307,0.590169,0.32363,0.587537,0.328983,0.582831,0.378905,0.578237,0.37608,0.574682,0.320122,0.571966,0.325377,0.572796,0.38205,0.568304,0.379157,0.565443,0.317662,0.562676,0.322859,0.614277,0.173587,0.620177,0.209263,0.621236,0.244278,0.60215,0.160787,0.597952,0.172088,0.59316,0.174592,0.593055,0.256932,0.593576,0.312475,0.59556,0.362854,0.580016,0.373482,0.589103,0.245642,0.586824,0.286538,0.588109,0.320766,0.572918,0.320272,
133.333,0.563893,0.318835,0.572916,0.320277,0.588111,0.320758,0.586807,0.286526,0.589171,0.245619,0.570298,0.378191,0.579975,0.373487,0.595505,0.362833,0.593844,0.312472,0.593044,0.256896,0.592179,0.177836,0.593461,0.17468,0.598165,0.172065,0.60231,0.160764,0.6045,0.160347,0.621641,0.258893,0.621553,0.244398,0.620407,0.209332,0.614435,0.173578,0.607376,0.164104,0.617031,0.108932,0.610343,0.140868,0.610845,0.156109,0.616084,0.169165,0.611957,0.19346,0.606979,0.208974,0.602249,0.221506,0.602333,0.238635,0.594789,0.246991,0.589978,0.131188,0.598073,0.127674,0.593852,0.125275,0.615639,0.134443,0.603199,0.127515,0.598914,0.37299,0.594148,0.370261,0.590171,0.323614,0.587548,0.328973,0.582793,0.378914,0.578188,0.376067,0.574678,0.320122,0.57197,0.325383,0.572756,0.382058,0.568253,0.379143,0.565425,0.317655,0.562666,0.322859,0.614435,0.173578,0.620407,0.209332,0.621553,0.244398,0.60231,0.160764,0.598165,0.172065,0.593461,0.17468,0.593044,0.256896,0.593844,0.312472,0.595505,0.362833,0.579975,0.373487,0.589171,0.245619,0.586807,0.286526,0.588111,0.320758,0.572916,0.320277,
141.666,0.563891,0.318842,0.572918,0.320295,0.588109,0.320765,0.586788,0.286525,0.589351,0.245595,0.570216,0.378158,0.579913,0.373495,0.595475,0.36287,0.59376,0.312496,0.593251,0.256885,0.592549,0.178008,0.593749,0.174754,0.598366,0.172021,0.602494,0.160781,0.604629,0.160315,0.62193,0.259069,0.621858,0.244524,0.620637,0.209413,0.614556,0.173604,0.607505,0.164076,0.617255,0.108894,0.610505,0.140828,0.610982,0.156074,0.616214,0.169134,0.612086,0.193428,0.607113,0.208942,0.602392,0.221476,0.602505,0.238599,0.594975,0.246967,0.59018,0.131103,0.598288,0.127598,0.594051,0.1252,0.615846,0.134395,0.603363,0.12747,0.598857,0.373034,0.594099,0.37028,0.590172,0.323634,0.587547,0.328987,0.582716,0.378932,0.57812,0.376061,0.574681,0.320147,0.571971,0.325403,0.572658,0.382037,0.568164,0.379098,0.56542,0.317667,0.562659,0.322865,0.614556,0.173604,0.620637,0.209413,0.621858,0.244524,0.602494,0.160781,0.598366,0.172021,0.593749,0.174754,0.593251,0.256885,0.59376,0.312496,0.595475,0.36287,0.579913,0.373495,0.589351,0.245595,0.586788,0.286525,0.588109,0.320765,0.572918,0.320295,
150,0.563871,0.318833,0.572904,0.320298,0.588098,0.320757,0.586894,0.286512,0.589456,0.24558,0.570215,0.378132,0.579914,0.373487,0.595476,0.362856,0.593734,0.312519,0.59337,0.256871,0.592901,0.178158,0.594023,0.174845,0.598565,0.171996,0.602631,0.160735,0.604754,0.160311,0.622187,0.259229,0.62215,0.244626,0.620862,0.209471,0.614693,0.173591,0.607607,0.164072,0.617515,0.108888,0.610663,0.140811,0.611104,0.156063,0.616339,0.169124,0.612231,0.193421,0.60726,0.208935,0.602534,0.221467,0.602629,0.238592,0.595091,0.246955,0.590385,0.131016,0.598509,0.127533,0.594266,0.125126,0.616047,0.134383,0.603547,0.127434,0.59885,0.373019,0.594087,0.370246,0.590158,0.323641,0.587533,0.328987,0.582716,0.378929,0.578115,0.376038,0.574666,0.320159,0.571956,0.325406,0.572652,0.38202,0.568152,0.379061,0.565395,0.317663,0.562633,0.322853,0.614693,0.173591,0.620862,0.209471,0.62215,0.244626,0.602631,0.160735,0.598565,0.171996,0.594023,0.174845,0.59337,0.256871,0.593734,0.312519,0.595476,0.362856,0.579914,0.373487,0.589456,0.24558,0.586894,0.286512,0.588098,0.320757,0.572904,0.320298,
158.333,0.563845,0.318855,0.572892,0.320315,0.588097,0.320742,0.586839,0.286561,0.589565,0.245588,0.570153,0.37802,0.579902,0.373441,0.59555,0.362876,0.593814,0.312512,0.593547,0.256881,0.593225,0.178302,0.594281,0.174929,0.598757,0.171975,0.602783,0.160696,0.604871,0.160295,0.622437,0.259381,0.622404,0.244737,0.621087,0.209532,0.614833,0.173589,0.607735,0.164052,0.617747,0.108877,0.610824,0.140788,0.611234,0.156042,0.616456,0.169109,0.612338,0.193407,0.607365,0.208923,0.602642,0.221459,0.602755,0.238582,0.595228,0.246958,0.590576,0.13095,0.59871,0.127485,0.594465,0.125068,0.616234,0.134374,0.60373,0.127394,0.598879,0.373053,0.594161,0.370242,0.590156,0.323603,0.587553,0.328964,0.58267,0.378898,0.578117,0.37597,0.574648,0.320161,0.57196,0.325425,0.572553,0.381925,0.568104,0.37893,0.565355,0.317671,0.562615,0.322878,0.614833,0.173589,0.621087,0.209532,0.622404,0.244737,0.602783,0.160696,0.598757,0.171975,0.594281,0.174929,0.593547,0.256881,0.593814,0.312512,0.59555,0.362876,0.579902,0.373441,0.589565,0.245588,0.586839,0.286561,0.588097,0.320742,0.572892,0.320315,
166.666,0.563839,0.318875,0.572893,0.320345,0.588102,0.320764,0.586855,0.286518,0.589695,0.245605,0.5701,0.377949,0.579876,0.373409,0.595565,0.362871,0.593828,0.312524,0.593694,0.256873,0.593471,0.178441,0.594527,0.175013,0.598927,0.171949,0.602916,0.160663,0.605003,0.160285,0.622692,0.259499,0.622642,0.244852,0.621292,0.209586,0.615015,0.17355,0.607895,0.164037,0.617978,0.10887,0.610997,0.140772,0.611382,0.156025,0.616599,0.169091,0.612484,0.193392,0.60751,0.208913,0.602786,0.221453,0.602896,0.238581,0.595366,0.246961,0.59078,0.130906,0.598924,0.127453,0.59467,0.125026,0.616437,0.134371,0.603912,0.127362,0.598871,0.373053,0.594175,0.370215,0.590158,0.32363,0.587558,0.32899,0.582626,0.378876,0.578097,0.37592,0.574647,0.320194,0.571961,0.325456,0.572478,0.381866,0.568054,0.378845,0.565344,0.317693,0.562606,0.322898,0.615015,0.17355,0.621292,0.209586,0.622642,0.244852,0.602916,0.160663,0.598927,0.171949,0.594527,0.175013,0.593694,0.256873,0.593828,0.312524,0.595565,0.362871,0.579876,0.373409,0.589695,0.245605,0.586855,0.286518,0.588102,0.320764,0.572893,0.320345,
