Timestamps [ms],RightFootEE,,RightToeBase,,RightFoot,,RightLeg,,RightUpLeg,,LeftFootEE,,LeftToeBase,,LeftFoot,,LeftLeg,,LeftUpLeg,,RightHandEE,,RightHand,,RightForeArm,,RightArm,,RightShoulder,,LeftHandEE,,LeftHand,,LeftForeArm,,LeftArm,,LeftShoulder,,HeadEE,,Head,,Neck,,Spine4,,Spine3,,Spine2,,Spine1,,Spine,,Hips,,Nose,,LeftEye,,RightEye,,LeftEar,,RightEar,,LeftHeelOuter,,LeftHeelInner,,RightHeelOuter,,RightHeelInner,,LeftToeBaseOuter,,LeftToeBaseInner,,RightToeBaseOuter,,RightToeBaseInner,,LeftFootEEOuter,,LeftFootEEInner,,RightFootEEOuter,,RightFootEEInner,,LeftArm_,,LeftForeArm_,,LeftHand_,,RightArm_,,RightForeArm_,,RightHand_,,LeftUpLeg_,,LeftLeg_,,LeftFoot_,,LeftToeBase_,,RightUpLeg_,,RightLeg_,,RightFoot_,,RightToeBase_,,
83.333,0.570457,0.373031,0.574793,0.376957,0.581537,0.381405,0.568173,0.337733,0.555939,0.288798,0.495734,0.420362,0.50776,0.420091,0.528143,0.41639,0.5318,0.359098,0.535892,0.29761,0.621519,0.222062,0.615386,0.218226,0.595669,0.213872,0.571167,0.198464,0.557683,0.196356,0.46741,0.286629,0.478639,0.274035,0.509268,0.24253,0.538239,0.208718,0.548372,0.199361,0.558326,0.142014,0.55517,0.175442,0.556988,0.191982,0.562702,0.207087,0.560763,0.233275,0.557381,0.249576,0.554018,0.262566,0.555132,0.281876,0.549067,0.289427,0.532231,0.162595,0.535597,0.15945,0.540137,0.157265,0.546401,0.167924,0.558737,0.161411,0.527031,0.42845,0.529108,0.425304,0.588183,0.38688,0.580941,0.390945,0.506563,0.426326,0.508921,0.423242,0.579668,0.378301,0.572612,0.382235,0.494358,0.424615,0.496881,0.421574,0.574676,0.372976,0.567726,0.376836,0.538239,0.208718,0.509268,0.24253,0.478639,0.274035,0.571167,0.198464,0.595669,0.213872,0.615386,0.218226,0.535892,0.29761,0.5318,0.359098,0.528143,0.41639,0.50776,0.420091,0.555939,0.288798,0.568173,0.337733,0.581537,0.381405,0.574793,0.376957,
91.666,0.570439,0.372988,0.574797,0.376936,0.581568,0.381386,0.568163,0.337744,0.556149,0.288821,0.495713,0.420404,0.507748,0.420128,0.528129,0.41637,0.531694,0.359091,0.536005,0.297596,0.621927,0.222317,0.615729,0.218377,0.595872,0.213821,0.571242,0.198478,0.557774,0.19636,0.467805,0.286939,0.478914,0.274216,0.509443,0.242633,0.538363,0.208724,0.548481,0.19938,0.558463,0.14201,0.555278,0.175444,0.55709,0.191988,0.562821,0.20709,0.560899,0.233282,0.557522,0.249587,0.554165,0.262576,0.555272,0.281892,0.549222,0.289435,0.53233,0.162584,0.53571,0.159439,0.540238,0.157256,0.546533,0.16792,0.558835,0.161412,0.52706,0.428436,0.529114,0.425262,0.588202,0.386862,0.580962,0.390925,0.506577,0.426374,0.508912,0.423261,0.579667,0.378281,0.572612,0.382214,0.49435,0.424669,0.49685,0.421599,0.574652,0.372932,0.567703,0.37679,0.538363,0.208724,0.509443,0.242633,0.478914,0.274216,0.571242,0.198478,0.595872,0.213821,0.615729,0.218377,0.536005,0.297596,0.531694,0.359091,0.528129,0.41637,0.507748,0.420128,0.556149,0.288821,0.568163,0.337744,0.581568,0.381386,0.574797,0.376936,
100,0.570363,0.372977,0.574759,0.376936,0.581578,0.381368,0.568182,0.337765,0.556105,0.28888,0.495686,0.420321,0.507722,0.420103,0.528105,0.4164,0.531716,0.359107,0.536039,0.29767,0.622359,0.222561,0.616066,0.218539,0.596066,0.213814,0.571318,0.198487,0.557829,0.196405,0.468215,0.287233,0.479226,0.274402,0.50965,0.242728,0.538468,0.208717,0.548544,0.199418,0.55867,0.142066,0.555386,0.175478,0.557163,0.192022,0.562885,0.20713,0.560956,0.233328,0.557568,0.249636,0.554197,0.262629,0.555299,0.281947,0.549227,0.289498,0.532454,0.162537,0.535855,0.159422,0.540375,0.157222,0.546683,0.167974,0.558959,0.161417,0.527014,0.428464,0.529077,0.425274,0.588204,0.386836,0.580974,0.39091,0.506539,0.426352,0.508884,0.423224,0.579622,0.378275,0.572577,0.382218,0.494308,0.42459,0.496818,0.421505,0.574568,0.372912,0.567628,0.37678,0.538468,0.208717,0.50965,0.242728,0.479226,0.274402,0.571318,0.198487,0.596066,0.213814,0.616066,0.218539,0.536039,0.29767,0.531716,0.359107,0.528105,0.4164,0.507722,0.420103,0.556105,0.28888,0.568182,0.337765,0.581578,0.381368,0.574759,0.376936,
108.333,0.570342,0.372975,0.57474,0.376947,0.581553,0.381357,0.568202,0.337719,0.556146,0.288832,0.495662,0.420291,0.507696,0.4201,0.528066,0.416392,0.531759,0.359145,0.536166,0.297674,0.622751,0.22281,0.616386,0.218697,0.596261,0.213803,0.571402,0.198481,0.557921,0.196404,0.468598,0.28751,0.479549,0.27462,0.509861,0.242849,0.538598,0.208728,0.548671,0.199437,0.558823,0.142069,0.555509,0.175484,0.55728,0.19203,0.563018,0.207135,0.561094,0.233331,0.557698,0.249636,0.554318,0.262625,0.555414,0.281935,0.549321,0.289479,0.532564,0.162528,0.535982,0.159417,0.540487,0.157215,0.546834,0.16798,0.559067,0.161417,0.526983,0.428459,0.529056,0.425249,0.588169,0.38685,0.580932,0.390908,0.506515,0.426355,0.508868,0.423207,0.579602,0.3783,0.572549,0.382228,0.494277,0.424567,0.496796,0.421463,0.574544,0.372919,0.567597,0.376771,0.538598,0.208728,0.509861,0.242849,0.479549,0.27462,0.571402,0.198481,0.596261,0.213803,0.616386,0.218697,0.536166,0.297674,0.531759,0.359145,0.528066,0.416392,0.507696,0.4201,0.556146,0.288832,0.568202,0.337719,0.581553,0.381357,0.57474,0.376947,
116.666,0.57031,0.372951,0.574725,0.376949,0.581551,0.381365,0.568169,0.337731,0.556283,0.288891,0.495661,0.42026,0.507696,0.420096,0.52806,0.41639,0.53169,0.359129,0.536225,0.297693,0.623107,0.223062,0.616692,0.218851,0.596461,0.213809,0.57151,0.198477,0.558054,0.196437,0.46898,0.287802,0.479872,0.274838,0.510075,0.242969,0.538722,0.20874,0.548791,0.199464,0.559015,0.142094,0.555657,0.175507,0.55741,0.192058,0.563139,0.207169,0.56121,0.233372,0.55781,0.249679,0.554426,0.262669,0.555505,0.281985,0.549417,0.289522,0.532705,0.162523,0.536141,0.159421,0.540633,0.157214,0.547013,0.168008,0.559207,0.16143,0.526983,0.428458,0.529058,0.425236,0.588161,0.386857,0.580924,0.390914,0.506516,0.426355,0.508872,0.423196,0.579584,0.378303,0.572532,0.382229,0.49427,0.424538,0.496791,0.421423,0.574508,0.372892,0.567561,0.376744,0.538722,0.20874,0.510075,0.242969,0.479872,0.274838,0.57151,0.198477,0.596461,0.213809,0.616692,0.218851,0.536225,0.297693,0.53169,0.359129,0.52806,0.41639,0.507696,0.420096,0.556283,0.288891,0.568169,0.337731,0.581551,0.381365,0.574725,0.376949,
125,0.570221,0.372988,0.574684,0.376978,0.581572,0.381341,0.568255,0.337699,0.556269,0.288842,0.495713,0.420121,0.507708,0.420059,0.528018,0.416478,0.531725,0.359136,0.536418,0.297751,0.623472,0.223316,0.616982,0.219018,0.596646,0.213803,0.571601,0.198434,0.558156,0.19645,0.469423,0.28815,0.480163,0.275025,0.510299,0.243085,0.538839,0.208747,0.548953,0.199505,0.559179,0.142113,0.5558,0.175534,0.557554,0.192085,0.563307,0.207191,0.561374,0.233388,0.557961,0.249691,0.554562,0.262678,0.555651,0.281982,0.549525,0.289523,0.532824,0.162549,0.536282,0.159445,0.54075,0.157239,0.547193,0.168031,0.559318,0.161455,0.526861,0.428542,0.529049,0.425335,0.588183,0.386821,0.580965,0.390901,0.506463,0.426309,0.508927,0.423168,0.579539,0.37832,0.572505,0.382269,0.494258,0.424388,0.496884,0.421292,0.574411,0.372915,0.567481,0.376789,0.538839,0.208747,0.510299,0.243085,0.480163,0.275025,0.571601,0.198434,0.596646,0.213803,0.616982,0.219018,0.536418,0.297751,0.531725,0.359136,0.528018,0.416478,0.507708,0.420059,0.556269,0.288842,0.568255,0.337699,0.581572,0.381341,0.574684,0.376978,
133.333,0.570197,0.372979,0.574677,0.376982,0.581577,0.381333,0.56825,0.337681,0.556345,0.288837,0.495679,0.420103,0.507677,0.42005,0.527978,0.416433,0.531856,0.359198,0.536426,0.297711,0.623807,0.223561,0.617248,0.219168,0.596843,0.213813,0.571744,0.198432,0.55828,0.196478,0.469817,0.288453,0.480491,0.275243,0.51053,0.243212,0.538962,0.208761,0.549072,0.199539,0.559395,0.142146,0.55595,0.17556,0.55768,0.192114,0.56343,0.207225,0.561499,0.233423,0.558076,0.249721,0.554663,0.262699,0.555708,0.282001,0.549572,0.289514,0.532986,0.162523,0.536456,0.159435,0.540922,0.157222,0.547365,0.168062,0.559485,0.161467,0.526852,0.428501,0.529029,0.425264,0.588194,0.386804,0.580983,0.390895,0.50645,0.42631,0.508903,0.423138,0.579533,0.378318,0.572505,0.382277,0.494228,0.424381,0.496845,0.421256,0.574383,0.372898,0.567459,0.376781,0.538962,0.208761,0.51053,0.243212,0.480491,0.275243,0.571744,0.198432,0.596843,0.213813,0.617248,0.219168,0.536426,0.297711,0.531856,0.359198,0.527978,0.416433,0.507677,0.42005,0.556345,0.288837,0.56825,0.337681,0.581577,0.381333,0.574677,0.376982,
141.666,0.570183,0.372984,0.57467,0.377002,0.581567,0.381338,0.568234,0.337675,0.55652,0.28886,0.495602,0.420029,0.507597,0.420024,0.527891,0.416444,0.531747,0.359187,0.536619,0.297758,0.624109,0.223819,0.617505,0.219301,0.597036,0.213798,0.571888,0.198477,0.558382,0.196461,0.470183,0.288744,0.480806,0.275465,0.510761,0.243352,0.539067,0.208809,0.549172,0.199527,0.559598,0.142125,0.556082,0.175535,0.557786,0.192095,0.563534,0.20721,0.561611,0.233412,0.558198,0.249715,0.554796,0.262699,0.555875,0.282007,0.54975,0.289539,0.53312,0.162453,0.536611,0.159376,0.541064,0.157163,0.547538,0.168034,0.559617,0.161435,0.526754,0.428512,0.528946,0.425254,0.588178,0.386824,0.580962,0.390906,0.506362,0.42629,0.50883,0.423097,0.579524,0.378346,0.572492,0.382296,0.494138,0.424313,0.496769,0.421167,0.574367,0.372907,0.567439,0.376782,0.539067,0.208809,0.510761,0.243352,0.480806,0.275465,0.571888,0.198477,0.597036,0.213798,0.617505,0.219301,0.536619,0.297758,0.531747,0.359187,0.527891,0.416444,0.507597,0.420024,0.55652,0.28886,0.568234,0.337675,0.581567,0.381338,0.57467,0.377002,
150,0.570157,0.372963,0.574655,0.376999,0.581561,0.381326,0.568326,0.337693,0.556607,0.28887,0.495616,0.420004,0.507614,0.42002,0.527902,0.416431,0.53165,0.359185,0.536714,0.297773,0.624404,0.224049,0.617745,0.219451,0.597223,0.213805,0.572022,0.198449,0.558496,0.196477,0.470561,0.289016,0.481131,0.275661,0.511006,0.243469,0.539189,0.208818,0.549264,0.199539,0.559826,0.142141,0.55622,0.175536,0.55789,0.1921,0.563633,0.207219,0.56173,0.23343,0.558321,0.249737,0.554915,0.262722,0.555981,0.282029,0.549846,0.289555,0.533274,0.162383,0.536783,0.15933,0.541231,0.157107,0.54771,0.168044,0.559774,0.161417,0.526782,0.428502,0.528969,0.425218,0.58816,0.386827,0.580941,0.390898,0.506387,0.426294,0.508851,0.423076,0.579505,0.378353,0.572469,0.382292,0.494151,0.424297,0.496778,0.421127,0.574336,0.372891,0.567405,0.376755,0.539189,0.208818,0.511006,0.243469,0.481131,0.275661,0.572022,0.198449,0.597223,0.213805,0.617745,0.219451,0.536714,0.297773,0.53165,0.359185,0.527902,0.416431,0.507614,0.42002,0.556607,0.28887,0.568326,0.337693,0.581561,0.381326,0.574655,0.376999,
158.333,0.570099,0.37297,0.574631,0.377012,0.58157,0.381309,0.568223,0.337719,0.556683,0.288903,0.495718,0.419901,0.507691,0.41999,0.527941,0.416478,0.531756,0.359214,0.536842,0.297827,0.624672,0.224267,0.617971,0.219589,0.597402,0.213815,0.572163,0.19843,0.558602,0.196476,0.47092,0.289276,0.481437,0.275862,0.51125,0.24359,0.539319,0.20884,0.549378,0.199537,0.560014,0.142147,0.556359,0.175533,0.558011,0.192097,0.563745,0.207222,0.561827,0.233436,0.558411,0.249746,0.555003,0.262736,0.556088,0.282048,0.54995,0.28959,0.533422,0.162335,0.53694,0.159299,0.541387,0.157065,0.547866,0.168055,0.559926,0.161393,0.526785,0.428547,0.529035,0.425246,0.588183,0.386786,0.580981,0.390885,0.506433,0.426266,0.508957,0.423033,0.579483,0.378347,0.572464,0.382314,0.494216,0.424195,0.496902,0.421011,0.574273,0.372879,0.567357,0.37677,0.539319,0.20884,0.51125,0.24359,0.481437,0.275862,0.572163,0.19843,0.597402,0.213815,0.617971,0.219589,0.536842,0.297827,0.531756,0.359214,0.527941,0.416478,0.507691,0.41999,0.556683,0.288903,0.568223,0.337719,0.58157,0.381309,0.574631,0.377012,
166.666,0.570057,0.372982,0.574601,0.377039,0.581549,0.381331,0.56828,0.337685,0.556764,0.288949,0.495759,0.419826,0.50772,0.419959,0.527943,0.416475,0.53171,0.359217,0.53693,0.297849,0.624871,0.224467,0.618189,0.219727,0.597568,0.213815,0.572292,0.198415,0.558724,0.196487,0.471258,0.289497,0.481756,0.276067,0.511491,0.243701,0.539476,0.208828,0.549521,0.199546,0.560203,0.142158,0.556512,0.175537,0.558154,0.192101,0.563891,0.207228,0.561966,0.23345,0.558539,0.249765,0.555119,0.26276,0.556189,0.282079,0.55004,0.289623,0.533572,0.162309,0.537102,0.159287,0.541541,0.15704,0.548039,0.168076,0.560078,0.161377,0.526779,0.428545,0.529062,0.425225,0.588157,0.386812,0.580955,0.390909,0.50645,0.42624,0.509005,0.422989,0.57945,0.378377,0.572431,0.382341,0.494239,0.424125,0.496954,0.420924,0.574227,0.372891,0.567311,0.376779,0.539476,0.208828,0.511491,0.243701,0.481756,0.276067,0.572292,0.198415,0.597568,0.213815,0.618189,0.219727,0.53693,0.297849,0.53171,0.359217,0.527943,0.416475,0.50772,0.419959,0.556764,0.288949,0.56828,0.337685,0.581549,0.381331,0.574601,0.377039,
