Timestamps [ms],RightFootEE,,RightToeBase,,RightFoot,,RightLeg,,RightUpLeg,,LeftFootEE,,LeftToeBase,,LeftFoot,,LeftLeg,,LeftUpLeg,,RightHandEE,,RightHand,,RightForeArm,,RightArm,,RightShoulder,,LeftHandEE,,LeftHand,,LeftForeArm,,LeftArm,,LeftShoulder,,HeadEE,,Head,,Neck,,Spine4,,Spine3,,Spine2,,Spine1,,Spine,,Hips,,Nose,,LeftEye,,RightEye,,LeftEar,,RightEar,,LeftHeelOuter,,LeftHeelInner,,RightHeelOuter,,RightHeelInner,,LeftToeBaseOuter,,LeftToeBaseInner,,RightToeBaseOuter,,RightToeBaseInner,,LeftFootEEOuter,,LeftFootEEInner,,RightFootEEOuter,,RightFootEEInner,,LeftArm_,,LeftForeArm_,,LeftHand_,,RightArm_,,RightForeArm_,,RightHand_,,LeftUpLeg_,,LeftLeg_,,LeftFoot_,,LeftToeBase_,,RightUpLeg_,,RightLeg_,,RightFoot_,,RightToeBase_,,
83.333,0.479607,0.401985,0.467268,0.401132,0.446438,0.396321,0.445684,0.337082,0.441565,0.273965,0.409023,0.350773,0.404275,0.354455,0.396728,0.358353,0.408942,0.313702,0.4216,0.262342,0.513888,0.264941,0.503667,0.251712,0.473701,0.223207,0.448124,0.184714,0.435597,0.172902,0.361559,0.194788,0.366825,0.190688,0.383231,0.180967,0.408574,0.168946,0.425148,0.169061,0.427633,0.112975,0.42924,0.147744,0.426857,0.16485,0.42051,0.180278,0.420952,0.207167,0.423265,0.223845,0.42573,0.237094,0.423165,0.25647,0.428708,0.264253,0.444466,0.132766,0.436283,0.127976,0.445483,0.129537,0.418054,0.133926,0.444344,0.138607,0.390292,0.364238,0.397691,0.368203,0.447196,0.408462,0.44533,0.405908,0.399442,0.356006,0.40666,0.359845,0.468257,0.40725,0.466104,0.404737,0.404795,0.350859,0.41191,0.354627,0.480824,0.40606,0.478503,0.403579,0.408574,0.168946,0.383231,0.180967,0.366825,0.190688,0.448124,0.184714,0.473701,0.223207,0.503667,0.251712,0.4216,0.262342,0.408942,0.313702,0.396728,0.358353,0.404275,0.354455,0.441565,0.273965,0.445684,0.337082,0.446438,0.396321,0.467268,0.401132,
91.666,0.479642,0.401946,0.467301,0.401136,0.446472,0.396348,0.445692,0.337093,0.441422,0.274022,0.408957,0.350753,0.404229,0.354449,0.396727,0.358325,0.408899,0.313608,0.421561,0.262363,0.513275,0.265235,0.503211,0.25189,0.473504,0.223155,0.448,0.18471,0.435462,0.172887,0.361324,0.19506,0.366602,0.190828,0.383081,0.181054,0.408408,0.168929,0.424995,0.16906,0.427474,0.11296,0.429089,0.147729,0.426712,0.164838,0.420375,0.180272,0.420822,0.207173,0.423138,0.223859,0.425611,0.237115,0.423042,0.256491,0.428606,0.264285,0.444297,0.132729,0.436112,0.127944,0.44532,0.129506,0.417887,0.133906,0.444198,0.138591,0.390297,0.364249,0.397714,0.368184,0.447242,0.408491,0.445366,0.405928,0.399395,0.356025,0.406629,0.359835,0.468298,0.407256,0.466135,0.404735,0.404728,0.350856,0.411858,0.354595,0.480873,0.406022,0.478541,0.403534,0.408408,0.168929,0.383081,0.181054,0.366602,0.190828,0.448,0.18471,0.473504,0.223155,0.503211,0.25189,0.421561,0.262363,0.408899,0.313608,0.396727,0.358325,0.404229,0.354449,0.441422,0.274022,0.445692,0.337093,0.446472,0.396348,0.467301,0.401136,
100,0.479656,0.401883,0.467321,0.40112,0.446503,0.396358,0.445649,0.337101,0.441339,0.274018,0.409034,0.350715,0.404278,0.354445,0.396735,0.358344,0.408954,0.313671,0.421398,0.262366,0.512676,0.265535,0.50278,0.252091,0.473319,0.223157,0.447921,0.184718,0.435391,0.172927,0.361104,0.19533,0.366383,0.190987,0.382928,0.181143,0.40829,0.168911,0.424917,0.169091,0.427232,0.113002,0.428964,0.147754,0.426633,0.164869,0.420301,0.180307,0.420733,0.207205,0.423044,0.223887,0.42551,0.237136,0.422943,0.25651,0.428491,0.264291,0.444126,0.132662,0.435925,0.127909,0.445138,0.129454,0.417716,0.133947,0.444044,0.138584,0.390331,0.364271,0.397747,0.368196,0.447292,0.408501,0.445389,0.405938,0.399455,0.356025,0.406689,0.359826,0.468332,0.407239,0.466144,0.40472,0.404814,0.350819,0.411945,0.35455,0.480908,0.405958,0.478551,0.403472,0.40829,0.168911,0.382928,0.181143,0.366383,0.190987,0.447921,0.184718,0.473319,0.223157,0.50278,0.252091,0.421398,0.262366,0.408954,0.313671,0.396735,0.358344,0.404278,0.354445,0.441339,0.274018,0.445649,0.337101,0.446503,0.396358,0.467321,0.40112,
108.333,0.479646,0.401858,0.467308,0.401109,0.4465,0.396325,0.445678,0.337082,0.441359,0.273998,0.409073,0.350701,0.4043,0.354441,0.396736,0.358312,0.408804,0.313637,0.421328,0.262394,0.51208,0.26582,0.502339,0.252274,0.47311,0.223144,0.447818,0.184704,0.435279,0.172916,0.36087,0.195572,0.366164,0.191175,0.382773,0.181257,0.40814,0.168907,0.424771,0.169099,0.427069,0.112997,0.42882,0.147749,0.426505,0.164869,0.420196,0.18032,0.420648,0.207227,0.422971,0.223909,0.425448,0.237156,0.422915,0.256539,0.428465,0.264304,0.443955,0.13263,0.43575,0.127884,0.444973,0.129427,0.417549,0.133942,0.443905,0.138572,0.390349,0.364259,0.397766,0.368172,0.447268,0.408471,0.44537,0.405889,0.399483,0.356033,0.406719,0.359822,0.468309,0.407235,0.466126,0.404696,0.404859,0.350812,0.411992,0.35453,0.480897,0.40594,0.478545,0.403434,0.40814,0.168907,0.382773,0.181257,0.366164,0.191175,0.447818,0.184704,0.47311,0.223144,0.502339,0.252274,0.421328,0.262394,0.408804,0.313637,0.396736,0.358312,0.4043,0.354441,0.441359,0.273998,0.445678,0.337082,0.4465,0.396325,0.467308,0.401109,
116.666,0.479654,0.40181,0.467313,0.401103,0.446503,0.396335,0.445696,0.337085,0.441188,0.274042,0.409096,0.350687,0.40431,0.354445,0.396736,0.358307,0.408851,0.313611,0.421241,0.262395,0.511521,0.266107,0.501926,0.252454,0.472898,0.223153,0.447707,0.184697,0.435126,0.172941,0.360666,0.19584,0.365943,0.191363,0.382612,0.181368,0.407996,0.168904,0.424632,0.169116,0.426868,0.113014,0.428656,0.147764,0.426352,0.164886,0.420037,0.180337,0.420487,0.207247,0.422814,0.223929,0.425297,0.237177,0.422761,0.256556,0.428328,0.264325,0.443763,0.132605,0.435553,0.12787,0.444784,0.129408,0.417358,0.133958,0.443739,0.138575,0.390359,0.364265,0.397779,0.36817,0.447279,0.408481,0.445378,0.405895,0.399497,0.356044,0.406735,0.359826,0.468318,0.40723,0.466131,0.404688,0.404887,0.350801,0.412021,0.354511,0.480915,0.405893,0.478559,0.403384,0.407996,0.168904,0.382612,0.181368,0.365943,0.191363,0.447707,0.184697,0.472898,0.223153,0.501926,0.252454,0.421241,0.262395,0.408851,0.313611,0.396736,0.358307,0.40431,0.354445,0.441188,0.274042,0.445696,0.337085,0.446503,0.396335,0.467313,0.401103,
125,0.47962,0.401762,0.467292,0.40109,0.44651,0.396328,0.445674,0.337091,0.441251,0.274016,0.409283,0.350722,0.404365,0.354458,0.396575,0.358245,0.408885,0.31366,0.421088,0.262466,0.510942,0.266392,0.501506,0.252642,0.472696,0.223144,0.447628,0.184653,0.435012,0.172948,0.360464,0.196174,0.36574,0.191522,0.382434,0.18147,0.407852,0.168895,0.424461,0.169148,0.426721,0.113033,0.428506,0.147785,0.426215,0.164913,0.419937,0.180381,0.420415,0.207298,0.422753,0.22398,0.425241,0.237222,0.422747,0.256617,0.428293,0.264361,0.443574,0.132607,0.435366,0.127876,0.444612,0.129414,0.417181,0.133975,0.443606,0.138592,0.390228,0.364166,0.397597,0.368122,0.4473,0.408473,0.445357,0.405897,0.399577,0.356027,0.406768,0.359857,0.468315,0.407213,0.466087,0.404681,0.4051,0.350808,0.41219,0.354566,0.480906,0.405838,0.478511,0.403341,0.407852,0.168895,0.382434,0.18147,0.36574,0.191522,0.447628,0.184653,0.472696,0.223144,0.501506,0.252642,0.421088,0.262466,0.408885,0.31366,0.396575,0.358245,0.404365,0.354458,0.441251,0.274016,0.445674,0.337091,0.44651,0.396328,0.467292,0.40109,
133.333,0.479616,0.401729,0.467289,0.401087,0.446512,0.396325,0.4457,0.337085,0.441206,0.274026,0.409311,0.350705,0.404399,0.354454,0.396628,0.358215,0.408605,0.313616,0.421114,0.262444,0.510405,0.266667,0.501133,0.252815,0.472485,0.223158,0.447483,0.184649,0.434874,0.17297,0.360279,0.196464,0.365525,0.191715,0.382264,0.181589,0.407714,0.168897,0.424329,0.169174,0.426489,0.113056,0.428338,0.147801,0.426071,0.164933,0.419798,0.180407,0.420286,0.207329,0.422643,0.224009,0.425153,0.237247,0.422689,0.256634,0.428268,0.264362,0.443395,0.132568,0.435176,0.127854,0.444422,0.129386,0.416994,0.133994,0.443421,0.138595,0.390295,0.364172,0.397676,0.368101,0.447308,0.408468,0.445354,0.405901,0.399615,0.356046,0.406817,0.35985,0.468317,0.407206,0.466078,0.404684,0.405132,0.350806,0.412233,0.354538,0.480914,0.405801,0.478508,0.403313,0.407714,0.168897,0.382264,0.181589,0.365525,0.191715,0.447483,0.184649,0.472485,0.223158,0.501133,0.252815,0.421114,0.262444,0.408605,0.313616,0.396628,0.358215,0.404399,0.354454,0.441206,0.274026,0.4457,0.337085,0.446512,0.396325,0.467289,0.401087,
141.666,0.479606,0.401718,0.467276,0.401095,0.446506,0.396318,0.445719,0.337079,0.441058,0.274063,0.409375,0.350635,0.404434,0.354406,0.396619,0.358163,0.408654,0.313575,0.420949,0.262496,0.509883,0.266947,0.50078,0.25297,0.472296,0.223148,0.447295,0.184681,0.434759,0.172944,0.3601,0.196738,0.365316,0.191908,0.382092,0.18172,0.40761,0.168938,0.424216,0.169153,0.426303,0.113032,0.428197,0.147769,0.425947,0.164903,0.419681,0.180383,0.420174,0.207314,0.42253,0.224003,0.425035,0.23725,0.42255,0.25665,0.428117,0.264397,0.443222,0.13248,0.434995,0.12778,0.444251,0.12931,0.416822,0.133959,0.443276,0.138554,0.390315,0.364133,0.397694,0.36805,0.44729,0.408464,0.445337,0.405886,0.399662,0.356008,0.406864,0.359799,0.468298,0.407219,0.466062,0.404684,0.405205,0.350742,0.412306,0.354462,0.480907,0.405794,0.478502,0.403295,0.40761,0.168938,0.382092,0.18172,0.365316,0.191908,0.447295,0.184681,0.472296,0.223148,0.50078,0.25297,0.420949,0.262496,0.408654,0.313575,0.396619,0.358163,0.404434,0.354406,0.441058,0.274063,0.445719,0.337079,0.446506,0.396318,0.467276,0.401095,
150,0.479619,0.401683,0.467288,0.401089,0.446523,0.396312,0.445618,0.337094,0.440962,0.274067,0.409387,0.350629,0.404442,0.354418,0.396625,0.358162,0.408633,0.313504,0.420845,0.262501,0.509399,0.267204,0.500436,0.253142,0.472103,0.22316,0.447184,0.184657,0.434651,0.17296,0.359957,0.197018,0.365126,0.192093,0.381933,0.181839,0.407501,0.168946,0.42413,0.169163,0.426077,0.113041,0.428061,0.147765,0.42584,0.164903,0.419562,0.180381,0.420038,0.207323,0.422396,0.224017,0.424907,0.237266,0.422437,0.256667,0.428013,0.264406,0.443058,0.132398,0.434817,0.127724,0.444077,0.129243,0.416653,0.133962,0.443117,0.138529,0.390338,0.364159,0.397726,0.368055,0.4473,0.408461,0.445346,0.405866,0.399675,0.356037,0.406885,0.359809,0.468307,0.407218,0.46607,0.404668,0.405221,0.350747,0.41233,0.354447,0.480925,0.405765,0.47852,0.403249,0.407501,0.168946,0.381933,0.181839,0.365126,0.192093,0.447184,0.184657,0.472103,0.22316,0.500436,0.253142,0.420845,0.262501,0.408633,0.313504,0.396625,0.358162,0.404442,0.354418,0.440962,0.274067,0.445618,0.337094,0.446523,0.396312,0.467288,0.401089,
158.333,0.479609,0.401639,0.467284,0.401083,0.446535,0.396309,0.445622,0.337059,0.440848,0.274081,0.409529,0.350695,0.404501,0.354481,0.396548,0.358174,0.408586,0.313563,0.42068,0.26253,0.508946,0.267443,0.50011,0.253299,0.471912,0.223173,0.447055,0.184639,0.434553,0.172959,0.359816,0.197282,0.364965,0.192288,0.381774,0.181962,0.407389,0.168968,0.424025,0.16916,0.425866,0.113035,0.427924,0.147757,0.425733,0.164901,0.419463,0.180386,0.419945,0.207328,0.422302,0.224022,0.424807,0.237272,0.422323,0.256679,0.427881,0.264425,0.442906,0.132342,0.434652,0.127684,0.443913,0.129191,0.416493,0.133965,0.442959,0.138497,0.390299,0.364174,0.397664,0.368079,0.447328,0.408453,0.445346,0.405883,0.399756,0.356098,0.406946,0.359878,0.468319,0.407203,0.466054,0.404677,0.405383,0.350808,0.412473,0.354516,0.480937,0.405709,0.478504,0.403219,0.407389,0.168968,0.381774,0.181962,0.364965,0.192288,0.447055,0.184639,0.471912,0.223173,0.50011,0.253299,0.42068,0.26253,0.408586,0.313563,0.396548,0.358174,0.404501,0.354481,0.440848,0.274081,0.445622,0.337059,0.446535,0.396309,0.467284,0.401083,
166.666,0.479577,0.401599,0.467252,0.401067,0.446506,0.396297,0.445645,0.337073,0.440705,0.274097,0.409624,0.350717,0.404552,0.354506,0.39653,0.35816,0.408541,0.313511,0.420535,0.262517,0.508591,0.267663,0.499803,0.253459,0.471752,0.223182,0.446945,0.184629,0.434441,0.172971,0.359666,0.197504,0.364823,0.192501,0.381637,0.182084,0.407243,0.168951,0.423893,0.169168,0.425657,0.113035,0.427776,0.147758,0.425613,0.164909,0.419349,0.1804,0.419822,0.207345,0.422173,0.224037,0.424673,0.237284,0.422183,0.256688,0.427739,0.264428,0.442734,0.132302,0.434471,0.127659,0.443736,0.129154,0.416319,0.133978,0.442799,0.138474,0.390307,0.364174,0.397663,0.368076,0.4473,0.408441,0.445314,0.405866,0.39982,0.356131,0.407001,0.359907,0.468287,0.407189,0.466019,0.404657,0.40549,0.350833,0.412573,0.354537,0.480911,0.405669,0.478475,0.403174,0.407243,0.168951,0.381637,0.182084,0.364823,0.192501,0.446945,0.184629,0.471752,0.223182,0.499803,0.253459,0.420535,0.262517,0.408541,0.313511,0.39653,0.35816,0.404552,0.354506,0.440705,0.274097,0.445645,0.337073,0.446506,0.396297,0.467252,0.401067,
