Timestamps [ms],RightFootEE,,RightToeBase,,RightFoot,,RightLeg,,RightUpLeg,,LeftFootEE,,LeftToeBase,,LeftFoot,,LeftLeg,,LeftUpLeg,,RightHandEE,,RightHand,,RightForeArm,,RightArm,,RightShoulder,,LeftHandEE,,LeftHand,,LeftForeArm,,LeftArm,,LeftShoulder,,HeadEE,,Head,,Neck,,Spine4,,Spine3,,Spine2,,Spine1,,Spine,,Hips,,Nose,,LeftEye,,RightEye,,LeftEar,,RightEar,,LeftHeelOuter,,LeftHeelInner,,RightHeelOuter,,RightHeelInner,,LeftToeBaseOuter,,LeftToeBaseInner,,RightToeBaseOuter,,RightToeBaseInner,,LeftFootEEOuter,,LeftFootEEInner,,RightFootEEOuter,,RightFootEEInner,,LeftArm_,,LeftForeArm_,,LeftHand_,,RightArm_,,RightForeArm_,,RightHand_,,LeftUpLeg_,,LeftLeg_,,LeftFoot_,,LeftToeBase_,,RightUpLeg_,,RightLeg_,,RightFoot_,,RightToeBase_,,
83.333,0.537861,0.379591,0.532766,0.384729,0.522997,0.390794,0.508035,0.338415,0.491029,0.280818,0.420598,0.381402,0.425626,0.386307,0.434918,0.391934,0.445484,0.339726,0.456503,0.280503,0.609022,0.23466,0.595129,0.227088,0.551956,0.213177,0.506149,0.185828,0.482398,0.178816,0.341437,0.240056,0.354476,0.231963,0.393334,0.211225,0.440653,0.185544,0.464617,0.179014,0.472569,0.115419,0.473124,0.153823,0.473659,0.173135,0.474137,0.191577,0.474294,0.220414,0.47422,0.237426,0.474114,0.250565,0.473972,0.271557,0.47385,0.277694,0.46514,0.13449,0.460663,0.131282,0.472732,0.130154,0.454212,0.14252,0.489091,0.139084,0.428771,0.40189,0.437197,0.400963,0.530113,0.400176,0.521953,0.400197,0.420669,0.390886,0.42892,0.390085,0.538072,0.3888,0.530089,0.388918,0.416,0.38413,0.424152,0.383402,0.542601,0.381835,0.534719,0.382011,0.440653,0.185544,0.393334,0.211225,0.354476,0.231963,0.506149,0.185828,0.551956,0.213177,0.595129,0.227088,0.456503,0.280503,0.445484,0.339726,0.434918,0.391934,0.425626,0.386307,0.491029,0.280818,0.508035,0.338415,0.522997,0.390794,0.532766,0.384729,
91.666,0.537869,0.379541,0.532795,0.384713,0.523054,0.390794,0.508032,0.338424,0.491101,0.280914,0.420526,0.381423,0.425578,0.386331,0.434905,0.391909,0.445354,0.339667,0.456565,0.280529,0.609039,0.235095,0.595171,0.227373,0.552007,0.213174,0.506117,0.185859,0.482363,0.178838,0.341504,0.240454,0.354463,0.232204,0.393333,0.211372,0.440604,0.185575,0.464578,0.179056,0.472552,0.115436,0.473088,0.153845,0.473624,0.173162,0.474126,0.191608,0.474302,0.220458,0.474237,0.237478,0.474143,0.250621,0.473991,0.271619,0.4739,0.277755,0.465078,0.134491,0.46061,0.131287,0.47268,0.130159,0.454175,0.142539,0.489057,0.139102,0.4288,0.401893,0.43722,0.40093,0.530167,0.400172,0.522001,0.400192,0.420639,0.390931,0.428886,0.390095,0.538101,0.388783,0.530113,0.388899,0.415937,0.384167,0.424084,0.383405,0.542612,0.381781,0.534726,0.381955,0.440604,0.185575,0.393333,0.211372,0.354463,0.232204,0.506117,0.185859,0.552007,0.213174,0.595171,0.227373,0.456565,0.280529,0.445354,0.339667,0.434905,0.391909,0.425578,0.386331,0.491101,0.280914,0.508032,0.338424,0.523054,0.390794,0.532795,0.384713,
100,0.53781,0.379491,0.532774,0.384695,0.523087,0.390784,0.508017,0.33845,0.490993,0.280953,0.420569,0.381343,0.4256,0.386301,0.434894,0.391926,0.445424,0.339698,0.456453,0.280604,0.609092,0.235527,0.595223,0.227671,0.55206,0.21322,0.506123,0.185887,0.482354,0.1789,0.341596,0.240842,0.354484,0.232462,0.393354,0.21152,0.440584,0.185589,0.464567,0.179112,0.472529,0.115534,0.473078,0.153904,0.473622,0.173216,0.47412,0.191667,0.474278,0.220522,0.474197,0.237541,0.474085,0.250682,0.473929,0.27168,0.473807,0.277813,0.465035,0.134457,0.46057,0.131291,0.472642,0.130143,0.454156,0.142627,0.489039,0.139129,0.428795,0.4019,0.437222,0.400927,0.530207,0.400152,0.52203,0.400185,0.420664,0.3909,0.428916,0.390054,0.538085,0.388756,0.530088,0.388886,0.415978,0.384086,0.424131,0.383314,0.54256,0.38172,0.534665,0.381907,0.440584,0.185589,0.393354,0.21152,0.354484,0.232462,0.506123,0.185887,0.55206,0.21322,0.595223,0.227671,0.456453,0.280604,0.445424,0.339698,0.434894,0.391926,0.4256,0.386301,0.490993,0.280953,0.508017,0.33845,0.523087,0.390784,0.532774,0.384695,
108.333,0.537783,0.379477,0.532748,0.384695,0.52306,0.39076,0.508056,0.338414,0.491045,0.280919,0.420584,0.38131,0.425599,0.386287,0.434862,0.391899,0.445326,0.339739,0.4565,0.280652,0.609102,0.235951,0.595251,0.227959,0.552094,0.213262,0.506117,0.185899,0.48234,0.178919,0.341652,0.241204,0.354515,0.232754,0.393379,0.211696,0.440557,0.185628,0.46455,0.17916,0.472524,0.115562,0.473061,0.153934,0.473615,0.17325,0.47415,0.191706,0.474328,0.220565,0.474251,0.23758,0.474139,0.250717,0.474009,0.271709,0.473867,0.277828,0.46498,0.134463,0.460525,0.131305,0.472597,0.130151,0.454137,0.142661,0.489019,0.139148,0.428786,0.401882,0.43722,0.400895,0.530156,0.400145,0.521976,0.400159,0.420671,0.390894,0.428929,0.390034,0.53805,0.388769,0.530049,0.38888,0.415994,0.384055,0.424153,0.38327,0.542531,0.381714,0.534632,0.381882,0.440557,0.185628,0.393379,0.211696,0.354515,0.232754,0.506117,0.185899,0.552094,0.213262,0.595251,0.227959,0.4565,0.280652,0.445326,0.339739,0.434862,0.391899,0.425599,0.386287,0.491045,0.280919,0.508056,0.338414,0.52306,0.39076,0.532748,0.384695,
116.666,0.537759,0.379437,0.532738,0.38469,0.523062,0.390767,0.508041,0.338413,0.491028,0.281023,0.420601,0.381283,0.425608,0.386286,0.434858,0.391894,0.44531,0.339697,0.456474,0.280687,0.609101,0.236367,0.595283,0.228237,0.552131,0.213324,0.506125,0.18592,0.482331,0.178985,0.341742,0.241583,0.354545,0.233047,0.393401,0.211871,0.44053,0.185667,0.464535,0.179216,0.472522,0.115622,0.473052,0.15399,0.473599,0.173309,0.47412,0.191771,0.474293,0.220638,0.474215,0.237655,0.474106,0.250792,0.473957,0.271785,0.473835,0.2779,0.464936,0.13448,0.460489,0.131335,0.472562,0.130174,0.454123,0.142724,0.489006,0.139189,0.428795,0.401881,0.437232,0.400885,0.530157,0.400149,0.521974,0.400162,0.420685,0.390897,0.428947,0.390028,0.53804,0.388763,0.530036,0.388873,0.416011,0.384029,0.424173,0.383235,0.542509,0.381669,0.534609,0.381836,0.44053,0.185667,0.393401,0.211871,0.354545,0.233047,0.506125,0.18592,0.552131,0.213324,0.595283,0.228237,0.456474,0.280687,0.44531,0.339697,0.434858,0.391894,0.425608,0.386286,0.491028,0.281023,0.508041,0.338413,0.523062,0.390767,0.532738,0.38469,
125,0.537655,0.379426,0.532686,0.384697,0.523086,0.390754,0.508101,0.338417,0.491066,0.280971,0.4208,0.381203,0.425665,0.386264,0.434679,0.391936,0.445371,0.339723,0.456508,0.280809,0.609093,0.236788,0.595294,0.228525,0.552162,0.213368,0.506144,0.185893,0.482326,0.179023,0.341884,0.242036,0.354566,0.233302,0.393412,0.212043,0.440498,0.185698,0.464529,0.179297,0.472543,0.115672,0.473051,0.154048,0.473611,0.173371,0.474188,0.19184,0.474381,0.220705,0.474301,0.237717,0.47418,0.250847,0.474077,0.271837,0.473901,0.27794,0.464877,0.134528,0.460448,0.131385,0.472519,0.13022,0.454123,0.142785,0.488997,0.139238,0.428577,0.401881,0.437063,0.40095,0.530193,0.400126,0.521995,0.400168,0.420714,0.390839,0.429018,0.390033,0.537997,0.388757,0.52998,0.388895,0.416186,0.383912,0.424386,0.383179,0.542415,0.381642,0.534503,0.381837,0.440498,0.185698,0.393412,0.212043,0.354566,0.233302,0.506144,0.185893,0.552162,0.213368,0.595294,0.228525,0.456508,0.280809,0.445371,0.339723,0.434679,0.391936,0.425665,0.386264,0.491066,0.280971,0.508101,0.338417,0.523086,0.390754,0.532686,0.384697,
133.333,0.53763,0.379404,0.532677,0.384697,0.523092,0.390748,0.508116,0.338399,0.491097,0.280992,0.420798,0.381174,0.425671,0.386244,0.434691,0.39188,0.44523,0.339813,0.456535,0.280773,0.609084,0.237189,0.595311,0.228787,0.552198,0.213435,0.506158,0.185925,0.482322,0.179082,0.342005,0.242432,0.354606,0.233597,0.393439,0.212231,0.440476,0.18574,0.464519,0.17936,0.472536,0.115746,0.47304,0.154107,0.473599,0.173431,0.474178,0.191906,0.474383,0.220776,0.474309,0.237782,0.474194,0.2509,0.474078,0.271875,0.47392,0.277947,0.464861,0.134525,0.460431,0.131402,0.472507,0.13023,0.454106,0.14285,0.488993,0.139283,0.42863,0.401847,0.437115,0.400884,0.530209,0.400115,0.522009,0.400171,0.420738,0.390838,0.429041,0.389999,0.537992,0.388752,0.529974,0.388902,0.416192,0.383896,0.424392,0.383132,0.542394,0.38161,0.534481,0.381817,0.440476,0.18574,0.393439,0.212231,0.354606,0.233597,0.506158,0.185925,0.552198,0.213435,0.595311,0.228787,0.456535,0.280773,0.44523,0.339813,0.434691,0.39188,0.425671,0.386244,0.491097,0.280992,0.508116,0.338399,0.523092,0.390748,0.532677,0.384697,
141.666,0.537611,0.379401,0.532662,0.384712,0.523078,0.390748,0.508117,0.338387,0.491131,0.281074,0.420792,0.381077,0.425639,0.386186,0.434612,0.391845,0.445182,0.339759,0.456557,0.280882,0.609048,0.237594,0.595335,0.229025,0.552245,0.213472,0.506139,0.186009,0.482314,0.179085,0.342111,0.242808,0.354642,0.233892,0.393465,0.212431,0.440473,0.185815,0.464506,0.179368,0.472556,0.115754,0.473034,0.154105,0.473585,0.173431,0.474168,0.191913,0.474385,0.220793,0.474319,0.237809,0.47421,0.250939,0.474107,0.271934,0.473948,0.278031,0.464822,0.134468,0.460404,0.131361,0.472481,0.130185,0.454101,0.142851,0.488989,0.13927,0.428569,0.40181,0.437063,0.400834,0.53018,0.400125,0.521977,0.40017,0.420711,0.390782,0.429023,0.389931,0.537971,0.388774,0.52995,0.388914,0.416185,0.3838,0.424392,0.383023,0.542375,0.38161,0.534459,0.381807,0.440473,0.185815,0.393465,0.212431,0.354642,0.233892,0.506139,0.186009,0.552245,0.213472,0.595335,0.229025,0.456557,0.280882,0.445182,0.339759,0.434612,0.391845,0.425639,0.386186,0.491131,0.281074,0.508117,0.338387,0.523078,0.390748,0.532662,0.384712,
150,0.537595,0.379368,0.532657,0.384703,0.523085,0.390734,0.508119,0.338439,0.491129,0.281111,0.420812,0.381062,0.425658,0.386192,0.434626,0.39184,0.44508,0.339711,0.456547,0.280924,0.609033,0.237965,0.595346,0.229279,0.552284,0.213532,0.506172,0.186009,0.482326,0.179128,0.342263,0.243175,0.354705,0.234168,0.393514,0.212613,0.440478,0.185853,0.464513,0.179401,0.472565,0.115811,0.473039,0.154134,0.473585,0.173459,0.474153,0.191945,0.474373,0.220844,0.474313,0.237866,0.474206,0.250997,0.474104,0.27199,0.473943,0.278076,0.464809,0.134415,0.460394,0.131337,0.472475,0.130149,0.454099,0.142894,0.488997,0.139277,0.428612,0.401817,0.437109,0.400816,0.530172,0.400119,0.521964,0.40015,0.420743,0.3908,0.429057,0.389925,0.53796,0.388772,0.529935,0.388899,0.416209,0.383794,0.424419,0.382993,0.54236,0.38158,0.53444,0.381764,0.440478,0.185853,0.393514,0.212613,0.354705,0.234168,0.506172,0.186009,0.552284,0.213532,0.595346,0.229279,0.456547,0.280924,0.44508,0.339711,0.434626,0.39184,0.425658,0.386192,0.491129,0.281111,0.508119,0.338439,0.523085,0.390734,0.532657,0.384703,
158.333,0.537536,0.379344,0.532633,0.384703,0.523102,0.390723,0.50803,0.338419,0.491104,0.281168,0.421011,0.381032,0.425771,0.386208,0.434589,0.391893,0.445129,0.339782,0.456513,0.281016,0.609009,0.238312,0.595355,0.229513,0.552318,0.213593,0.506197,0.186022,0.482338,0.179152,0.342401,0.243524,0.354786,0.234444,0.393563,0.212799,0.440488,0.185907,0.46452,0.179424,0.47255,0.115848,0.473044,0.154157,0.4736,0.173483,0.474168,0.191976,0.47438,0.220876,0.474312,0.237901,0.474198,0.251036,0.4741,0.272042,0.473923,0.278143,0.464803,0.134386,0.460383,0.131329,0.472469,0.130127,0.454091,0.142934,0.489001,0.139278,0.428581,0.401856,0.437108,0.400869,0.530214,0.400093,0.522001,0.400159,0.420852,0.390807,0.429193,0.389944,0.537948,0.388756,0.529919,0.388916,0.416399,0.383752,0.424634,0.382963,0.54231,0.381535,0.534386,0.381753,0.440488,0.185907,0.393563,0.212799,0.354786,0.234444,0.506197,0.186022,0.552318,0.213593,0.595355,0.229513,0.456513,0.281016,0.445129,0.339782,0.434589,0.391893,0.425771,0.386208,0.491104,0.281168,0.50803,0.338419,0.523102,0.390723,0.532633,0.384703,
166.666,0.537474,0.379331,0.532581,0.384712,0.523061,0.390732,0.508099,0.338412,0.49106,0.281238,0.421122,0.380994,0.425838,0.3862,0.434574,0.391889,0.44505,0.33976,0.45646,0.281061,0.608978,0.238616,0.595369,0.229746,0.552361,0.213641,0.506227,0.186036,0.482353,0.179191,0.342512,0.243827,0.354897,0.234731,0.39363,0.212976,0.440487,0.185928,0.464531,0.179466,0.472537,0.115891,0.473053,0.154192,0.473625,0.17352,0.474201,0.192019,0.474398,0.220929,0.474315,0.237957,0.474186,0.251094,0.474069,0.272103,0.47388,0.278202,0.464782,0.134381,0.460363,0.131342,0.472452,0.130125,0.454087,0.14299,0.489003,0.139287,0.428584,0.401852,0.437128,0.400862,0.530168,0.400103,0.521952,0.400167,0.420923,0.390799,0.429279,0.389933,0.537895,0.388766,0.529864,0.388923,0.416509,0.383711,0.424757,0.38292,0.54225,0.381521,0.534324,0.381736,0.440487,0.185928,0.39363,0.212976,0.354897,0.234731,0.506227,0.186036,0.552361,0.213641,0.595369,0.229746,0.45646,0.281061,0.44505,0.33976,0.434574,0.391889,0.425838,0.3862,0.49106,0.281238,0.508099,0.338412,0.523061,0.390732,0.532581,0.384712,
