Timestamps [ms],RightFootEE,,RightToeBase,,RightFoot,,RightLeg,,RightUpLeg,,LeftFootEE,,LeftToeBase,,LeftFoot,,LeftLeg,,LeftUpLeg,,RightHandEE,,RightHand,,RightForeArm,,RightArm,,RightShoulder,,LeftHandEE,,LeftHand,,LeftForeArm,,LeftArm,,LeftShoulder,,HeadEE,,Head,,Neck,,Spine4,,Spine3,,Spine2,,Spine1,,Spine,,Hips,,Nose,,LeftEye,,RightEye,,LeftEar,,RightEar,,LeftHeelOuter,,LeftHeelInner,,RightHeelOuter,,RightHeelInner,,LeftToeBaseOuter,,LeftToeBaseInner,,RightToeBaseOuter,,RightToeBaseInner,,LeftFootEEOuter,,LeftFootEEInner,,RightFootEEOuter,,RightFootEEInner,,LeftArm_,,LeftForeArm_,,LeftHand_,,RightArm_,,RightForeArm_,,RightHand_,,LeftUpLeg_,,LeftLeg_,,LeftFoot_,,LeftToeBase_,,RightUpLeg_,,RightLeg_,,RightFoot_,,RightToeBase_,,
83.333,0.436395,0.369646,0.424975,0.363067,0.406921,0.348907,0.414847,0.28686,0.419078,0.217593,0.45114,0.297978,0.44002,0.299119,0.42129,0.298668,0.422687,0.254745,0.423422,0.20177,0.383728,0.216937,0.385972,0.199925,0.39275,0.162859,0.401787,0.11626,0.406474,0.10185,0.426016,0.120496,0.42284,0.11633,0.413508,0.106555,0.406905,0.0949768,0.408311,0.0966583,0.396729,0.0315884,0.403148,0.0722437,0.40153,0.0915098,0.394237,0.107807,0.39824,0.138224,0.403703,0.157539,0.408971,0.173078,0.408027,0.193893,0.416915,0.204347,0.431255,0.0575515,0.422789,0.0509517,0.424749,0.0533969,0.403158,0.0556887,0.407871,0.0629562,0.418716,0.302828,0.421851,0.309154,0.401716,0.360971,0.407633,0.358755,0.437857,0.299281,0.441107,0.305502,0.42103,0.369238,0.426764,0.366878,0.449237,0.296794,0.452554,0.302951,0.433029,0.373863,0.438647,0.371419,0.406905,0.0949768,0.413508,0.106555,0.42284,0.11633,0.401787,0.11626,0.39275,0.162859,0.385972,0.199925,0.423422,0.20177,0.422687,0.254745,0.42129,0.298668,0.44002,0.299119,0.419078,0.217593,0.414847,0.28686,0.406921,0.348907,0.424975,0.363067,
91.666,0.436431,0.36962,0.424989,0.363083,0.406911,0.348944,0.414861,0.286876,0.418811,0.217598,0.451109,0.297936,0.439998,0.2991,0.421296,0.298639,0.422735,0.254642,0.423309,0.201773,0.38293,0.217063,0.385335,0.199977,0.392421,0.162738,0.401647,0.116231,0.406314,0.101808,0.425659,0.120736,0.422543,0.116435,0.413305,0.10662,0.406709,0.0949289,0.408129,0.0966299,0.396516,0.0315539,0.402965,0.0722035,0.401358,0.091471,0.394061,0.107773,0.398052,0.138198,0.403512,0.157519,0.408779,0.173064,0.40784,0.193876,0.416727,0.204344,0.431058,0.057487,0.422584,0.050893,0.424554,0.0533399,0.40295,0.0556439,0.407694,0.0629171,0.4187,0.302838,0.421859,0.309141,0.401722,0.361016,0.407633,0.358787,0.437819,0.299285,0.441092,0.305482,0.421054,0.369261,0.426781,0.366889,0.449197,0.296769,0.452539,0.302903,0.433078,0.373846,0.43869,0.37139,0.406709,0.0949289,0.413305,0.10662,0.422543,0.116435,0.401647,0.116231,0.392421,0.162738,0.385335,0.199977,0.423309,0.201773,0.422735,0.254642,0.421296,0.298639,0.439998,0.2991,0.418811,0.217598,0.414861,0.286876,0.406911,0.348944,0.424989,0.363083,
100,0.436513,0.369571,0.425038,0.36308,0.406918,0.348964,0.41482,0.286869,0.418803,0.217577,0.451176,0.297923,0.440048,0.299114,0.421319,0.298663,0.422756,0.254723,0.423184,0.201735,0.382107,0.217195,0.384721,0.200062,0.392112,0.162682,0.401531,0.116222,0.406228,0.10184,0.425303,0.120975,0.422229,0.116559,0.413079,0.106686,0.406555,0.094887,0.408032,0.0966511,0.396201,0.0315772,0.402801,0.0722137,0.401252,0.0914922,0.393968,0.107798,0.397957,0.138215,0.403422,0.157528,0.408696,0.173063,0.407764,0.193871,0.416657,0.204323,0.430836,0.0573838,0.42234,0.0508273,0.424315,0.0532535,0.40273,0.0556681,0.407489,0.0628861,0.418753,0.302876,0.421905,0.309169,0.401746,0.361044,0.407634,0.358804,0.437883,0.299308,0.441151,0.305496,0.421116,0.369264,0.42682,0.366881,0.44928,0.296763,0.452616,0.302887,0.433181,0.373805,0.438767,0.371338,0.406555,0.094887,0.413079,0.106686,0.422229,0.116559,0.401531,0.116222,0.392112,0.162682,0.384721,0.200062,0.423184,0.201735,0.422756,0.254723,0.421319,0.298663,0.440048,0.299114,0.418803,0.217577,0.41482,0.286869,0.406918,0.348964,0.425038,0.36308,
108.333,0.436527,0.369542,0.425049,0.363067,0.406937,0.348931,0.414817,0.286855,0.418775,0.217556,0.451217,0.297924,0.440079,0.299119,0.421347,0.298635,0.422631,0.25464,0.423042,0.201738,0.381339,0.217318,0.384123,0.200127,0.391789,0.162605,0.401391,0.116183,0.40608,0.101806,0.424951,0.121182,0.421911,0.116715,0.412851,0.106778,0.406366,0.0948556,0.40784,0.0966328,0.395974,0.0315532,0.402611,0.0721853,0.401078,0.0914685,0.393796,0.107788,0.397793,0.138213,0.403271,0.157528,0.408559,0.173062,0.407652,0.193886,0.416562,0.204323,0.430627,0.057324,0.422121,0.0507767,0.42411,0.0532005,0.402507,0.0556393,0.407307,0.0628514,0.418784,0.302872,0.42193,0.309153,0.401765,0.361009,0.407661,0.358751,0.437918,0.299328,0.44118,0.305503,0.421125,0.369255,0.426836,0.366853,0.44933,0.296773,0.452662,0.302885,0.433199,0.373785,0.438792,0.371299,0.406366,0.0948556,0.412851,0.106778,0.421911,0.116715,0.401391,0.116183,0.391789,0.162605,0.384123,0.200127,0.423042,0.201738,0.422631,0.25464,0.421347,0.298635,0.440079,0.299119,0.418775,0.217556,0.414817,0.286855,0.406937,0.348931,0.425049,0.363067,
116.666,0.436561,0.369499,0.425066,0.363065,0.406942,0.348943,0.414857,0.286868,0.418557,0.217548,0.451232,0.297916,0.440086,0.299127,0.42135,0.29863,0.422709,0.254633,0.422942,0.201714,0.380637,0.217456,0.383556,0.200197,0.39146,0.162551,0.401225,0.116149,0.405876,0.101803,0.424621,0.121422,0.421591,0.116871,0.412616,0.106866,0.406184,0.0948268,0.407659,0.0966257,0.395692,0.0315509,0.402389,0.0721758,0.40088,0.0914602,0.393606,0.107777,0.397607,0.138199,0.40309,0.157512,0.408383,0.173046,0.40749,0.193862,0.416403,0.204303,0.43038,0.0572676,0.421861,0.0507347,0.423861,0.0531533,0.40225,0.0556316,0.407082,0.0628302,0.418791,0.302882,0.421936,0.309155,0.40178,0.361026,0.407672,0.358762,0.437927,0.299345,0.441188,0.305512,0.421148,0.369257,0.426855,0.366849,0.449353,0.296771,0.452683,0.302875,0.433243,0.373747,0.438834,0.371257,0.406184,0.0948268,0.412616,0.106866,0.421591,0.116871,0.401225,0.116149,0.39146,0.162551,0.383556,0.200197,0.422942,0.201714,0.422709,0.254633,0.42135,0.29863,0.440086,0.299127,0.418557,0.217548,0.414857,0.286868,0.406942,0.348943,0.425066,0.363065,
125,0.436628,0.369448,0.425094,0.36305,0.406925,0.348935,0.414765,0.286856,0.418604,0.217536,0.451325,0.298011,0.440114,0.299157,0.421281,0.298518,0.422707,0.254692,0.422701,0.201738,0.379917,0.217586,0.383008,0.200276,0.391153,0.162482,0.401091,0.11608,0.40572,0.101789,0.424264,0.121731,0.421301,0.116999,0.412365,0.106942,0.406007,0.0947905,0.407425,0.09663,0.395466,0.0315554,0.40218,0.072175,0.400679,0.0914636,0.39341,0.107801,0.39743,0.138232,0.40293,0.157543,0.408238,0.173072,0.407362,0.193912,0.416294,0.204324,0.430156,0.0572458,0.421625,0.050718,0.423649,0.0531386,0.402,0.0556264,0.406903,0.0628311,0.418793,0.30275,0.421832,0.309045,0.401768,0.361021,0.407623,0.358749,0.438013,0.299358,0.441172,0.305551,0.42119,0.369245,0.426857,0.366829,0.449505,0.29685,0.452736,0.302981,0.433335,0.373701,0.438883,0.371203,0.406007,0.0947905,0.412365,0.106942,0.421301,0.116999,0.401091,0.11608,0.391153,0.162482,0.383008,0.200276,0.422701,0.201738,0.422707,0.254692,0.421281,0.298518,0.440114,0.299157,0.418604,0.217536,0.414765,0.286856,0.406925,0.348935,0.425094,0.36305,
133.333,0.436649,0.369414,0.425099,0.363046,0.40692,0.348932,0.414784,0.286858,0.418511,0.217528,0.451367,0.298006,0.440157,0.299168,0.421339,0.298508,0.422438,0.254552,0.422709,0.201719,0.379255,0.217719,0.382512,0.200353,0.39083,0.162435,0.400873,0.116041,0.405531,0.101787,0.423943,0.121997,0.420983,0.11716,0.412114,0.107037,0.405831,0.0947682,0.407249,0.096634,0.395148,0.0315572,0.401954,0.072167,0.40049,0.0914604,0.39323,0.107801,0.397255,0.138235,0.402772,0.157546,0.408103,0.173072,0.407283,0.193913,0.41624,0.204316,0.429897,0.0571739,0.421356,0.0506658,0.423376,0.0530786,0.40175,0.0556216,0.406641,0.0628064,0.418838,0.302778,0.421891,0.309052,0.401761,0.361017,0.407605,0.35875,0.438047,0.299392,0.44122,0.305562,0.421197,0.369239,0.426853,0.366829,0.449545,0.296862,0.452791,0.30297,0.433366,0.373668,0.438902,0.371175,0.405831,0.0947682,0.412114,0.107037,0.420983,0.11716,0.400873,0.116041,0.39083,0.162435,0.382512,0.200353,0.422709,0.201719,0.422438,0.254552,0.421339,0.298508,0.440157,0.299168,0.418511,0.217528,0.414784,0.286858,0.40692,0.348932,0.425099,0.363046,
141.666,0.436656,0.369401,0.425101,0.363051,0.406927,0.348924,0.414808,0.286861,0.418271,0.217513,0.451457,0.297961,0.440232,0.299137,0.421393,0.29846,0.422546,0.254532,0.422458,0.20172,0.378645,0.217867,0.382035,0.200414,0.39052,0.162365,0.400634,0.116038,0.405372,0.101734,0.423639,0.122248,0.420677,0.117322,0.411863,0.107144,0.405691,0.0947945,0.407098,0.0965889,0.394862,0.0315064,0.401756,0.0721067,0.400326,0.0914042,0.393073,0.10775,0.397095,0.13819,0.402605,0.157507,0.407924,0.17304,0.407065,0.193884,0.416004,0.204301,0.429664,0.0570451,0.421105,0.0505554,0.423138,0.0529653,0.401506,0.0555574,0.406433,0.0627355,0.418916,0.302755,0.421958,0.309013,0.401767,0.361009,0.407614,0.35873,0.438134,0.299376,0.441298,0.305532,0.421197,0.369247,0.426856,0.366825,0.449651,0.296827,0.452887,0.302921,0.433378,0.373661,0.438917,0.371157,0.405691,0.0947945,0.411863,0.107144,0.420677,0.117322,0.400634,0.116038,0.39052,0.162365,0.382035,0.200414,0.422458,0.20172,0.422546,0.254532,0.421393,0.29846,0.440232,0.299137,0.418271,0.217513,0.414808,0.286861,0.406927,0.348924,0.425101,0.363051,
150,0.436688,0.369372,0.425121,0.363051,0.40694,0.348925,0.414669,0.286833,0.418138,0.217484,0.451455,0.297957,0.440226,0.299151,0.421388,0.29846,0.422602,0.254459,0.422321,0.201693,0.37806,0.217999,0.381586,0.200499,0.390217,0.16232,0.400442,0.115983,0.405211,0.101729,0.423354,0.12251,0.420377,0.117479,0.411611,0.10724,0.405532,0.0947822,0.406971,0.0965836,0.394535,0.0314918,0.401558,0.0720805,0.400175,0.0913843,0.392923,0.107725,0.396919,0.138167,0.402426,0.157487,0.40775,0.173021,0.406913,0.193867,0.415863,0.204277,0.429419,0.0569248,0.420843,0.0504644,0.422876,0.0528613,0.401266,0.0555374,0.406194,0.0626815,0.418912,0.302786,0.421961,0.309027,0.40179,0.361012,0.407638,0.358717,0.438127,0.299408,0.441298,0.305546,0.421221,0.369253,0.426882,0.366814,0.449653,0.296836,0.452897,0.302912,0.433418,0.373641,0.438959,0.37112,0.405532,0.0947822,0.411611,0.10724,0.420377,0.117479,0.400442,0.115983,0.390217,0.16232,0.381586,0.200499,0.422321,0.201693,0.422602,0.254459,0.421388,0.29846,0.440226,0.299151,0.418138,0.217484,0.414669,0.286833,0.40694,0.348925,0.425121,0.363051,
158.333,0.436738,0.36933,0.425143,0.363047,0.406938,0.348924,0.414764,0.28681,0.418006,0.217464,0.451486,0.298065,0.440215,0.299228,0.421316,0.298443,0.422498,0.254499,0.422121,0.201674,0.377524,0.218121,0.381162,0.200573,0.389924,0.162278,0.400233,0.115932,0.405059,0.101708,0.423079,0.122757,0.420107,0.117651,0.411359,0.10734,0.405366,0.0947844,0.406813,0.0965586,0.39425,0.0314621,0.401357,0.0720482,0.400009,0.0913607,0.392773,0.107709,0.396785,0.138149,0.402297,0.157468,0.407619,0.172999,0.40676,0.193845,0.4157,0.204257,0.429189,0.0568353,0.420604,0.0503953,0.422632,0.0527767,0.401045,0.055518,0.405958,0.06262,0.418888,0.302789,0.421878,0.309025,0.40178,0.361011,0.4076,0.358728,0.438153,0.299495,0.441267,0.30563,0.421249,0.369245,0.426879,0.366818,0.449722,0.296949,0.452912,0.303023,0.433487,0.373596,0.438996,0.371088,0.405366,0.0947844,0.411359,0.10734,0.420107,0.117651,0.400233,0.115932,0.389924,0.162278,0.381162,0.200573,0.422121,0.201674,0.422498,0.254499,0.421316,0.298443,0.440215,0.299228,0.418006,0.217464,0.414764,0.28681,0.406938,0.348924,0.425143,0.363047,
166.666,0.43676,0.36928,0.425154,0.363023,0.406942,0.348904,0.414725,0.286824,0.417852,0.217437,0.451523,0.298116,0.440229,0.299269,0.421302,0.298423,0.422503,0.254436,0.421963,0.201618,0.377121,0.218257,0.380758,0.200657,0.389661,0.162239,0.400048,0.115893,0.404888,0.101697,0.422807,0.122957,0.419844,0.117845,0.411123,0.107442,0.405157,0.0947374,0.406616,0.0965412,0.393967,0.0314392,0.401139,0.0720244,0.399817,0.0913455,0.392586,0.107699,0.3966,0.138136,0.402117,0.157449,0.407445,0.172975,0.406596,0.193814,0.415542,0.204219,0.428947,0.0567641,0.420352,0.0503422,0.422383,0.052708,0.400802,0.0555082,0.405724,0.0625675,0.418896,0.302792,0.421858,0.309018,0.401791,0.360993,0.407608,0.358702,0.438184,0.299549,0.441272,0.305674,0.421264,0.369223,0.426891,0.366789,0.44978,0.297009,0.452945,0.303074,0.433517,0.373551,0.439022,0.371036,0.405157,0.0947374,0.411123,0.107442,0.419844,0.117845,0.400048,0.115893,0.389661,0.162239,0.380758,0.200657,0.421963,0.201618,0.422503,0.254436,0.421302,0.298423,0.440229,0.299269,0.417852,0.217437,0.414725,0.286824,0.406942,0.348904,0.425154,0.363023,
