Timestamps [ms],RightFootEE,,RightToeBase,,RightFoot,,RightLeg,,RightUpLeg,,LeftFootEE,,LeftToeBase,,LeftFoot,,LeftLeg,,LeftUpLeg,,RightHandEE,,RightHand,,RightForeArm,,RightArm,,RightShoulder,,LeftHandEE,,LeftHand,,LeftForeArm,,LeftArm,,LeftShoulder,,HeadEE,,Head,,Neck,,Spine4,,Spine3,,Spine2,,Spine1,,Spine,,Hips,,Nose,,LeftEye,,RightEye,,LeftEar,,RightEar,,LeftHeelOuter,,LeftHeelInner,,RightHeelOuter,,RightHeelInner,,LeftToeBaseOuter,,LeftToeBaseInner,,RightToeBaseOuter,,RightToeBaseInner,,LeftFootEEOuter,,LeftFootEEInner,,RightFootEEOuter,,RightFootEEInner,,LeftArm_,,LeftForeArm_,,LeftHand_,,RightArm_,,RightForeArm_,,RightHand_,,LeftUpLeg_,,LeftLeg_,,LeftFoot_,,LeftToeBase_,,RightUpLeg_,,RightLeg_,,RightFoot_,,RightToeBase_,,
83.333,0.445683,0.344233,0.44441,0.337731,0.443124,0.325084,0.455689,0.284384,0.467742,0.237866,0.517136,0.315869,0.508475,0.312949,0.494109,0.306276,0.49076,0.271893,0.486928,0.23157,0.390677,0.215138,0.400049,0.20653,0.427315,0.188719,0.455221,0.163394,0.468893,0.156191,0.538166,0.182741,0.531314,0.178229,0.510879,0.167024,0.488026,0.154669,0.478044,0.15424,0.470605,0.108759,0.47234,0.136456,0.470996,0.149278,0.467254,0.159465,0.468296,0.180752,0.470342,0.194909,0.472426,0.206603,0.471639,0.221174,0.47552,0.230178,0.489124,0.129801,0.487407,0.124734,0.482532,0.125828,0.481101,0.126459,0.467115,0.129609,0.495459,0.309722,0.493168,0.314099,0.437026,0.331245,0.443711,0.332681,0.509602,0.31327,0.507405,0.317707,0.439711,0.340164,0.446543,0.34159,0.518276,0.315145,0.516136,0.319618,0.441463,0.345433,0.44839,0.346855,0.488026,0.154669,0.510879,0.167024,0.531314,0.178229,0.455221,0.163394,0.427315,0.188719,0.400049,0.20653,0.486928,0.23157,0.49076,0.271893,0.494109,0.306276,0.508475,0.312949,0.467742,0.237866,0.455689,0.284384,0.443124,0.325084,0.44441,0.337731,
91.666,0.445692,0.34422,0.444398,0.33774,0.443089,0.325097,0.455696,0.284399,0.467589,0.237813,0.517154,0.31584,0.508486,0.312935,0.494119,0.306258,0.490846,0.271844,0.486844,0.231544,0.390466,0.21512,0.399853,0.206481,0.427182,0.188593,0.455181,0.163361,0.468842,0.156147,0.537915,0.182856,0.531137,0.178261,0.510766,0.167042,0.487953,0.154615,0.47798,0.154202,0.470521,0.10872,0.472277,0.136412,0.470937,0.149235,0.467183,0.159422,0.46821,0.180708,0.47025,0.194865,0.472327,0.206559,0.471547,0.221129,0.47541,0.230136,0.489063,0.129741,0.487337,0.124677,0.48247,0.125774,0.481021,0.126411,0.467058,0.129569,0.495438,0.309721,0.493161,0.314087,0.436998,0.331268,0.443685,0.332694,0.509595,0.313267,0.507413,0.317693,0.439702,0.34018,0.446536,0.341597,0.518284,0.315124,0.516161,0.319587,0.441476,0.34543,0.448404,0.346842,0.487953,0.154615,0.510766,0.167042,0.531137,0.178261,0.455181,0.163361,0.427182,0.188593,0.399853,0.206481,0.486844,0.231544,0.490846,0.271844,0.494119,0.306258,0.508486,0.312935,0.467589,0.237813,0.455696,0.284399,0.443089,0.325097,0.444398,0.33774,
100,0.44576,0.344217,0.444429,0.337754,0.443074,0.325107,0.455687,0.284388,0.46764,0.237811,0.517171,0.315841,0.508503,0.312956,0.494136,0.306284,0.490823,0.2719,0.486837,0.231507,0.390228,0.215098,0.399655,0.206455,0.427053,0.188512,0.455132,0.163341,0.468808,0.156159,0.537655,0.182969,0.530938,0.178301,0.510632,0.167056,0.487888,0.154569,0.47794,0.154207,0.470394,0.108711,0.47221,0.136403,0.470891,0.149238,0.467145,0.159428,0.468179,0.180709,0.470228,0.194862,0.472317,0.206552,0.471541,0.22112,0.475423,0.23012,0.488982,0.129651,0.487242,0.124611,0.482381,0.125695,0.480927,0.126408,0.46698,0.12953,0.495467,0.309765,0.493184,0.314121,0.436985,0.331286,0.443669,0.332701,0.509619,0.313299,0.507431,0.317715,0.439735,0.340201,0.446565,0.341607,0.518312,0.315135,0.516182,0.319588,0.441547,0.345436,0.448471,0.346837,0.487888,0.154569,0.510632,0.167056,0.530938,0.178301,0.455132,0.163341,0.427053,0.188512,0.399655,0.206455,0.486837,0.231507,0.490823,0.2719,0.494136,0.306284,0.508503,0.312956,0.46764,0.237811,0.455687,0.284388,0.443074,0.325107,0.444429,0.337754,
108.333,0.445783,0.344206,0.444448,0.337752,0.443097,0.325092,0.455666,0.28437,0.467603,0.237784,0.517188,0.31585,0.508521,0.312969,0.494165,0.306273,0.490807,0.271824,0.486746,0.231478,0.390028,0.215083,0.399477,0.206421,0.426929,0.188418,0.455081,0.163299,0.468751,0.15612,0.537412,0.183062,0.530731,0.178363,0.510496,0.167088,0.487808,0.154526,0.477861,0.154173,0.470299,0.108678,0.472134,0.136366,0.470818,0.149203,0.467057,0.159398,0.468084,0.180682,0.470136,0.194835,0.47223,0.206524,0.471453,0.221103,0.475351,0.230096,0.488912,0.129592,0.487162,0.124559,0.482311,0.125642,0.480833,0.126368,0.466915,0.129491,0.495488,0.309771,0.493198,0.314115,0.437021,0.331276,0.44371,0.33268,0.509635,0.313323,0.507441,0.317727,0.439758,0.340204,0.446594,0.341598,0.518333,0.315155,0.516198,0.319595,0.441571,0.345433,0.448502,0.346822,0.487808,0.154526,0.510496,0.167088,0.530731,0.178363,0.455081,0.163299,0.426929,0.188418,0.399477,0.206421,0.486746,0.231478,0.490807,0.271824,0.494165,0.306273,0.508521,0.312969,0.467603,0.237784,0.455666,0.28437,0.443097,0.325092,0.444448,0.337752,
116.666,0.445811,0.344187,0.444461,0.337757,0.443097,0.325102,0.45569,0.284391,0.467516,0.237741,0.517188,0.315846,0.50852,0.312976,0.494169,0.306271,0.490854,0.271838,0.48671,0.231444,0.389852,0.215087,0.399305,0.206393,0.426802,0.188338,0.455011,0.163257,0.468667,0.156096,0.53717,0.183179,0.530524,0.178425,0.510357,0.167117,0.487732,0.154486,0.477785,0.154148,0.470177,0.108654,0.472041,0.136338,0.470739,0.149177,0.466988,0.159371,0.468019,0.18065,0.470073,0.194801,0.472167,0.206489,0.471405,0.221064,0.475293,0.230058,0.488818,0.129532,0.487058,0.124507,0.482216,0.125589,0.480721,0.126339,0.466826,0.129456,0.495487,0.309779,0.493196,0.314116,0.437025,0.331291,0.443715,0.332691,0.509633,0.313336,0.507437,0.317733,0.439773,0.340213,0.446609,0.341603,0.518338,0.315157,0.5162,0.31959,0.441602,0.345421,0.448533,0.346806,0.487732,0.154486,0.510357,0.167117,0.530524,0.178425,0.455011,0.163257,0.426802,0.188338,0.399305,0.206393,0.48671,0.231444,0.490854,0.271838,0.494169,0.306271,0.50852,0.312976,0.467516,0.237741,0.45569,0.284391,0.443097,0.325102,0.444461,0.337757,
125,0.4459,0.34419,0.444502,0.337765,0.443078,0.325088,0.455621,0.284353,0.467518,0.237736,0.517143,0.315914,0.508508,0.312998,0.494217,0.306195,0.490823,0.271873,0.486577,0.231414,0.389676,0.215085,0.39915,0.206377,0.426685,0.188252,0.45495,0.163193,0.468603,0.156069,0.53689,0.183341,0.530339,0.178472,0.510213,0.167135,0.487661,0.154442,0.477681,0.154124,0.47007,0.108638,0.47195,0.136316,0.470645,0.149156,0.466872,0.159359,0.4679,0.180641,0.469961,0.194791,0.472067,0.206477,0.47129,0.221065,0.475212,0.230046,0.488742,0.129499,0.486967,0.124476,0.482141,0.125562,0.480605,0.126311,0.466755,0.129441,0.495588,0.309711,0.493222,0.314031,0.437001,0.331277,0.443685,0.332666,0.509667,0.313365,0.507393,0.317747,0.439814,0.340224,0.446643,0.341601,0.518341,0.315234,0.516124,0.319653,0.441694,0.345431,0.448617,0.346803,0.487661,0.154442,0.510213,0.167135,0.530339,0.178472,0.45495,0.163193,0.426685,0.188252,0.39915,0.206377,0.486577,0.231414,0.490823,0.271873,0.494217,0.306195,0.508508,0.312998,0.467518,0.237736,0.455621,0.284353,0.443078,0.325088,0.444502,0.337765,
133.333,0.445925,0.344176,0.444509,0.337765,0.443073,0.325083,0.45562,0.284356,0.467462,0.23771,0.517168,0.315922,0.508529,0.313017,0.494241,0.3062,0.490756,0.271728,0.486567,0.231398,0.389514,0.215092,0.399005,0.206365,0.42656,0.188177,0.454858,0.163141,0.468523,0.156046,0.536642,0.183477,0.53013,0.178538,0.510063,0.167166,0.487585,0.154406,0.477605,0.154107,0.469935,0.108614,0.471856,0.136289,0.470568,0.149134,0.466798,0.159339,0.467823,0.180619,0.469888,0.194769,0.471999,0.206454,0.471254,0.221052,0.475178,0.230027,0.48863,0.129425,0.48685,0.124416,0.482024,0.125496,0.480497,0.126285,0.466647,0.1294,0.495588,0.309737,0.493228,0.314043,0.43699,0.33127,0.44367,0.332659,0.509674,0.313397,0.507408,0.317766,0.439819,0.340222,0.446645,0.341601,0.518361,0.315253,0.516152,0.319659,0.441719,0.345419,0.448638,0.346792,0.487585,0.154406,0.510063,0.167166,0.53013,0.178538,0.454858,0.163141,0.42656,0.188177,0.399005,0.206365,0.486567,0.231398,0.490756,0.271728,0.494241,0.3062,0.508529,0.313017,0.467462,0.23771,0.45562,0.284356,0.443073,0.325083,0.444509,0.337765,
141.666,0.445939,0.344172,0.444518,0.337773,0.443083,0.325082,0.45563,0.284363,0.467341,0.237652,0.517223,0.315912,0.508586,0.313017,0.494307,0.306189,0.490833,0.271744,0.486436,0.231351,0.389382,0.215119,0.398862,0.206344,0.426434,0.188088,0.454772,0.163113,0.46846,0.155992,0.53641,0.183606,0.529929,0.178607,0.509914,0.167206,0.487518,0.154408,0.477543,0.154059,0.469804,0.108556,0.471772,0.136228,0.470503,0.149079,0.466735,0.159286,0.467753,0.180567,0.469809,0.194716,0.471912,0.206402,0.471143,0.220991,0.475057,0.229972,0.488542,0.129315,0.486748,0.124318,0.481931,0.125398,0.480388,0.126218,0.466563,0.129334,0.495657,0.309748,0.493288,0.31404,0.437008,0.331271,0.443691,0.332653,0.509735,0.313412,0.50746,0.317766,0.439831,0.340233,0.44666,0.341604,0.518425,0.315255,0.516207,0.319646,0.441735,0.345421,0.448657,0.346787,0.487518,0.154408,0.509914,0.167206,0.529929,0.178607,0.454772,0.163113,0.426434,0.188088,0.398862,0.206344,0.486436,0.231351,0.490833,0.271744,0.494307,0.306189,0.508586,0.313017,0.467341,0.237652,0.45563,0.284363,0.443083,0.325082,0.444518,0.337773,
150,0.445961,0.344162,0.444529,0.337779,0.443085,0.325084,0.455572,0.284313,0.467284,0.237608,0.517212,0.315905,0.508573,0.313023,0.494298,0.306186,0.49091,0.271716,0.486374,0.231307,0.389244,0.215136,0.398734,0.206343,0.426314,0.188017,0.454681,0.163051,0.468384,0.15597,0.536173,0.183743,0.529722,0.17867,0.509755,0.167236,0.487439,0.15438,0.477483,0.15404,0.469659,0.10852,0.471684,0.13619,0.470438,0.149048,0.466678,0.159253,0.467681,0.180528,0.469733,0.194677,0.471836,0.206362,0.471077,0.220954,0.474995,0.229931,0.488436,0.129209,0.486632,0.124232,0.481817,0.125303,0.480278,0.126182,0.46646,0.129275,0.495635,0.309764,0.493268,0.314044,0.437021,0.33128,0.443708,0.332652,0.509716,0.313431,0.507443,0.317772,0.439846,0.340246,0.446679,0.341605,0.518415,0.31526,0.5162,0.319638,0.44176,0.34542,0.448686,0.346775,0.487439,0.15438,0.509755,0.167236,0.529722,0.17867,0.454681,0.163051,0.426314,0.188017,0.398734,0.206343,0.486374,0.231307,0.49091,0.271716,0.494298,0.306186,0.508573,0.313023,0.467284,0.237608,0.455572,0.284313,0.443085,0.325084,0.444529,0.337779,
158.333,0.446017,0.344157,0.444551,0.337786,0.443075,0.325079,0.455658,0.284331,0.46724,0.237574,0.517132,0.315967,0.508512,0.313063,0.494277,0.306161,0.490833,0.271716,0.486293,0.231261,0.389123,0.215154,0.398613,0.206339,0.426201,0.18795,0.454586,0.162991,0.468314,0.155937,0.535947,0.183872,0.529527,0.178749,0.509596,0.167268,0.487354,0.154361,0.477408,0.154004,0.469543,0.108479,0.471594,0.136148,0.470358,0.149013,0.466606,0.159223,0.46762,0.180498,0.469677,0.194644,0.471782,0.206327,0.47101,0.220913,0.474931,0.22989,0.488333,0.129126,0.486526,0.124162,0.481711,0.125223,0.48018,0.126148,0.46636,0.129211,0.495636,0.309765,0.493225,0.31402,0.436995,0.331269,0.443673,0.332643,0.509678,0.313489,0.50736,0.317807,0.439864,0.340249,0.446686,0.341612,0.518362,0.315338,0.516101,0.319694,0.441817,0.345415,0.448733,0.346773,0.487354,0.154361,0.509596,0.167268,0.529527,0.178749,0.454586,0.162991,0.426201,0.18795,0.398613,0.206339,0.486293,0.231261,0.490833,0.271716,0.494277,0.306161,0.508512,0.313063,0.46724,0.237574,0.455658,0.284331,0.443075,0.325079,0.444551,0.337786,
166.666,0.446064,0.344139,0.444586,0.337782,0.443099,0.325074,0.455606,0.284322,0.467195,0.237533,0.517098,0.316,0.508488,0.313089,0.494277,0.306144,0.490874,0.27168,0.486243,0.231197,0.389038,0.215197,0.398495,0.206343,0.426092,0.187888,0.454499,0.16294,0.468233,0.155908,0.535735,0.183967,0.529324,0.178842,0.509438,0.167304,0.487254,0.154303,0.477314,0.153968,0.469426,0.108442,0.471495,0.136109,0.470263,0.14898,0.46651,0.159191,0.46753,0.180462,0.469596,0.194605,0.47171,0.206284,0.470951,0.220867,0.47488,0.22984,0.488231,0.129054,0.486419,0.124103,0.481608,0.125154,0.48007,0.126118,0.466262,0.129154,0.495639,0.309769,0.493206,0.314007,0.437024,0.331267,0.443703,0.332636,0.509661,0.313528,0.507321,0.317829,0.4399,0.340248,0.446723,0.341605,0.518342,0.315384,0.516058,0.319723,0.441865,0.345403,0.448782,0.346754,0.487254,0.154303,0.509438,0.167304,0.529324,0.178842,0.454499,0.16294,0.426092,0.187888,0.398495,0.206343,0.486243,0.231197,0.490874,0.27168,0.494277,0.306144,0.508488,0.313089,0.467195,0.237533,0.455606,0.284322,0.443099,0.325074,0.444586,0.337782,
