Timestamps [ms],RightFootEE,,RightToeBase,,RightFoot,,RightLeg,,RightUpLeg,,LeftFootEE,,LeftToeBase,,LeftFoot,,LeftLeg,,LeftUpLeg,,RightHandEE,,RightHand,,RightForeArm,,RightArm,,RightShoulder,,LeftHandEE,,LeftHand,,LeftForeArm,,LeftArm,,LeftShoulder,,HeadEE,,Head,,Neck,,Spine4,,Spine3,,Spine2,,Spine1,,Spine,,Hips,,Nose,,LeftEye,,RightEye,,LeftEar,,RightEar,,LeftHeelOuter,,LeftHeelInner,,RightHeelOuter,,RightHeelInner,,LeftToeBaseOuter,,LeftToeBaseInner,,RightToeBaseOuter,,RightToeBaseInner,,LeftFootEEOuter,,LeftFootEEInner,,RightFootEEOuter,,RightFootEEInner,,LeftArm_,,LeftForeArm_,,LeftHand_,,RightArm_,,RightForeArm_,,RightHand_,,LeftUpLeg_,,LeftLeg_,,LeftFoot_,,LeftToeBase_,,RightUpLeg_,,RightLeg_,,RightFoot_,,RightToeBase_,,
83.333,0.431236,0.448851,0.418148,0.45102,0.395447,0.45172,0.398154,0.386795,0.391607,0.32096,0.392365,0.42235,0.384757,0.427612,0.371226,0.433846,0.376446,0.372496,0.372127,0.311684,0.456809,0.32359,0.446529,0.307463,0.416235,0.27273,0.394838,0.23011,0.383997,0.218651,0.320965,0.253648,0.322012,0.245893,0.335339,0.238457,0.359491,0.21756,0.374368,0.2157,0.376117,0.160068,0.377885,0.194129,0.375334,0.210813,0.368658,0.225753,0.369401,0.252916,0.372127,0.270076,0.374992,0.283827,0.372667,0.303847,0.378734,0.312171,0.39877,0.182034,0.390476,0.176728,0.397366,0.178345,0.370919,0.180801,0.390348,0.185662,0.367076,0.441989,0.37531,0.445068,0.397588,0.465002,0.394442,0.45953,0.380687,0.430407,0.388729,0.43332,0.420056,0.458342,0.416638,0.45307,0.388424,0.423344,0.396354,0.426162,0.433212,0.454134,0.429641,0.448981,0.359491,0.21756,0.335339,0.238457,0.322012,0.245893,0.394838,0.23011,0.416235,0.27273,0.446529,0.307463,0.372127,0.311684,0.376446,0.372496,0.371226,0.433846,0.384757,0.427612,0.391607,0.32096,0.398154,0.386795,0.395447,0.45172,0.418148,0.45102,
91.666,0.431235,0.448862,0.418145,0.451028,0.395442,0.45172,0.39817,0.386793,0.391641,0.320961,0.392367,0.422355,0.384758,0.427617,0.371226,0.433847,0.376474,0.372488,0.372154,0.311691,0.45685,0.323621,0.446622,0.307462,0.416299,0.272757,0.394871,0.230118,0.384032,0.218658,0.321015,0.253719,0.322035,0.245888,0.3354,0.238496,0.359511,0.217568,0.37441,0.215705,0.376127,0.160073,0.377915,0.194131,0.37537,0.210816,0.368692,0.225755,0.369429,0.252919,0.372155,0.27008,0.37502,0.283831,0.372698,0.303852,0.378764,0.312176,0.398807,0.182018,0.39051,0.176714,0.397395,0.178335,0.370954,0.180797,0.390365,0.185668,0.367072,0.441988,0.375306,0.445071,0.397584,0.465005,0.394439,0.45954,0.380687,0.43041,0.388727,0.433327,0.420054,0.458349,0.416638,0.453084,0.388425,0.423347,0.396355,0.426169,0.433211,0.454143,0.429641,0.448996,0.359511,0.217568,0.3354,0.238496,0.322035,0.245888,0.394871,0.230118,0.416299,0.272757,0.446622,0.307462,0.372154,0.311691,0.376474,0.372488,0.371226,0.433847,0.384758,0.427617,0.391641,0.320961,0.39817,0.386793,0.395442,0.45172,0.418145,0.451028,
100,0.431236,0.448865,0.418145,0.451036,0.395442,0.451726,0.398235,0.386779,0.391582,0.321,0.392374,0.422363,0.384764,0.427625,0.371235,0.433846,0.37649,0.372484,0.372167,0.311687,0.456935,0.323628,0.446703,0.307472,0.416371,0.27281,0.394925,0.23013,0.384083,0.21867,0.32107,0.253806,0.322069,0.245896,0.335467,0.238517,0.359543,0.217575,0.374478,0.215708,0.376146,0.160078,0.377965,0.194132,0.375427,0.210816,0.368735,0.22575,0.369448,0.252916,0.372161,0.27008,0.375018,0.283835,0.372672,0.303852,0.378741,0.312187,0.398856,0.181987,0.390554,0.176689,0.397436,0.178314,0.371,0.180788,0.390402,0.185672,0.367067,0.44198,0.375299,0.445075,0.397583,0.465011,0.394438,0.459545,0.380687,0.430412,0.388726,0.43334,0.420053,0.458357,0.416637,0.453092,0.388431,0.423349,0.396359,0.426182,0.433213,0.454146,0.429642,0.448999,0.359543,0.217575,0.335467,0.238517,0.322069,0.245896,0.394925,0.23013,0.416371,0.27281,0.446703,0.307472,0.372167,0.311687,0.37649,0.372484,0.371235,0.433846,0.384764,0.427625,0.391582,0.321,0.398235,0.386779,0.395442,0.451726,0.418145,0.451036,
108.333,0.431245,0.448874,0.418152,0.451042,0.395446,0.451726,0.398267,0.386779,0.391602,0.321004,0.392383,0.422372,0.384769,0.427628,0.371237,0.43384,0.376523,0.37248,0.372174,0.311688,0.457011,0.323658,0.44681,0.307484,0.416441,0.272847,0.39496,0.230148,0.384134,0.218682,0.321152,0.253885,0.322081,0.245919,0.335567,0.238548,0.359574,0.217578,0.37453,0.215715,0.376174,0.160086,0.378012,0.194136,0.375479,0.210822,0.368781,0.225754,0.369478,0.252921,0.372185,0.270086,0.375038,0.283841,0.372689,0.303858,0.378755,0.31219,0.398906,0.181969,0.390601,0.176674,0.39748,0.178304,0.371047,0.180782,0.390438,0.185683,0.367064,0.441972,0.375294,0.445072,0.397584,0.465011,0.394443,0.459544,0.380691,0.430414,0.388728,0.433346,0.420057,0.458364,0.416645,0.453097,0.388439,0.423355,0.396365,0.426192,0.43322,0.454156,0.429653,0.449007,0.359574,0.217578,0.335567,0.238548,0.322081,0.245919,0.39496,0.230148,0.416441,0.272847,0.44681,0.307484,0.372174,0.311688,0.376523,0.37248,0.371237,0.43384,0.384769,0.427628,0.391602,0.321004,0.398267,0.386779,0.395446,0.451726,0.418152,0.451042,
116.666,0.431263,0.448877,0.418169,0.451042,0.39546,0.451721,0.3983,0.386771,0.391636,0.321009,0.392394,0.422378,0.384779,0.427631,0.371245,0.433836,0.376553,0.372467,0.37221,0.311691,0.457099,0.323686,0.446927,0.307496,0.41651,0.272895,0.394999,0.230156,0.384168,0.218694,0.321224,0.253972,0.32211,0.24596,0.335675,0.238569,0.35961,0.217581,0.374574,0.215721,0.376221,0.160096,0.378053,0.194145,0.375516,0.21083,0.368813,0.225762,0.369508,0.252929,0.372215,0.270093,0.375069,0.283848,0.372722,0.303864,0.37879,0.312195,0.398955,0.181972,0.390651,0.176674,0.397528,0.178313,0.371094,0.18078,0.390479,0.185703,0.367067,0.441966,0.375295,0.445071,0.397597,0.465007,0.394459,0.459541,0.380698,0.430414,0.388734,0.433352,0.420073,0.458364,0.416663,0.453098,0.388449,0.423359,0.396374,0.426202,0.433237,0.454158,0.429672,0.449011,0.35961,0.217581,0.335675,0.238569,0.32211,0.24596,0.394999,0.230156,0.41651,0.272895,0.446927,0.307496,0.37221,0.311691,0.376553,0.372467,0.371245,0.433836,0.384779,0.427631,0.391636,0.321009,0.3983,0.386771,0.39546,0.451721,0.418169,0.451042,
125,0.431267,0.448888,0.418172,0.45105,0.395463,0.451722,0.398334,0.386767,0.391656,0.321019,0.392401,0.422378,0.384785,0.427631,0.371252,0.433833,0.376577,0.372472,0.372259,0.311688,0.457185,0.323712,0.447053,0.307498,0.41659,0.272938,0.395011,0.230157,0.384197,0.218704,0.321332,0.254091,0.322141,0.245987,0.335766,0.238589,0.359686,0.217574,0.374629,0.215723,0.376281,0.160106,0.378099,0.194153,0.375552,0.210836,0.368841,0.225767,0.369537,0.252931,0.372248,0.270095,0.375104,0.283849,0.372752,0.303864,0.378823,0.312197,0.399009,0.181975,0.390707,0.176673,0.397583,0.178323,0.371146,0.180772,0.39053,0.185728,0.367075,0.441966,0.375303,0.445068,0.397598,0.46501,0.394461,0.459547,0.380705,0.430416,0.388741,0.433351,0.420076,0.458372,0.416667,0.453109,0.388456,0.423361,0.396381,0.426201,0.43324,0.454169,0.429677,0.449024,0.359686,0.217574,0.335766,0.238589,0.322141,0.245987,0.395011,0.230157,0.41659,0.272938,0.447053,0.307498,0.372259,0.311688,0.376577,0.372472,0.371252,0.433833,0.384785,0.427631,0.391656,0.321019,0.398334,0.386767,0.395463,0.451722,0.418172,0.45105,
133.333,0.431279,0.448891,0.418183,0.451052,0.395471,0.451721,0.398365,0.386771,0.391684,0.321032,0.392415,0.422381,0.384797,0.427637,0.371261,0.433829,0.376614,0.372472,0.372277,0.311701,0.457286,0.323725,0.447173,0.307502,0.416674,0.27298,0.395035,0.230159,0.384252,0.218724,0.321418,0.254238,0.322194,0.246017,0.335851,0.2386,0.359746,0.21759,0.374705,0.215737,0.376341,0.160126,0.378165,0.194165,0.375613,0.210845,0.368889,0.225772,0.369567,0.25294,0.372274,0.270107,0.375127,0.283863,0.372776,0.303879,0.378846,0.312211,0.39907,0.181956,0.390766,0.176656,0.397646,0.178321,0.371204,0.18076,0.390599,0.185761,0.367083,0.441964,0.37531,0.445067,0.397607,0.46501,0.394472,0.459548,0.380717,0.430422,0.388752,0.433358,0.420086,0.458374,0.41668,0.453112,0.388472,0.423363,0.396396,0.426203,0.433252,0.454172,0.429691,0.449028,0.359746,0.21759,0.335851,0.2386,0.322194,0.246017,0.395035,0.230159,0.416674,0.27298,0.447173,0.307502,0.372277,0.311701,0.376614,0.372472,0.371261,0.433829,0.384797,0.427637,0.391684,0.321032,0.398365,0.386771,0.395471,0.451721,0.418183,0.451052,
141.666,0.431295,0.448897,0.418198,0.451056,0.395485,0.451719,0.398392,0.386772,0.391722,0.321042,0.392429,0.422385,0.384811,0.427638,0.371275,0.433824,0.376643,0.372468,0.372314,0.311707,0.457405,0.323732,0.447287,0.307514,0.416759,0.273017,0.395061,0.230152,0.384312,0.218748,0.321523,0.254402,0.322244,0.246044,0.335944,0.238602,0.35982,0.217602,0.374783,0.215754,0.376409,0.160149,0.378235,0.194181,0.375679,0.210859,0.368942,0.225782,0.369601,0.252952,0.372302,0.270121,0.375155,0.283878,0.372809,0.303893,0.378882,0.312221,0.39914,0.181946,0.390834,0.176645,0.397716,0.178325,0.37127,0.180753,0.390671,0.185797,0.367094,0.441959,0.37532,0.445064,0.39762,0.465009,0.394487,0.459553,0.380729,0.430422,0.388764,0.43336,0.420101,0.458377,0.416695,0.45312,0.388485,0.423366,0.396409,0.426208,0.433267,0.454177,0.429707,0.449038,0.35982,0.217602,0.335944,0.238602,0.322244,0.246044,0.395061,0.230152,0.416759,0.273017,0.447287,0.307514,0.372314,0.311707,0.376643,0.372468,0.371275,0.433824,0.384811,0.427638,0.391722,0.321042,0.398392,0.386772,0.395485,0.451719,0.418198,0.451056,
150,0.431311,0.448895,0.418213,0.451055,0.395498,0.451722,0.398441,0.386784,0.391745,0.321063,0.392444,0.422385,0.384822,0.42764,0.37128,0.433817,0.376683,0.372472,0.372334,0.311721,0.457521,0.323728,0.447398,0.307514,0.416839,0.273059,0.395097,0.230144,0.384377,0.218767,0.321624,0.254568,0.3223,0.246079,0.336039,0.238599,0.359885,0.217612,0.37486,0.215766,0.376481,0.16017,0.378307,0.194194,0.375747,0.21087,0.369002,0.225791,0.369649,0.252963,0.372345,0.270133,0.375193,0.283891,0.372837,0.303907,0.378906,0.312237,0.39921,0.181932,0.390904,0.17663,0.397789,0.178327,0.371337,0.180741,0.390747,0.185834,0.367106,0.44196,0.375332,0.445059,0.397636,0.465012,0.394504,0.459554,0.380744,0.43043,0.388778,0.433362,0.420117,0.458376,0.416713,0.453119,0.388504,0.42337,0.396426,0.426206,0.433283,0.454175,0.429725,0.449035,0.359885,0.217612,0.336039,0.238599,0.3223,0.246079,0.395097,0.230144,0.416839,0.273059,0.447398,0.307514,0.372334,0.311721,0.376683,0.372472,0.37128,0.433817,0.384822,0.42764,0.391745,0.321063,0.398441,0.386784,0.395498,0.451722,0.418213,0.451055,
158.333,0.431322,0.44889,0.418224,0.451049,0.395509,0.451715,0.398489,0.386777,0.391779,0.321079,0.392456,0.422386,0.384834,0.427642,0.371292,0.433817,0.376715,0.372468,0.372359,0.311737,0.457643,0.323734,0.447516,0.307526,0.416929,0.273097,0.395097,0.23014,0.384436,0.218797,0.321744,0.254735,0.32234,0.246121,0.336136,0.238584,0.35998,0.217625,0.374948,0.215786,0.376565,0.160199,0.378386,0.194216,0.375816,0.210889,0.369054,0.225804,0.369682,0.252977,0.372374,0.270151,0.37522,0.28391,0.372866,0.303926,0.378935,0.312255,0.399281,0.181928,0.390973,0.176625,0.397866,0.178338,0.371405,0.180738,0.390838,0.185879,0.367116,0.44196,0.375342,0.44506,0.397648,0.465005,0.394516,0.45955,0.380755,0.430432,0.388789,0.433365,0.420128,0.45837,0.416724,0.453114,0.388515,0.423369,0.396437,0.426207,0.433295,0.454168,0.429736,0.449031,0.35998,0.217625,0.336136,0.238584,0.32234,0.246121,0.395097,0.23014,0.416929,0.273097,0.447516,0.307526,0.372359,0.311737,0.376715,0.372468,0.371292,0.433817,0.384834,0.427642,0.391779,0.321079,0.398489,0.386777,0.395509,0.451715,0.418224,0.451049,
166.666,0.431336,0.448885,0.41824,0.451046,0.395527,0.451714,0.398518,0.386775,0.391827,0.321088,0.392473,0.422383,0.38485,0.42764,0.371305,0.433816,0.376765,0.372475,0.372407,0.311755,0.457746,0.323737,0.447628,0.307527,0.417008,0.273119,0.395103,0.230116,0.384481,0.218817,0.321858,0.254904,0.32239,0.246156,0.336231,0.238573,0.360053,0.217625,0.375018,0.215794,0.376669,0.160224,0.378457,0.194235,0.375869,0.210903,0.369097,0.225818,0.369724,0.252987,0.372419,0.270159,0.375267,0.283918,0.372913,0.303936,0.378983,0.312267,0.39935,0.181938,0.391046,0.176629,0.397948,0.178363,0.371472,0.180728,0.39093,0.185929,0.36713,0.441957,0.375354,0.445058,0.397668,0.465004,0.394533,0.459552,0.380772,0.430428,0.388804,0.433362,0.420145,0.458366,0.416738,0.453113,0.388533,0.423366,0.396455,0.426205,0.43331,0.454162,0.429748,0.449028,0.360053,0.217625,0.336231,0.238573,0.32239,0.246156,0.395103,0.230116,0.417008,0.273119,0.447628,0.307527,0.372407,0.311755,0.376765,0.372475,0.371305,0.433816,0.38485,0.42764,0.391827,0.321088,0.398518,0.386775,0.395527,0.451714,0.41824,0.451046,
