Timestamps [ms],RightFootEE,,RightToeBase,,RightFoot,,RightLeg,,RightUpLeg,,LeftFootEE,,LeftToeBase,,LeftFoot,,LeftLeg,,LeftUpLeg,,RightHandEE,,RightHand,,RightForeArm,,RightArm,,RightShoulder,,LeftHandEE,,LeftHand,,LeftForeArm,,LeftArm,,LeftShoulder,,HeadEE,,Head,,Neck,,Spine4,,Spine3,,Spine2,,Spine1,,Spine,,Hips,,Nose,,LeftEye,,RightEye,,LeftEar,,RightEar,,LeftHeelOuter,,LeftHeelInner,,RightHeelOuter,,RightHeelInner,,LeftToeBaseOuter,,LeftToeBaseInner,,RightToeBaseOuter,,RightToeBaseInner,,LeftFootEEOuter,,LeftFootEEInner,,RightFootEEOuter,,RightFootEEInner,,LeftArm_,,LeftForeArm_,,LeftHand_,,RightArm_,,RightForeArm_,,RightHand_,,LeftUpLeg_,,LeftLeg_,,LeftFoot_,,LeftToeBase_,,RightUpLeg_,,RightLeg_,,RightFoot_,,RightToeBase_,,
83.333,0.381137,0.336454,0.37743,0.330755,0.371284,0.319323,0.373099,0.276052,0.371434,0.227414,0.41714,0.319327,0.408495,0.316353,0.394084,0.309212,0.395028,0.268155,0.388998,0.221748,0.300523,0.221212,0.305246,0.209512,0.32938,0.186894,0.356723,0.160549,0.371755,0.153918,0.443441,0.183718,0.436756,0.176729,0.413459,0.16862,0.392644,0.153421,0.380664,0.152082,0.372912,0.111596,0.374899,0.13624,0.373967,0.147465,0.370718,0.156164,0.371793,0.175293,0.373707,0.188174,0.375648,0.198857,0.374878,0.21198,0.378517,0.22036,0.386857,0.132382,0.386874,0.127333,0.380579,0.128454,0.384822,0.127443,0.367011,0.130609,0.396474,0.314539,0.392941,0.317959,0.367905,0.327513,0.374928,0.326176,0.410444,0.317801,0.407018,0.321283,0.373899,0.334901,0.381036,0.33349,0.419013,0.319464,0.415652,0.322982,0.377569,0.339253,0.384779,0.337796,0.392644,0.153421,0.413459,0.16862,0.436756,0.176729,0.356723,0.160549,0.32938,0.186894,0.305246,0.209512,0.388998,0.221748,0.395028,0.268155,0.394084,0.309212,0.408495,0.316353,0.371434,0.227414,0.373099,0.276052,0.371284,0.319323,0.37743,0.330755,
91.666,0.381126,0.336455,0.377421,0.330754,0.371281,0.31932,0.3731,0.276056,0.371424,0.22742,0.417131,0.319328,0.408487,0.316353,0.394077,0.309209,0.395036,0.268162,0.388986,0.221755,0.300591,0.221269,0.305256,0.209538,0.32939,0.186928,0.356705,0.160557,0.371739,0.153926,0.443387,0.183767,0.436743,0.176727,0.413444,0.168655,0.39262,0.153425,0.380653,0.152089,0.372871,0.111595,0.374876,0.136242,0.373953,0.14747,0.370708,0.156169,0.371782,0.175298,0.373696,0.188179,0.375637,0.198863,0.374866,0.211987,0.378506,0.220367,0.386817,0.132369,0.386836,0.127322,0.380536,0.128444,0.384799,0.127441,0.366975,0.130609,0.396467,0.314534,0.392934,0.317956,0.367894,0.327508,0.374918,0.326176,0.410437,0.3178,0.407009,0.321283,0.373887,0.334898,0.381024,0.333493,0.419005,0.319464,0.415643,0.322983,0.377556,0.339251,0.384766,0.3378,0.39262,0.153425,0.413444,0.168655,0.436743,0.176727,0.356705,0.160557,0.32939,0.186928,0.305256,0.209538,0.388986,0.221755,0.395036,0.268162,0.394077,0.309209,0.408487,0.316353,0.371424,0.22742,0.3731,0.276056,0.371281,0.31932,0.377421,0.330754,
100,0.381116,0.336453,0.377411,0.330755,0.371271,0.319319,0.373123,0.276077,0.371376,0.227416,0.417122,0.319333,0.408479,0.316357,0.394069,0.309208,0.395033,0.268162,0.38898,0.221754,0.30065,0.221319,0.305251,0.209563,0.329415,0.186986,0.356688,0.16057,0.371722,0.153939,0.443325,0.183827,0.436726,0.176735,0.413432,0.168679,0.392594,0.153429,0.380648,0.152102,0.372821,0.111594,0.374853,0.136245,0.373944,0.147477,0.370705,0.156172,0.371775,0.175297,0.373685,0.188178,0.375622,0.198861,0.374856,0.211978,0.378485,0.220363,0.386778,0.132346,0.386797,0.127303,0.380493,0.128427,0.384771,0.127436,0.366938,0.13061,0.396463,0.314524,0.392927,0.317953,0.367885,0.327507,0.374909,0.326175,0.41043,0.317798,0.407001,0.321288,0.373877,0.334899,0.381015,0.333493,0.418998,0.319464,0.415635,0.32299,0.377546,0.339249,0.384756,0.337798,0.392594,0.153429,0.413432,0.168679,0.436726,0.176735,0.356688,0.16057,0.329415,0.186986,0.305251,0.209563,0.38898,0.221754,0.395033,0.268162,0.394069,0.309208,0.408479,0.316357,0.371376,0.227416,0.373123,0.276077,0.371271,0.319319,0.377411,0.330755,
108.333,0.381104,0.336457,0.377403,0.330758,0.37127,0.31932,0.373122,0.276087,0.371369,0.227422,0.417114,0.319338,0.408472,0.316358,0.394066,0.309203,0.395028,0.268167,0.388966,0.221752,0.300691,0.221375,0.305262,0.209602,0.329417,0.187027,0.356661,0.160582,0.371702,0.153951,0.443274,0.183889,0.436695,0.176748,0.413429,0.168718,0.392566,0.153431,0.380629,0.152111,0.372764,0.111596,0.374822,0.136249,0.373923,0.147485,0.370686,0.156178,0.371754,0.175302,0.373665,0.188182,0.375604,0.198864,0.37484,0.211982,0.378473,0.220365,0.386731,0.132332,0.386749,0.12729,0.380442,0.128418,0.384735,0.127433,0.366893,0.130616,0.396459,0.314516,0.392922,0.317946,0.367883,0.327506,0.374908,0.326176,0.410424,0.317798,0.406993,0.32129,0.373869,0.334901,0.381007,0.333496,0.418991,0.319468,0.415626,0.322996,0.377534,0.339253,0.384745,0.337802,0.392566,0.153431,0.413429,0.168718,0.436695,0.176748,0.356661,0.160582,0.329417,0.187027,0.305262,0.209602,0.388966,0.221752,0.395028,0.268167,0.394066,0.309203,0.408472,0.316358,0.371369,0.227422,0.373122,0.276087,0.37127,0.31932,0.377403,0.330758,
116.666,0.381097,0.336462,0.377398,0.330762,0.371271,0.319322,0.373128,0.276095,0.371354,0.227429,0.417105,0.319343,0.408465,0.316361,0.39406,0.3092,0.395037,0.268171,0.388953,0.221758,0.300725,0.22143,0.305272,0.209642,0.329421,0.187075,0.356621,0.160586,0.371663,0.153957,0.443221,0.183954,0.436662,0.176775,0.413428,0.168751,0.392533,0.153432,0.380597,0.152116,0.372703,0.1116,0.374778,0.136254,0.373888,0.147489,0.370658,0.156183,0.371732,0.175307,0.373644,0.188187,0.375585,0.19887,0.374824,0.211989,0.378458,0.220372,0.386676,0.132332,0.386694,0.127289,0.380385,0.128421,0.384688,0.12743,0.366839,0.130627,0.396454,0.31451,0.392915,0.317943,0.367882,0.327508,0.374907,0.32618,0.410417,0.317797,0.406985,0.321292,0.373863,0.334904,0.381003,0.333502,0.418983,0.319471,0.415616,0.323002,0.377525,0.339257,0.384738,0.337809,0.392533,0.153432,0.413428,0.168751,0.436662,0.176775,0.356621,0.160586,0.329421,0.187075,0.305272,0.209642,0.388953,0.221758,0.395037,0.268171,0.39406,0.3092,0.408465,0.316361,0.371354,0.227429,0.373128,0.276095,0.371271,0.319322,0.377398,0.330762,
125,0.381086,0.336467,0.377389,0.330765,0.371266,0.319321,0.373132,0.276104,0.371332,0.227434,0.417105,0.319346,0.408464,0.316363,0.39406,0.3092,0.395025,0.268178,0.38895,0.221768,0.300753,0.221481,0.305281,0.209678,0.329428,0.187123,0.356564,0.160576,0.371619,0.153961,0.443145,0.184044,0.436628,0.176793,0.413415,0.168778,0.392522,0.153437,0.380569,0.15212,0.372631,0.111604,0.37473,0.136258,0.373854,0.147493,0.370638,0.156186,0.371719,0.175311,0.373633,0.188192,0.375575,0.198876,0.374818,0.211993,0.378447,0.220378,0.386617,0.132332,0.386634,0.127286,0.380322,0.128426,0.384634,0.127422,0.366781,0.130641,0.396452,0.314512,0.392914,0.317943,0.367873,0.327506,0.374899,0.32618,0.410416,0.317801,0.406983,0.321294,0.373852,0.334905,0.380992,0.333506,0.418982,0.319475,0.415615,0.323004,0.377513,0.33926,0.384726,0.337815,0.392522,0.153437,0.413415,0.168778,0.436628,0.176793,0.356564,0.160576,0.329428,0.187123,0.305281,0.209678,0.38895,0.221768,0.395025,0.268178,0.39406,0.3092,0.408464,0.316363,0.371332,0.227434,0.373132,0.276104,0.371266,0.319321,0.377389,0.330765,
133.333,0.381079,0.33647,0.377385,0.330768,0.371266,0.319324,0.373125,0.276114,0.371308,0.227442,0.417099,0.31935,0.408459,0.316369,0.394058,0.3092,0.395019,0.268186,0.388923,0.221773,0.300795,0.221533,0.305278,0.20971,0.329431,0.18717,0.35651,0.16057,0.371584,0.153976,0.443053,0.184147,0.436606,0.17682,0.413408,0.168799,0.392494,0.153452,0.380548,0.152139,0.372536,0.111612,0.374683,0.136267,0.37383,0.147504,0.37062,0.156194,0.371695,0.175317,0.373605,0.188198,0.375545,0.198882,0.374789,0.212001,0.378421,0.220385,0.386559,0.132317,0.386568,0.127271,0.380256,0.128423,0.384572,0.127411,0.36672,0.130665,0.396448,0.314512,0.392908,0.317942,0.367871,0.327508,0.374898,0.326184,0.41041,0.317807,0.406976,0.321299,0.373847,0.334908,0.380987,0.33351,0.418978,0.31948,0.415609,0.323008,0.377505,0.339263,0.384719,0.33782,0.392494,0.153452,0.413408,0.168799,0.436606,0.17682,0.35651,0.16057,0.329431,0.18717,0.305278,0.20971,0.388923,0.221773,0.395019,0.268186,0.394058,0.3092,0.408459,0.316369,0.371308,0.227442,0.373125,0.276114,0.371266,0.319324,0.377385,0.330768,
141.666,0.381074,0.336479,0.377382,0.330775,0.371269,0.319329,0.373123,0.276122,0.371287,0.227452,0.417096,0.319357,0.408456,0.316373,0.394056,0.309201,0.395017,0.268192,0.388904,0.22178,0.300841,0.221587,0.305272,0.209744,0.329425,0.187211,0.356445,0.160555,0.371544,0.153995,0.442948,0.184263,0.43658,0.176842,0.413402,0.168816,0.392467,0.153468,0.380519,0.152157,0.372442,0.111624,0.374632,0.136279,0.373798,0.147518,0.370595,0.156204,0.371666,0.175324,0.373574,0.188206,0.375515,0.19889,0.374765,0.212011,0.3784,0.220394,0.386495,0.132309,0.386497,0.127261,0.380185,0.128424,0.384508,0.127406,0.366655,0.130689,0.396445,0.314511,0.392904,0.317942,0.367868,0.327511,0.374895,0.326192,0.410407,0.31781,0.406972,0.321304,0.373841,0.334913,0.380982,0.33352,0.418974,0.319486,0.415605,0.323015,0.377499,0.339269,0.384713,0.337831,0.392467,0.153468,0.413402,0.168816,0.43658,0.176842,0.356445,0.160555,0.329425,0.187211,0.305272,0.209744,0.388904,0.22178,0.395017,0.268192,0.394056,0.309201,0.408456,0.316373,0.371287,0.227452,0.373123,0.276122,0.371269,0.319329,0.377382,0.330775,
150,0.381072,0.336483,0.377382,0.330781,0.37127,0.319336,0.373109,0.276141,0.37126,0.227463,0.417094,0.319362,0.408456,0.316379,0.39406,0.309199,0.395007,0.268203,0.388877,0.221786,0.300896,0.221637,0.305257,0.209768,0.329423,0.187256,0.356385,0.160542,0.371505,0.15401,0.44284,0.184379,0.436552,0.176872,0.413397,0.168829,0.392434,0.153478,0.380489,0.152172,0.372337,0.111633,0.374575,0.136289,0.373764,0.147529,0.370568,0.156215,0.37164,0.175334,0.373548,0.188216,0.375489,0.1989,0.374738,0.212018,0.378373,0.220402,0.386425,0.132297,0.38642,0.127247,0.380108,0.128423,0.384437,0.127394,0.366584,0.130714,0.396444,0.314515,0.392902,0.317941,0.36787,0.327519,0.374897,0.326201,0.410405,0.31782,0.406969,0.321309,0.373841,0.334919,0.380982,0.333526,0.418973,0.319495,0.415602,0.323019,0.377497,0.339273,0.384712,0.337835,0.392434,0.153478,0.413397,0.168829,0.436552,0.176872,0.356385,0.160542,0.329423,0.187256,0.305257,0.209768,0.388877,0.221786,0.395007,0.268203,0.39406,0.309199,0.408456,0.316379,0.37126,0.227463,0.373109,0.276141,0.37127,0.319336,0.377382,0.330781,
158.333,0.381078,0.336487,0.377388,0.330784,0.371278,0.31934,0.373121,0.276156,0.371235,0.227475,0.417089,0.319365,0.408451,0.316382,0.394055,0.309201,0.39501,0.268211,0.388849,0.221795,0.300947,0.221693,0.305236,0.209799,0.329407,0.187296,0.356297,0.16052,0.371453,0.154031,0.442733,0.184499,0.436514,0.176901,0.413395,0.168834,0.392409,0.153498,0.380456,0.152194,0.372229,0.111648,0.374514,0.136305,0.373725,0.147545,0.37054,0.156226,0.37161,0.175343,0.373516,0.188225,0.375456,0.19891,0.374708,0.212029,0.378345,0.220413,0.386358,0.132292,0.386343,0.127241,0.380033,0.12843,0.384358,0.127388,0.366513,0.130746,0.396439,0.314517,0.392897,0.317943,0.367875,0.327522,0.374903,0.326205,0.4104,0.317823,0.406964,0.321312,0.373846,0.334922,0.380988,0.333531,0.418969,0.319497,0.415598,0.323021,0.377502,0.339276,0.384717,0.33784,0.392409,0.153498,0.413395,0.168834,0.436514,0.176901,0.356297,0.16052,0.329407,0.187296,0.305236,0.209799,0.388849,0.221795,0.39501,0.268211,0.394055,0.309201,0.408451,0.316382,0.371235,0.227475,0.373121,0.276156,0.371278,0.31934,0.377388,0.330784,
166.666,0.381084,0.336492,0.377391,0.33079,0.371276,0.319345,0.373122,0.276165,0.371213,0.227486,0.417093,0.319371,0.408455,0.316388,0.39406,0.309207,0.395008,0.26823,0.388831,0.221814,0.301001,0.221744,0.305225,0.209823,0.329392,0.187324,0.356213,0.160485,0.3714,0.154041,0.442618,0.184619,0.43648,0.176928,0.413387,0.168841,0.392378,0.153503,0.380417,0.152203,0.37212,0.111663,0.374447,0.136316,0.373681,0.147555,0.370512,0.156236,0.371594,0.175354,0.373503,0.188237,0.375443,0.198922,0.374692,0.212042,0.378326,0.220427,0.386289,0.132299,0.386264,0.127241,0.379958,0.128447,0.384275,0.127377,0.366439,0.130781,0.396446,0.314523,0.392902,0.317949,0.367873,0.327528,0.3749,0.326211,0.410406,0.317829,0.406968,0.321318,0.373848,0.334927,0.38099,0.333537,0.418973,0.319503,0.415601,0.323028,0.377508,0.339281,0.384722,0.337845,0.392378,0.153503,0.413387,0.168841,0.43648,0.176928,0.356213,0.160485,0.329392,0.187324,0.305225,0.209823,0.388831,0.221814,0.395008,0.26823,0.39406,0.309207,0.408455,0.316388,0.371213,0.227486,0.373122,0.276165,0.371276,0.319345,0.377391,0.33079,
