Timestamps [ms],RightFootEE,,RightToeBase,,RightFoot,,RightLeg,,RightUpLeg,,LeftFootEE,,LeftToeBase,,LeftFoot,,LeftLeg,,LeftUpLeg,,RightHandEE,,RightHand,,RightForeArm,,RightArm,,RightShoulder,,LeftHandEE,,LeftHand,,LeftForeArm,,LeftArm,,LeftShoulder,,HeadEE,,Head,,Neck,,Spine4,,Spine3,,Spine2,,Spine1,,Spine,,Hips,,Nose,,LeftEye,,RightEye,,LeftEar,,RightEar,,LeftHeelOuter,,LeftHeelInner,,RightHeelOuter,,RightHeelInner,,LeftToeBaseOuter,,LeftToeBaseInner,,RightToeBaseOuter,,RightToeBaseInner,,LeftFootEEOuter,,LeftFootEEInner,,RightFootEEOuter,,RightFootEEInner,,LeftArm_,,LeftForeArm_,,LeftHand_,,RightArm_,,RightForeArm_,,RightHand_,,LeftUpLeg_,,LeftLeg_,,LeftFoot_,,LeftToeBase_,,RightUpLeg_,,RightLeg_,,RightFoot_,,RightToeBase_,,
1300,0.455579,0.274824,0.457743,0.268788,0.461174,0.257105,0.461441,0.223951,0.462765,0.17955,0.506376,0.294121,0.502919,0.288844,0.497107,0.276586,0.492077,0.229625,0.484934,0.179706,0.4062,0.182126,0.409701,0.170961,0.430107,0.145971,0.449728,0.115206,0.465981,0.111643,0.541592,0.18019,0.538583,0.168689,0.516804,0.144353,0.49411,0.1143,0.477396,0.11153,0.46982,0.0739553,0.470918,0.0967679,0.471553,0.105865,0.472384,0.112209,0.473335,0.130414,0.473682,0.14312,0.473828,0.153784,0.473782,0.166243,0.473837,0.17517,0.473073,0.101749,0.476509,0.0953332,0.468198,0.0961046,0.482476,0.0902788,0.459331,0.0924102,0.501159,0.282544,0.494495,0.284414,0.457824,0.263313,0.464334,0.264244,0.506628,0.291012,0.499823,0.292951,0.454387,0.271344,0.46104,0.272309,0.510129,0.295157,0.503222,0.297142,0.452183,0.276154,0.458927,0.27714,0.49411,0.1143,0.516804,0.144353,0.538583,0.168689,0.449728,0.115206,0.430107,0.145971,0.409701,0.170961,0.484934,0.179706,0.492077,0.229625,0.497107,0.276586,0.502919,0.288844,0.462765,0.17955,0.461441,0.223951,0.461174,0.257105,0.457743,0.268788,
1308.33,0.455609,0.274894,0.457759,0.268806,0.461164,0.257008,0.461561,0.224148,0.463045,0.179651,0.50641,0.294117,0.502945,0.288861,0.497105,0.276644,0.492296,0.229739,0.485224,0.179788,0.40668,0.182318,0.410176,0.171142,0.430562,0.146097,0.450156,0.115289,0.466435,0.111777,0.541771,0.180727,0.538778,0.169206,0.517119,0.144726,0.494588,0.114514,0.477865,0.111681,0.470409,0.0740672,0.471433,0.096896,0.472022,0.105993,0.472789,0.112315,0.47367,0.130505,0.473988,0.143209,0.47412,0.153873,0.474054,0.16632,0.474118,0.175257,0.473586,0.101899,0.477043,0.0954876,0.468723,0.096235,0.483025,0.0904393,0.459851,0.0925038,0.501181,0.2826,0.494522,0.284487,0.457822,0.263175,0.464336,0.264108,0.506664,0.291024,0.499864,0.292981,0.454406,0.271342,0.461062,0.272308,0.510169,0.295144,0.503266,0.297147,0.452212,0.276216,0.458959,0.277203,0.494588,0.114514,0.517119,0.144726,0.538778,0.169206,0.450156,0.115289,0.430562,0.146097,0.410176,0.171142,0.485224,0.179788,0.492296,0.229739,0.497105,0.276644,0.502945,0.288861,0.463045,0.179651,0.461561,0.224148,0.461164,0.257008,0.457759,0.268806,
1316.67,0.455627,0.274959,0.457774,0.268819,0.461175,0.256894,0.461666,0.224329,0.463295,0.179747,0.506433,0.294085,0.502961,0.288845,0.497093,0.276663,0.492589,0.229859,0.485485,0.179875,0.407178,0.182507,0.410649,0.171313,0.431008,0.146207,0.450564,0.115363,0.466891,0.111933,0.541912,0.181271,0.538968,0.169722,0.517432,0.145097,0.495064,0.114724,0.478335,0.111847,0.47095,0.0741744,0.471935,0.0970335,0.472488,0.106136,0.473186,0.112427,0.473999,0.130589,0.474288,0.143289,0.474402,0.153953,0.474297,0.166403,0.47437,0.175346,0.474102,0.10203,0.477569,0.0956176,0.46924,0.0963563,0.483551,0.0905799,0.460354,0.0926201,0.501199,0.282611,0.494544,0.28452,0.45783,0.263007,0.464346,0.263955,0.506692,0.290998,0.499896,0.292977,0.45442,0.271323,0.461077,0.272305,0.510198,0.295101,0.503299,0.297126,0.452227,0.276263,0.458975,0.277266,0.495064,0.114724,0.517432,0.145097,0.538968,0.169722,0.450564,0.115363,0.431008,0.146207,0.410649,0.171313,0.485485,0.179875,0.492589,0.229859,0.497093,0.276663,0.502961,0.288845,0.463295,0.179747,0.461666,0.224329,0.461175,0.256894,0.457774,0.268819,
1325,0.455643,0.275021,0.457783,0.268824,0.461174,0.256765,0.461805,0.224517,0.463582,0.179873,0.506468,0.294052,0.502983,0.288821,0.497085,0.276664,0.49284,0.22995,0.485777,0.179932,0.40767,0.182693,0.411115,0.171473,0.431466,0.146323,0.451004,0.11544,0.467355,0.112048,0.542055,0.181785,0.539119,0.170223,0.517732,0.14543,0.495542,0.114874,0.478814,0.111958,0.471506,0.0742762,0.472448,0.0971411,0.472956,0.10624,0.473567,0.112511,0.474311,0.130662,0.474575,0.143363,0.474682,0.154031,0.474529,0.166483,0.474642,0.175433,0.474618,0.102172,0.478098,0.0957558,0.46976,0.0964835,0.484088,0.0907063,0.460866,0.0927157,0.501209,0.282605,0.494559,0.28453,0.45782,0.262815,0.46434,0.263782,0.506721,0.290966,0.499931,0.292962,0.454425,0.271293,0.461084,0.272293,0.510235,0.295058,0.503342,0.2971,0.452238,0.276307,0.458988,0.277328,0.495542,0.114874,0.517732,0.14543,0.539119,0.170223,0.451004,0.11544,0.431466,0.146323,0.411115,0.171473,0.485777,0.179932,0.49284,0.22995,0.497085,0.276664,0.502983,0.288821,0.463582,0.179873,0.461805,0.224517,0.461174,0.256765,0.457783,0.268824,
1333.33,0.455795,0.2751,0.457929,0.268833,0.461306,0.256621,0.461965,0.224732,0.463905,0.179964,0.50663,0.293988,0.503131,0.288762,0.497204,0.276624,0.493127,0.230007,0.486107,0.179952,0.408186,0.182863,0.411594,0.171626,0.431922,0.146416,0.451433,0.115482,0.467814,0.112189,0.54224,0.182298,0.539283,0.170727,0.518012,0.145804,0.496016,0.115073,0.479287,0.112124,0.472071,0.074344,0.472963,0.0972579,0.473435,0.106371,0.47398,0.112601,0.474646,0.130714,0.474879,0.143408,0.474978,0.154074,0.474805,0.16653,0.474952,0.175486,0.475126,0.102258,0.478623,0.0958474,0.470274,0.0965564,0.484629,0.0908314,0.46138,0.0927888,0.501342,0.282556,0.494698,0.284497,0.457958,0.262607,0.46448,0.263583,0.506874,0.290899,0.500089,0.292911,0.454573,0.271267,0.461234,0.272277,0.510398,0.294985,0.503511,0.297043,0.45239,0.276368,0.45914,0.277399,0.496016,0.115073,0.518012,0.145804,0.539283,0.170727,0.451433,0.115482,0.431922,0.146416,0.411594,0.171626,0.486107,0.179952,0.493127,0.230007,0.497204,0.276624,0.503131,0.288762,0.463905,0.179964,0.461965,0.224732,0.461306,0.256621,0.457929,0.268833,
1341.67,0.455662,0.275146,0.457796,0.268809,0.461181,0.25645,0.46203,0.224958,0.464136,0.180069,0.50653,0.293982,0.503015,0.288755,0.497064,0.276626,0.493311,0.230076,0.48634,0.179993,0.40872,0.183038,0.412056,0.171765,0.432354,0.146492,0.451849,0.115521,0.468256,0.11229,0.542351,0.182797,0.539382,0.171215,0.518264,0.146123,0.496469,0.115195,0.479744,0.112207,0.47259,0.0744027,0.47345,0.0973345,0.473875,0.106451,0.474314,0.112669,0.474905,0.130777,0.475115,0.143472,0.475206,0.15414,0.474986,0.166589,0.475168,0.175555,0.47563,0.102349,0.479134,0.0959335,0.470777,0.0966381,0.485138,0.0909117,0.461866,0.0928565,0.501195,0.282559,0.494555,0.284502,0.457814,0.262356,0.464339,0.263363,0.506753,0.290892,0.499972,0.292906,0.454432,0.271196,0.461094,0.272236,0.510294,0.294977,0.503412,0.297038,0.452249,0.276386,0.459,0.277448,0.496469,0.115195,0.518264,0.146123,0.539382,0.171215,0.451849,0.115521,0.432354,0.146492,0.412056,0.171765,0.48634,0.179993,0.493311,0.230076,0.497064,0.276626,0.503015,0.288755,0.464136,0.180069,0.46203,0.224958,0.461181,0.25645,0.457796,0.268809,
1350,0.455653,0.275212,0.457775,0.26879,0.46114,0.256257,0.462165,0.225179,0.464402,0.180152,0.506559,0.293936,0.503027,0.288707,0.497053,0.276587,0.493477,0.230147,0.486614,0.180021,0.409249,0.183195,0.412534,0.171895,0.432793,0.14655,0.452263,0.11552,0.468701,0.112328,0.542444,0.183292,0.539504,0.171689,0.518527,0.146444,0.49693,0.115332,0.480202,0.112266,0.473133,0.0744649,0.47395,0.0973887,0.474337,0.106495,0.4747,0.112699,0.475205,0.130806,0.475382,0.143505,0.475461,0.15418,0.475216,0.166634,0.475426,0.175607,0.476134,0.10246,0.479651,0.0960397,0.471285,0.096734,0.485663,0.0909909,0.462366,0.0929069,0.501179,0.282517,0.494544,0.284464,0.457768,0.262078,0.464297,0.263102,0.506761,0.290841,0.499986,0.29286,0.454408,0.27113,0.461073,0.272188,0.51032,0.294928,0.503443,0.296993,0.452237,0.276428,0.458989,0.277507,0.49693,0.115332,0.518527,0.146444,0.539504,0.171689,0.452263,0.11552,0.432793,0.14655,0.412534,0.171895,0.486614,0.180021,0.493477,0.230147,0.497053,0.276587,0.503027,0.288707,0.464402,0.180152,0.462165,0.225179,0.46114,0.256257,0.457775,0.26879,
1358.33,0.455624,0.275271,0.45776,0.268766,0.461153,0.256065,0.462202,0.225456,0.46459,0.18023,0.506574,0.293904,0.503033,0.288664,0.497061,0.276536,0.493699,0.230167,0.486803,0.180026,0.409708,0.183316,0.413058,0.172026,0.433259,0.146595,0.452676,0.115514,0.469169,0.112435,0.542553,0.183807,0.539634,0.172188,0.518787,0.146806,0.497395,0.115512,0.480684,0.112428,0.473616,0.074469,0.474463,0.0974665,0.47484,0.106602,0.475101,0.112778,0.475465,0.130853,0.475579,0.143546,0.475635,0.154218,0.475352,0.166663,0.475598,0.175644,0.476625,0.102462,0.480145,0.0960383,0.47177,0.0967383,0.486178,0.0910295,0.462856,0.0929619,0.501157,0.282478,0.494522,0.284409,0.457769,0.261788,0.464298,0.262846,0.506753,0.290809,0.499979,0.29281,0.45439,0.271049,0.461052,0.272141,0.510326,0.294905,0.50345,0.296952,0.452204,0.276451,0.458954,0.277565,0.497395,0.115512,0.518787,0.146806,0.539634,0.172188,0.452676,0.115514,0.433259,0.146595,0.413058,0.172026,0.486803,0.180026,0.493699,0.230167,0.497061,0.276536,0.503033,0.288664,0.46459,0.18023,0.462202,0.225456,0.461153,0.256065,0.45776,0.268766,
1366.67,0.455596,0.275321,0.457729,0.268711,0.461118,0.255821,0.462308,0.225678,0.464888,0.180299,0.5066,0.293855,0.50304,0.288613,0.497039,0.276489,0.493891,0.230198,0.487101,0.180028,0.410217,0.183473,0.413523,0.172156,0.433691,0.146659,0.453068,0.115531,0.469592,0.112495,0.542624,0.184278,0.539713,0.172649,0.519026,0.147103,0.497822,0.115633,0.481118,0.112485,0.474148,0.0744926,0.474935,0.09751,0.475268,0.106648,0.475464,0.112808,0.475772,0.130874,0.475867,0.143568,0.475917,0.154243,0.4756,0.166685,0.47588,0.175675,0.47711,0.102522,0.480645,0.0960984,0.47226,0.0967827,0.48668,0.0910921,0.463333,0.0929806,0.501129,0.282427,0.4945,0.284362,0.457735,0.261442,0.464266,0.262522,0.506755,0.290754,0.499987,0.29276,0.454359,0.270938,0.461022,0.272052,0.510348,0.294852,0.503478,0.296905,0.452174,0.27647,0.458924,0.277606,0.497822,0.115633,0.519026,0.147103,0.539713,0.172649,0.453068,0.115531,0.433691,0.146659,0.413523,0.172156,0.487101,0.180028,0.493891,0.230198,0.497039,0.276489,0.50304,0.288613,0.464888,0.180299,0.462308,0.225678,0.461118,0.255821,0.457729,0.268711,
1375,0.455553,0.275419,0.457693,0.268701,0.461093,0.255619,0.462383,0.225941,0.465142,0.180375,0.506623,0.293834,0.50305,0.28859,0.49703,0.276471,0.494058,0.230235,0.487351,0.180038,0.410766,0.18363,0.413977,0.172263,0.434105,0.146695,0.453482,0.115527,0.470033,0.112555,0.542693,0.184742,0.539775,0.173101,0.519254,0.147385,0.498269,0.115718,0.48157,0.11254,0.474644,0.0745001,0.475414,0.0975459,0.475712,0.106693,0.47582,0.112842,0.476055,0.130904,0.476124,0.1436,0.476165,0.154278,0.475802,0.166715,0.476117,0.175714,0.477592,0.102557,0.481135,0.0961289,0.472741,0.0968099,0.487176,0.091125,0.463804,0.0930039,0.501117,0.282407,0.494491,0.284345,0.457711,0.261128,0.464244,0.262233,0.506762,0.290729,0.499998,0.292739,0.454325,0.270866,0.460987,0.272006,0.510368,0.294828,0.503503,0.296884,0.452131,0.276533,0.458879,0.277694,0.498269,0.115718,0.519254,0.147385,0.539775,0.173101,0.453482,0.115527,0.434105,0.146695,0.413977,0.172263,0.487351,0.180038,0.494058,0.230235,0.49703,0.276471,0.50305,0.28859,0.465142,0.180375,0.462383,0.225941,0.461093,0.255619,0.457693,0.268701,
1383.33,0.455496,0.275496,0.457642,0.268655,0.461049,0.255369,0.462424,0.226201,0.465394,0.180442,0.506653,0.293796,0.503054,0.288556,0.496996,0.276451,0.494213,0.23028,0.487602,0.180057,0.411261,0.183777,0.414446,0.172386,0.434514,0.146734,0.453875,0.115495,0.470456,0.11258,0.542733,0.185201,0.539822,0.173545,0.519479,0.147651,0.498699,0.1158,0.482004,0.11258,0.475136,0.074498,0.475877,0.0975639,0.476148,0.106716,0.476194,0.112859,0.476359,0.130924,0.476396,0.143626,0.476422,0.154309,0.476014,0.166746,0.476356,0.175753,0.478071,0.102586,0.481621,0.0961534,0.473219,0.0968307,0.48766,0.0911444,0.464266,0.0930132,0.501078,0.282383,0.494459,0.28433,0.457676,0.260757,0.464211,0.261885,0.506763,0.290691,0.500006,0.29271,0.454279,0.270755,0.460941,0.271917,0.510394,0.294785,0.503536,0.29685,0.452076,0.276571,0.458822,0.277756,0.498699,0.1158,0.519479,0.147651,0.539822,0.173545,0.453875,0.115495,0.434514,0.146734,0.414446,0.172386,0.487602,0.180057,0.494213,0.23028,0.496996,0.276451,0.503054,0.288556,0.465394,0.180442,0.462424,0.226201,0.461049,0.255369,0.457642,0.268655,
1391.67,0.45544,0.275568,0.457597,0.268607,0.461024,0.255123,0.462459,0.226476,0.465676,0.180517,0.506665,0.293765,0.503054,0.288525,0.49698,0.276422,0.494413,0.23032,0.487882,0.180074,0.411729,0.183928,0.414888,0.17252,0.434899,0.146779,0.454243,0.115483,0.470846,0.112619,0.542738,0.185639,0.539874,0.173961,0.519691,0.147906,0.499103,0.115882,0.482405,0.112627,0.475643,0.0744944,0.476317,0.0975877,0.476548,0.106749,0.476545,0.112885,0.476658,0.13095,0.476673,0.143656,0.476692,0.154344,0.476253,0.166779,0.476624,0.175795,0.478521,0.102615,0.482087,0.0961848,0.473676,0.0968424,0.488132,0.0911891,0.464713,0.0930029,0.50105,0.282357,0.494434,0.284301,0.457656,0.260381,0.464192,0.261539,0.506755,0.290662,0.500001,0.292678,0.454239,0.270635,0.460898,0.271827,0.510401,0.294756,0.503548,0.296818,0.452021,0.276602,0.458764,0.277815,0.499103,0.115882,0.519691,0.147906,0.539874,0.173961,0.454243,0.115483,0.434899,0.146779,0.414888,0.17252,0.487882,0.180074,0.494413,0.23032,0.49698,0.276422,0.503054,0.288525,0.465676,0.180517,0.462459,0.226476,0.461024,0.255123,0.457597,0.268607,
1400,0.455365,0.27565,0.457542,0.268565,0.460996,0.25487,0.462433,0.226745,0.465988,0.1806,0.506689,0.293742,0.503051,0.288506,0.496927,0.276414,0.49456,0.230335,0.488201,0.180071,0.412225,0.184083,0.415337,0.172648,0.43529,0.146822,0.454578,0.115425,0.471206,0.112612,0.542696,0.186071,0.5399,0.174367,0.519892,0.14814,0.499478,0.115953,0.482774,0.112634,0.476158,0.0745268,0.476741,0.0976039,0.476922,0.106749,0.476869,0.11287,0.476922,0.130936,0.476919,0.14365,0.476943,0.154348,0.476509,0.166815,0.47692,0.175833,0.478962,0.102705,0.482548,0.0962746,0.474128,0.0969079,0.488595,0.0912547,0.46515,0.0930001,0.501007,0.282333,0.4944,0.284297,0.457642,0.259982,0.464179,0.261169,0.506754,0.290629,0.50001,0.292666,0.454192,0.270514,0.460848,0.271736,0.510425,0.29472,0.50358,0.296804,0.451951,0.276639,0.458689,0.277883,0.499478,0.115953,0.519892,0.14814,0.5399,0.174367,0.454578,0.115425,0.43529,0.146822,0.415337,0.172648,0.488201,0.180071,0.49456,0.230335,0.496927,0.276414,0.503051,0.288506,0.465988,0.1806,0.462433,0.226745,0.460996,0.25487,0.457542,0.268565,
1408.33,0.455282,0.275722,0.457483,0.268521,0.460973,0.254623,0.462399,0.227053,0.466258,0.180662,0.506693,0.293746,0.503044,0.288491,0.496903,0.27638,0.494702,0.230357,0.488474,0.180069,0.412725,0.184233,0.415764,0.172767,0.435662,0.146856,0.454935,0.115399,0.471593,0.112649,0.542621,0.186531,0.539949,0.174784,0.520104,0.148397,0.499867,0.116047,0.48317,0.112696,0.476636,0.0745335,0.477175,0.0976352,0.477328,0.106787,0.47722,0.112895,0.477201,0.130956,0.47717,0.143672,0.477187,0.154372,0.476741,0.166833,0.477179,0.175859,0.479392,0.102742,0.482993,0.0963125,0.474564,0.0969313,0.489053,0.0913003,0.465583,0.0930057,0.500979,0.282284,0.494375,0.284256,0.457631,0.259581,0.464167,0.260803,0.506744,0.290605,0.500003,0.29265,0.454141,0.270386,0.460793,0.271642,0.510426,0.294717,0.503586,0.296808,0.45187,0.276664,0.458603,0.277942,0.499867,0.116047,0.520104,0.148397,0.539949,0.174784,0.454935,0.115399,0.435662,0.146856,0.415764,0.172767,0.488474,0.180069,0.494702,0.230357,0.496903,0.27638,0.503044,0.288491,0.466258,0.180662,0.462399,0.227053,0.460973,0.254623,0.457483,0.268521,
1416.67,0.455206,0.275785,0.457433,0.268463,0.460955,0.254376,0.462384,0.227316,0.466476,0.180733,0.50672,0.293683,0.503055,0.288455,0.496886,0.276387,0.494885,0.230428,0.488686,0.180129,0.413223,0.184388,0.416171,0.17288,0.436021,0.146892,0.455306,0.115403,0.471987,0.112696,0.542526,0.186986,0.539996,0.175192,0.520313,0.14865,0.500272,0.116131,0.483574,0.112748,0.477099,0.0745249,0.477604,0.0976607,0.477729,0.106826,0.477575,0.112931,0.477506,0.130995,0.477446,0.143717,0.477443,0.154423,0.476938,0.166887,0.477389,0.175921,0.479811,0.102757,0.483426,0.0963291,0.474988,0.0969348,0.489502,0.0913335,0.466007,0.0930021,0.500966,0.282301,0.494367,0.284277,0.457647,0.259191,0.464183,0.260436,0.506755,0.290573,0.50002,0.292623,0.454109,0.270252,0.460757,0.271531,0.510452,0.294653,0.503618,0.29675,0.451805,0.276684,0.458531,0.277985,0.500272,0.116131,0.520313,0.14865,0.539996,0.175192,0.455306,0.115403,0.436021,0.146892,0.416171,0.17288,0.488686,0.180129,0.494885,0.230428,0.496886,0.276387,0.503055,0.288455,0.466476,0.180733,0.462384,0.227316,0.460955,0.254376,0.457433,0.268463,
1425,0.455107,0.275828,0.457371,0.268393,0.460935,0.254131,0.462415,0.227611,0.466724,0.180788,0.506734,0.293662,0.503055,0.288438,0.496865,0.276379,0.495053,0.230467,0.488938,0.180155,0.41367,0.184547,0.416568,0.173013,0.43638,0.146955,0.455642,0.115411,0.472343,0.112755,0.542459,0.187432,0.540019,0.175606,0.520504,0.148903,0.500642,0.116226,0.48394,0.112816,0.477573,0.0745267,0.478008,0.0976988,0.478095,0.106876,0.477901,0.112968,0.477787,0.131024,0.477708,0.143747,0.477695,0.154455,0.477169,0.166915,0.477633,0.175958,0.480211,0.102785,0.483847,0.0963636,0.475399,0.0969443,0.489937,0.0913952,0.466416,0.0929941,0.500941,0.282293,0.494346,0.284273,0.457675,0.258803,0.464207,0.26007,0.506752,0.290555,0.500021,0.292608,0.454072,0.270107,0.460713,0.271409,0.510464,0.29463,0.503633,0.29673,0.45172,0.276684,0.458437,0.278009,0.500642,0.116226,0.520504,0.148903,0.540019,0.175606,0.455642,0.115411,0.43638,0.146955,0.416568,0.173013,0.488938,0.180155,0.495053,0.230467,0.496865,0.276379,0.503055,0.288438,0.466724,0.180788,0.462415,0.227611,0.460935,0.254131,0.457371,0.268393,
1433.33,0.455019,0.275874,0.457321,0.268327,0.460937,0.253896,0.462329,0.227904,0.46698,0.180885,0.506725,0.293647,0.503037,0.288419,0.496831,0.276365,0.495209,0.230526,0.489184,0.180197,0.414115,0.184704,0.416965,0.17315,0.436704,0.146993,0.455965,0.1154,0.472689,0.112782,0.54241,0.187877,0.540017,0.176033,0.520689,0.149159,0.501005,0.11633,0.484295,0.112865,0.478029,0.0745451,0.478401,0.0977299,0.478458,0.10691,0.478236,0.113001,0.478072,0.131066,0.477966,0.143796,0.477942,0.15451,0.477377,0.166975,0.477871,0.176024,0.480582,0.10284,0.484242,0.0964233,0.475784,0.0969786,0.490357,0.0914618,0.466809,0.0929898,0.500909,0.282274,0.494317,0.284259,0.457709,0.258415,0.464239,0.259714,0.506734,0.290533,0.500006,0.292591,0.454041,0.269957,0.460676,0.271291,0.510454,0.294611,0.503627,0.296717,0.451643,0.276682,0.458353,0.278039,0.501005,0.11633,0.520689,0.149159,0.540017,0.176033,0.455965,0.1154,0.436704,0.146993,0.416965,0.17315,0.489184,0.180197,0.495209,0.230526,0.496831,0.276365,0.503037,0.288419,0.46698,0.180885,0.462329,0.227904,0.460937,0.253896,0.457321,0.268327,
1441.67,0.454966,0.27593,0.457298,0.268271,0.460947,0.253667,0.462152,0.228172,0.467224,0.180936,0.50675,0.293648,0.50305,0.288422,0.496822,0.276376,0.495368,0.230571,0.489429,0.18023,0.414564,0.184856,0.417339,0.173272,0.437042,0.147046,0.4563,0.115409,0.473045,0.112824,0.54233,0.18832,0.540011,0.176452,0.520873,0.149405,0.501377,0.116415,0.48466,0.112915,0.478456,0.0745574,0.478789,0.0977623,0.478822,0.106947,0.478568,0.11303,0.478366,0.131093,0.47824,0.143826,0.478204,0.154543,0.477608,0.167005,0.478111,0.176062,0.480949,0.102884,0.484627,0.0964685,0.47616,0.097007,0.490766,0.0915137,0.467192,0.092995,0.500905,0.28228,0.494317,0.284274,0.45776,0.25802,0.464289,0.259347,0.506748,0.29053,0.500024,0.292598,0.45404,0.269815,0.460669,0.271176,0.510478,0.294607,0.503655,0.296722,0.451601,0.27669,0.458303,0.278075,0.501377,0.116415,0.520873,0.149405,0.540011,0.176452,0.4563,0.115409,0.437042,0.147046,0.417339,0.173272,0.489429,0.18023,0.495368,0.230571,0.496822,0.276376,0.50305,0.288422,0.467224,0.180936,0.462152,0.228172,0.460947,0.253667,0.457298,0.268271,
1450,0.454903,0.275991,0.45727,0.268233,0.460957,0.253481,0.46205,0.228436,0.467481,0.181039,0.506764,0.293634,0.503052,0.288413,0.496806,0.276384,0.495553,0.230631,0.489677,0.180279,0.415025,0.185025,0.417684,0.173396,0.437361,0.147111,0.456598,0.115406,0.473357,0.112855,0.542277,0.188758,0.539983,0.176876,0.521032,0.149664,0.50172,0.116527,0.48498,0.112956,0.478874,0.0746018,0.479142,0.0978032,0.479144,0.106982,0.478866,0.113062,0.478631,0.131135,0.478488,0.143876,0.478446,0.154601,0.477818,0.167073,0.478351,0.176135,0.481297,0.102971,0.484994,0.096557,0.476519,0.0970743,0.491147,0.091592,0.46755,0.093014,0.50089,0.282291,0.494305,0.284288,0.457817,0.257684,0.464343,0.259036,0.50675,0.290522,0.500029,0.292594,0.454036,0.269698,0.46066,0.271084,0.510491,0.294591,0.503671,0.296711,0.451553,0.276708,0.458246,0.278117,0.50172,0.116527,0.521032,0.149664,0.539983,0.176876,0.456598,0.115406,0.437361,0.147111,0.417684,0.173396,0.489677,0.180279,0.495553,0.230631,0.496806,0.276384,0.503052,0.288413,0.467481,0.181039,0.46205,0.228436,0.460957,0.253481,0.45727,0.268233,
1458.33,0.454855,0.276061,0.457262,0.26821,0.460996,0.25331,0.461864,0.228708,0.467763,0.181135,0.506757,0.293627,0.503037,0.288414,0.496764,0.276413,0.495642,0.230693,0.489956,0.180333,0.415447,0.185187,0.418033,0.173525,0.437688,0.147185,0.456916,0.115433,0.473691,0.112902,0.542209,0.1892,0.539947,0.177303,0.521194,0.149921,0.502083,0.11663,0.485323,0.113001,0.479271,0.0746322,0.479503,0.0978429,0.479483,0.107023,0.479176,0.113103,0.478916,0.131186,0.478763,0.143934,0.478718,0.154664,0.47807,0.167137,0.478622,0.176206,0.48164,0.103035,0.485353,0.0966214,0.476869,0.0971239,0.491527,0.0916533,0.467906,0.0930344,0.500875,0.282309,0.494295,0.284328,0.457897,0.257344,0.464421,0.258728,0.506746,0.290512,0.50003,0.292605,0.454051,0.269584,0.460667,0.271004,0.510488,0.294572,0.503674,0.296713,0.451516,0.276729,0.458201,0.278172,0.502083,0.11663,0.521194,0.149921,0.539947,0.177303,0.456916,0.115433,0.437688,0.147185,0.418033,0.173525,0.489956,0.180333,0.495642,0.230693,0.496764,0.276413,0.503037,0.288414,0.467763,0.181135,0.461864,0.228708,0.460996,0.25331,0.457262,0.26821,
1466.67,0.454791,0.276146,0.457244,0.268204,0.461014,0.253164,0.461741,0.228959,0.468022,0.181182,0.506773,0.293659,0.50305,0.288426,0.49677,0.276409,0.495815,0.230737,0.490225,0.18036,0.415795,0.185365,0.418392,0.173691,0.437989,0.147269,0.457181,0.115446,0.473972,0.112949,0.54215,0.189634,0.539906,0.177727,0.521333,0.150193,0.5024,0.116766,0.485613,0.113068,0.479648,0.0746855,0.479821,0.0978999,0.479779,0.107074,0.47947,0.113133,0.479186,0.131203,0.479019,0.143952,0.47897,0.154685,0.478321,0.167167,0.478882,0.176241,0.481939,0.103126,0.485674,0.0967162,0.477181,0.0971955,0.491871,0.0917467,0.468224,0.0930631,0.500884,0.282292,0.494305,0.284318,0.458001,0.25704,0.464519,0.258443,0.50676,0.290516,0.500045,0.292617,0.454076,0.269497,0.460682,0.270936,0.510505,0.294597,0.503692,0.296746,0.451476,0.276773,0.458149,0.278237,0.5024,0.116766,0.521333,0.150193,0.539906,0.177727,0.457181,0.115446,0.437989,0.147269,0.418392,0.173691,0.490225,0.18036,0.495815,0.230737,0.49677,0.276409,0.50305,0.288426,0.468022,0.181182,0.461741,0.228959,0.461014,0.253164,0.457244,0.268204,
1475,0.454731,0.276249,0.457231,0.268219,0.461039,0.253057,0.461643,0.2292,0.46824,0.181268,0.506763,0.293641,0.503036,0.288426,0.49674,0.276447,0.495889,0.230788,0.490445,0.180422,0.416158,0.185518,0.418761,0.173833,0.438299,0.147327,0.45748,0.115441,0.474274,0.112994,0.542038,0.190063,0.53986,0.178135,0.521475,0.15044,0.502727,0.116865,0.485923,0.113106,0.479983,0.0746909,0.480143,0.0979279,0.480083,0.107108,0.479734,0.11316,0.479417,0.131231,0.479239,0.143988,0.479185,0.15473,0.478516,0.167235,0.479093,0.176313,0.482242,0.103157,0.485988,0.0967449,0.477486,0.0972164,0.492205,0.0917797,0.468536,0.0930746,0.500877,0.282331,0.494301,0.284371,0.458109,0.256783,0.464622,0.258207,0.506757,0.290513,0.500044,0.292627,0.454105,0.269435,0.460701,0.270895,0.510499,0.294573,0.503689,0.296735,0.451441,0.276834,0.458102,0.278319,0.502727,0.116865,0.521475,0.15044,0.53986,0.178135,0.45748,0.115441,0.438299,0.147327,0.418761,0.173833,0.490445,0.180422,0.495889,0.230788,0.49674,0.276447,0.503036,0.288426,0.46824,0.181268,0.461643,0.2292,0.461039,0.253057,0.457231,0.268219,
