Timestamps [ms],RightFootEE,,RightToeBase,,RightFoot,,RightLeg,,RightUpLeg,,LeftFootEE,,LeftToeBase,,LeftFoot,,LeftLeg,,LeftUpLeg,,RightHandEE,,RightHand,,RightForeArm,,RightArm,,RightShoulder,,LeftHandEE,,LeftHand,,LeftForeArm,,LeftArm,,LeftShoulder,,HeadEE,,Head,,Neck,,Spine4,,Spine3,,Spine2,,Spine1,,Spine,,Hips,,Nose,,LeftEye,,RightEye,,LeftEar,,RightEar,,LeftHeelOuter,,LeftHeelInner,,RightHeelOuter,,RightHeelInner,,LeftToeBaseOuter,,LeftToeBaseInner,,RightToeBaseOuter,,RightToeBaseInner,,LeftFootEEOuter,,LeftFootEEInner,,RightFootEEOuter,,RightFootEEInner,,LeftArm_,,LeftForeArm_,,LeftHand_,,RightArm_,,RightForeArm_,,RightHand_,,LeftUpLeg_,,LeftLeg_,,LeftFoot_,,LeftToeBase_,,RightUpLeg_,,RightLeg_,,RightFoot_,,RightToeBase_,,
83.333,0.562847,0.302331,0.57133,0.299164,0.585523,0.291765,0.588051,0.249859,0.59616,0.202875,0.601323,0.319358,0.604397,0.313545,0.609604,0.301811,0.610328,0.258434,0.61567,0.208555,0.544231,0.163034,0.551148,0.155842,0.573846,0.14649,0.595711,0.131826,0.608005,0.130792,0.687352,0.203383,0.682924,0.191303,0.659267,0.168738,0.632928,0.140189,0.617834,0.132838,0.617707,0.0888578,0.614865,0.114447,0.615178,0.126107,0.617583,0.135139,0.615653,0.154893,0.613324,0.168177,0.611105,0.179193,0.611118,0.192704,0.607574,0.20136,0.604601,0.110301,0.611071,0.10627,0.604011,0.105059,0.624245,0.108641,0.604385,0.105232,0.612812,0.310071,0.605561,0.3088,0.582568,0.297226,0.58656,0.300679,0.607918,0.3177,0.600532,0.316364,0.568984,0.300666,0.572898,0.304187,0.604942,0.322151,0.597468,0.320775,0.560647,0.302489,0.564512,0.306052,0.632928,0.140189,0.659267,0.168738,0.682924,0.191303,0.595711,0.131826,0.573846,0.14649,0.551148,0.155842,0.61567,0.208555,0.610328,0.258434,0.609604,0.301811,0.604397,0.313545,0.59616,0.202875,0.588051,0.249859,0.585523,0.291765,0.57133,0.299164,
91.666,0.562846,0.302327,0.571329,0.299159,0.585526,0.291761,0.588041,0.249859,0.596135,0.20287,0.601319,0.319352,0.604394,0.31354,0.609601,0.301804,0.610311,0.258437,0.615646,0.208552,0.544212,0.163093,0.551097,0.155852,0.573808,0.146515,0.595684,0.131824,0.607975,0.130789,0.687266,0.203403,0.682896,0.191288,0.659208,0.168759,0.632904,0.140183,0.6178,0.132836,0.617686,0.0888478,0.614836,0.114439,0.615148,0.126103,0.617557,0.135136,0.61563,0.15489,0.613302,0.168173,0.611082,0.17919,0.611093,0.1927,0.607549,0.201356,0.604563,0.110273,0.611034,0.106245,0.603979,0.105035,0.624211,0.108628,0.604362,0.105223,0.612813,0.310063,0.605562,0.308794,0.582568,0.297216,0.586559,0.300674,0.607916,0.317694,0.60053,0.316359,0.568983,0.300657,0.572896,0.304184,0.604938,0.322145,0.597465,0.32077,0.560645,0.302481,0.564509,0.306049,0.632904,0.140183,0.659208,0.168759,0.682896,0.191288,0.595684,0.131824,0.573808,0.146515,0.551097,0.155852,0.615646,0.208552,0.610311,0.258437,0.609601,0.301804,0.604394,0.31354,0.596135,0.20287,0.588041,0.249859,0.585526,0.291761,0.571329,0.299159,
100,0.562844,0.302319,0.571327,0.299155,0.585523,0.291755,0.588003,0.249874,0.59616,0.20286,0.601309,0.319349,0.604386,0.313537,0.609593,0.301796,0.610299,0.258432,0.615635,0.208545,0.544169,0.163136,0.551051,0.15586,0.573767,0.146563,0.595644,0.131824,0.607935,0.130791,0.687169,0.20343,0.682855,0.191282,0.659148,0.168768,0.632869,0.140174,0.61775,0.132837,0.617654,0.0888345,0.614794,0.11443,0.615106,0.126099,0.617528,0.135132,0.615616,0.154884,0.613293,0.168167,0.611077,0.179183,0.611107,0.192692,0.607558,0.201348,0.604518,0.110233,0.610991,0.10621,0.603938,0.105003,0.624168,0.10861,0.604326,0.105211,0.612815,0.310052,0.605565,0.308789,0.582567,0.297211,0.586558,0.300668,0.607913,0.317687,0.600527,0.31636,0.568982,0.300653,0.572894,0.304179,0.604932,0.322138,0.597458,0.320771,0.560643,0.302474,0.564506,0.306041,0.632869,0.140174,0.659148,0.168768,0.682855,0.191282,0.595644,0.131824,0.573767,0.146563,0.551051,0.15586,0.615635,0.208545,0.610299,0.258432,0.609593,0.301796,0.604386,0.313537,0.59616,0.20286,0.588003,0.249874,0.585523,0.291755,0.571327,0.299155,
108.333,0.562835,0.302314,0.571321,0.299151,0.58552,0.291754,0.587981,0.249874,0.596144,0.202859,0.6013,0.319347,0.60438,0.313532,0.609591,0.301787,0.610273,0.258425,0.615625,0.208536,0.544129,0.163181,0.550991,0.155879,0.573724,0.14659,0.595613,0.131824,0.607893,0.13079,0.687055,0.20346,0.682824,0.191279,0.659065,0.16879,0.632834,0.140162,0.617706,0.132833,0.617615,0.0888217,0.614751,0.11442,0.615063,0.126093,0.617489,0.135125,0.615588,0.154876,0.61327,0.16816,0.611058,0.179176,0.61109,0.192686,0.607544,0.201342,0.604468,0.1102,0.610942,0.10618,0.603893,0.104976,0.624121,0.108591,0.604287,0.105202,0.612817,0.310042,0.605567,0.308781,0.582566,0.297209,0.586554,0.300668,0.607909,0.317682,0.600523,0.316356,0.568977,0.300649,0.572886,0.304176,0.604923,0.322135,0.59745,0.320769,0.560636,0.302469,0.564496,0.306036,0.632834,0.140162,0.659065,0.16879,0.682824,0.191279,0.595613,0.131824,0.573724,0.14659,0.550991,0.155879,0.615625,0.208536,0.610273,0.258425,0.609591,0.301787,0.60438,0.313532,0.596144,0.202859,0.587981,0.249874,0.58552,0.291754,0.571321,0.299151,
116.666,0.562821,0.302309,0.571308,0.299148,0.585511,0.291753,0.587961,0.249877,0.596116,0.202853,0.601288,0.319343,0.60437,0.313527,0.609583,0.301779,0.610255,0.258426,0.615595,0.208529,0.544082,0.163222,0.550926,0.155899,0.573681,0.146625,0.595576,0.131812,0.607856,0.130781,0.686948,0.203494,0.682774,0.19129,0.658978,0.168807,0.632794,0.140147,0.617664,0.132823,0.61756,0.0888084,0.614707,0.114408,0.615026,0.126084,0.617458,0.135118,0.615559,0.154869,0.613242,0.168153,0.61103,0.179169,0.611062,0.19268,0.607515,0.201336,0.604415,0.110181,0.610888,0.106159,0.603841,0.104961,0.62407,0.10857,0.604242,0.105196,0.612814,0.310032,0.605564,0.308773,0.582557,0.297206,0.586543,0.300666,0.607901,0.317675,0.600516,0.316351,0.568965,0.300645,0.572873,0.304173,0.604912,0.32213,0.59744,0.320766,0.560622,0.302463,0.564481,0.306032,0.632794,0.140147,0.658978,0.168807,0.682774,0.19129,0.595576,0.131812,0.573681,0.146625,0.550926,0.155899,0.615595,0.208529,0.610255,0.258426,0.609583,0.301779,0.60437,0.313527,0.596116,0.202853,0.587961,0.249877,0.585511,0.291753,0.571308,0.299148,
125,0.562816,0.302306,0.571304,0.299144,0.585508,0.291749,0.587939,0.249878,0.596096,0.202845,0.601282,0.319342,0.604365,0.313526,0.609579,0.301777,0.610233,0.258419,0.615559,0.208526,0.544035,0.163259,0.550856,0.155913,0.573633,0.146658,0.595554,0.131786,0.607822,0.130767,0.686792,0.203538,0.682724,0.191288,0.658898,0.168814,0.632735,0.140136,0.617615,0.13281,0.617494,0.0887918,0.614658,0.114394,0.614989,0.126073,0.617432,0.135111,0.615535,0.154865,0.613217,0.168148,0.611003,0.179165,0.61104,0.192677,0.607489,0.201331,0.604358,0.110159,0.610828,0.106134,0.603782,0.104945,0.624013,0.108542,0.604189,0.105191,0.612808,0.31003,0.605558,0.30877,0.582554,0.297199,0.586539,0.300661,0.607895,0.317675,0.60051,0.316349,0.568961,0.300639,0.572868,0.30417,0.604906,0.32213,0.597434,0.320765,0.560618,0.302458,0.564475,0.306029,0.632735,0.140136,0.658898,0.168814,0.682724,0.191288,0.595554,0.131786,0.573633,0.146658,0.550856,0.155913,0.615559,0.208526,0.610233,0.258419,0.609579,0.301777,0.604365,0.313526,0.596096,0.202845,0.587939,0.249878,0.585508,0.291749,0.571304,0.299144,
133.333,0.562806,0.302302,0.571296,0.299142,0.585503,0.291749,0.587916,0.249877,0.59607,0.202838,0.601269,0.319338,0.604354,0.313525,0.609572,0.301772,0.610204,0.258415,0.615536,0.208515,0.543981,0.163297,0.550789,0.155921,0.573581,0.14669,0.595523,0.131762,0.607773,0.130766,0.686642,0.203595,0.682661,0.191297,0.658826,0.168818,0.632678,0.140134,0.617553,0.132811,0.617417,0.088775,0.614596,0.114383,0.614938,0.126069,0.617393,0.135107,0.615506,0.154858,0.613189,0.16814,0.610976,0.179156,0.611013,0.192668,0.607464,0.201322,0.604297,0.110122,0.610765,0.106095,0.603718,0.104918,0.62395,0.108508,0.604122,0.105193,0.6128,0.310025,0.605551,0.308763,0.582548,0.297198,0.586532,0.300662,0.607884,0.317674,0.600499,0.316347,0.568953,0.300635,0.572858,0.304168,0.604892,0.322127,0.59742,0.32076,0.560608,0.302453,0.564464,0.306026,0.632678,0.140134,0.658826,0.168818,0.682661,0.191297,0.595523,0.131762,0.573581,0.14669,0.550789,0.155921,0.615536,0.208515,0.610204,0.258415,0.609572,0.301772,0.604354,0.313525,0.59607,0.202838,0.587916,0.249877,0.585503,0.291749,0.571296,0.299142,
141.666,0.562794,0.302303,0.571285,0.299143,0.585494,0.291751,0.587897,0.249877,0.596038,0.202831,0.601257,0.319338,0.604343,0.313523,0.609561,0.301767,0.610183,0.258411,0.615502,0.208506,0.543918,0.163335,0.550724,0.155931,0.573528,0.146712,0.59549,0.131728,0.607717,0.130764,0.686465,0.203656,0.682599,0.1913,0.65875,0.168816,0.632612,0.14013,0.617488,0.13281,0.617336,0.0887602,0.614529,0.114374,0.614881,0.126065,0.617348,0.135102,0.615473,0.15485,0.613158,0.168132,0.610946,0.179148,0.610982,0.192662,0.607432,0.201315,0.604227,0.110088,0.610692,0.106059,0.603646,0.104894,0.623878,0.108477,0.604051,0.105193,0.612792,0.310019,0.605543,0.308758,0.582538,0.297195,0.58652,0.300663,0.607873,0.317671,0.600489,0.316345,0.568942,0.300633,0.572845,0.30417,0.60488,0.322126,0.597409,0.32076,0.560596,0.302451,0.564451,0.306028,0.632612,0.14013,0.65875,0.168816,0.682599,0.1913,0.59549,0.131728,0.573528,0.146712,0.550724,0.155931,0.615502,0.208506,0.610183,0.258411,0.609561,0.301767,0.604343,0.313523,0.596038,0.202831,0.587897,0.249877,0.585494,0.291751,0.571285,0.299143,
150,0.562782,0.3023,0.571274,0.299143,0.585486,0.291755,0.58786,0.249877,0.596014,0.202827,0.601244,0.319337,0.604333,0.313525,0.609559,0.301767,0.61015,0.258406,0.615478,0.208497,0.543858,0.163372,0.550659,0.15593,0.573478,0.146741,0.595451,0.131694,0.60766,0.13076,0.68629,0.203717,0.68253,0.191309,0.658673,0.16881,0.63255,0.140119,0.617422,0.132805,0.617249,0.0887407,0.614459,0.11436,0.614822,0.126057,0.617297,0.135096,0.615431,0.154844,0.61312,0.168126,0.610911,0.179141,0.610954,0.192654,0.607406,0.201308,0.604156,0.110049,0.610618,0.106017,0.603571,0.104866,0.623804,0.108439,0.603976,0.105193,0.612783,0.310019,0.605535,0.308752,0.582528,0.297199,0.58651,0.300668,0.60786,0.317675,0.600477,0.316343,0.568931,0.300633,0.572833,0.30417,0.604865,0.322129,0.597395,0.320756,0.560585,0.302449,0.564438,0.306026,0.63255,0.140119,0.658673,0.16881,0.68253,0.191309,0.595451,0.131694,0.573478,0.146741,0.550659,0.15593,0.615478,0.208497,0.61015,0.258406,0.609559,0.301767,0.604333,0.313525,0.596014,0.202827,0.58786,0.249877,0.585486,0.291755,0.571274,0.299143,
158.333,0.562776,0.302303,0.571268,0.299146,0.585481,0.291759,0.58783,0.249884,0.595983,0.202821,0.601234,0.319332,0.604323,0.313522,0.609549,0.301762,0.610128,0.258408,0.61545,0.208489,0.543794,0.163413,0.550591,0.155933,0.573419,0.14676,0.595428,0.13165,0.607601,0.130758,0.686099,0.203779,0.682467,0.191317,0.658596,0.168795,0.632469,0.140117,0.617347,0.132804,0.617152,0.0887259,0.614383,0.11435,0.61476,0.126053,0.617252,0.135093,0.615398,0.154839,0.613088,0.168119,0.610881,0.179134,0.610923,0.192648,0.607376,0.201301,0.604084,0.110019,0.610542,0.105984,0.603492,0.104846,0.623727,0.108405,0.603891,0.105198,0.612774,0.310014,0.605526,0.308747,0.582522,0.297202,0.586503,0.300672,0.607851,0.317671,0.600467,0.31634,0.568924,0.300635,0.572826,0.304173,0.604854,0.322123,0.597384,0.320752,0.560578,0.302451,0.564431,0.306029,0.632469,0.140117,0.658596,0.168795,0.682467,0.191317,0.595428,0.13165,0.573419,0.14676,0.550591,0.155933,0.61545,0.208489,0.610128,0.258408,0.609549,0.301762,0.604323,0.313522,0.595983,0.202821,0.58783,0.249884,0.585481,0.291759,0.571268,0.299146,
166.666,0.562767,0.302307,0.571258,0.299148,0.585468,0.291759,0.587811,0.249886,0.595944,0.202814,0.601221,0.319335,0.604312,0.313525,0.609542,0.301767,0.61009,0.258412,0.615407,0.208489,0.543741,0.163452,0.550526,0.155934,0.573368,0.146769,0.595403,0.131593,0.607553,0.130747,0.685908,0.203837,0.682399,0.191321,0.658519,0.168781,0.632404,0.140101,0.617284,0.132792,0.61704,0.0887076,0.61431,0.114336,0.614708,0.126044,0.617212,0.135089,0.615363,0.154837,0.613053,0.168118,0.610844,0.179133,0.610885,0.192645,0.607336,0.201298,0.604012,0.11,0.610463,0.105956,0.60341,0.104835,0.623648,0.108364,0.603803,0.105205,0.612766,0.31002,0.605518,0.308753,0.582508,0.2972,0.586491,0.300671,0.60784,0.317675,0.600457,0.316343,0.568913,0.300636,0.572817,0.304175,0.604841,0.322126,0.597372,0.320754,0.560568,0.302453,0.564423,0.306033,0.632404,0.140101,0.658519,0.168781,0.682399,0.191321,0.595403,0.131593,0.573368,0.146769,0.550526,0.155934,0.615407,0.208489,0.61009,0.258412,0.609542,0.301767,0.604312,0.313525,0.595944,0.202814,0.587811,0.249886,0.585468,0.291759,0.571258,0.299148,
