Timestamps [ms],RightFootEE,,RightToeBase,,RightFoot,,RightLeg,,RightUpLeg,,LeftFootEE,,LeftToeBase,,LeftFoot,,LeftLeg,,LeftUpLeg,,RightHandEE,,RightHand,,RightForeArm,,RightArm,,RightShoulder,,LeftHandEE,,LeftHand,,LeftForeArm,,LeftArm,,LeftShoulder,,HeadEE,,Head,,Neck,,Spine4,,Spine3,,Spine2,,Spine1,,Spine,,Hips,,Nose,,LeftEye,,RightEye,,LeftEar,,RightEar,,LeftHeelOuter,,LeftHeelInner,,RightHeelOuter,,RightHeelInner,,LeftToeBaseOuter,,LeftToeBaseInner,,RightToeBaseOuter,,RightToeBaseInner,,LeftFootEEOuter,,LeftFootEEInner,,RightFootEEOuter,,RightFootEEInner,,LeftArm_,,LeftForeArm_,,LeftHand_,,RightArm_,,RightForeArm_,,RightHand_,,LeftUpLeg_,,LeftLeg_,,LeftFoot_,,LeftToeBase_,,RightUpLeg_,,RightLeg_,,RightFoot_,,RightToeBase_,,
83.333,0.365945,0.354692,0.355438,0.350709,0.337838,0.341685,0.341008,0.291591,0.336037,0.235454,0.376031,0.324774,0.364982,0.325026,0.345936,0.323043,0.349486,0.276514,0.342022,0.224921,0.299337,0.24559,0.29844,0.229462,0.307244,0.195158,0.323427,0.156809,0.332232,0.146299,0.362902,0.171237,0.358078,0.164365,0.345124,0.158436,0.338833,0.142993,0.335537,0.142857,0.329005,0.0930185,0.331928,0.123916,0.329695,0.138087,0.323089,0.149513,0.324594,0.172991,0.327876,0.18831,0.331223,0.200761,0.329329,0.216778,0.335871,0.225683,0.354735,0.117475,0.350133,0.111339,0.348073,0.113325,0.337585,0.111887,0.331074,0.11762,0.345946,0.328269,0.346953,0.332931,0.335825,0.352146,0.340636,0.347986,0.364529,0.326107,0.365738,0.330688,0.353241,0.356621,0.357843,0.35237,0.375522,0.324468,0.376848,0.328998,0.36381,0.359095,0.368286,0.354789,0.338833,0.142993,0.345124,0.158436,0.358078,0.164365,0.323427,0.156809,0.307244,0.195158,0.29844,0.229462,0.342022,0.224921,0.349486,0.276514,0.345936,0.323043,0.364982,0.325026,0.336037,0.235454,0.341008,0.291591,0.337838,0.341685,0.355438,0.350709,
91.666,0.365934,0.354698,0.355428,0.350712,0.337833,0.341683,0.341016,0.291594,0.336046,0.235464,0.376025,0.324778,0.364975,0.32503,0.345929,0.323043,0.349508,0.276518,0.342025,0.224932,0.299441,0.245641,0.298507,0.229489,0.307292,0.195198,0.323427,0.156821,0.332235,0.14631,0.362883,0.1713,0.358079,0.164364,0.34514,0.158478,0.338821,0.143001,0.335548,0.142867,0.328971,0.0930209,0.331922,0.12392,0.329701,0.138095,0.323097,0.14952,0.324599,0.172998,0.32788,0.188318,0.331227,0.20077,0.329333,0.216789,0.335876,0.225693,0.354719,0.117462,0.350117,0.111329,0.348048,0.113316,0.337582,0.111886,0.331047,0.117624,0.345938,0.328267,0.346944,0.332931,0.335813,0.352144,0.340626,0.347991,0.364522,0.326109,0.36573,0.330692,0.353228,0.356623,0.357831,0.352378,0.375517,0.32447,0.376841,0.329003,0.363797,0.359099,0.368274,0.354799,0.338821,0.143001,0.34514,0.158478,0.358079,0.164364,0.323427,0.156821,0.307292,0.195198,0.298507,0.229489,0.342025,0.224932,0.349508,0.276518,0.345929,0.323043,0.364975,0.32503,0.336046,0.235464,0.341016,0.291594,0.337833,0.341683,0.355428,0.350712,
100,0.365926,0.354699,0.355419,0.350717,0.337824,0.341686,0.341073,0.291608,0.335969,0.235473,0.376021,0.324786,0.364971,0.325037,0.345927,0.323044,0.349513,0.276519,0.342027,0.224932,0.299562,0.245683,0.29855,0.22952,0.30736,0.195264,0.32344,0.15684,0.332247,0.146328,0.362859,0.171377,0.358081,0.164375,0.345163,0.158507,0.338814,0.14301,0.33558,0.142882,0.328933,0.0930235,0.331928,0.123927,0.329722,0.138104,0.323117,0.149523,0.324602,0.172999,0.327873,0.188318,0.331213,0.200771,0.32931,0.216781,0.335844,0.225693,0.354711,0.117438,0.350105,0.11131,0.348031,0.1133,0.33758,0.111883,0.331032,0.11763,0.345932,0.328258,0.346936,0.33293,0.335804,0.352147,0.340617,0.347993,0.364517,0.326109,0.365722,0.330701,0.353218,0.356628,0.357822,0.352382,0.375514,0.324472,0.376836,0.329013,0.36379,0.359101,0.368267,0.3548,0.338814,0.14301,0.345163,0.158507,0.358081,0.164375,0.32344,0.15684,0.30736,0.195264,0.29855,0.22952,0.342027,0.224932,0.349513,0.276519,0.345927,0.323044,0.364971,0.325037,0.335969,0.235473,0.341073,0.291608,0.337824,0.341686,0.355419,0.350717,
108.333,0.36592,0.354708,0.355416,0.350723,0.337825,0.341687,0.341089,0.291618,0.335974,0.235481,0.376019,0.324794,0.364969,0.32504,0.345925,0.323039,0.349525,0.276525,0.342018,0.224932,0.299656,0.24574,0.298627,0.229564,0.307402,0.195313,0.323433,0.156859,0.332255,0.146346,0.362858,0.171454,0.358061,0.164394,0.345209,0.158551,0.338805,0.143015,0.33559,0.142896,0.328893,0.0930299,0.331923,0.123935,0.329729,0.138116,0.323122,0.149533,0.324598,0.173007,0.327867,0.188326,0.331206,0.200779,0.329305,0.216788,0.335841,0.225699,0.354695,0.117425,0.350087,0.111299,0.348007,0.113293,0.337571,0.111882,0.331008,0.117642,0.345927,0.32825,0.346929,0.332925,0.335803,0.352147,0.340619,0.347994,0.364514,0.326111,0.365717,0.330705,0.353213,0.356634,0.35782,0.352388,0.375512,0.324479,0.376832,0.329023,0.363782,0.359109,0.368263,0.354809,0.338805,0.143015,0.345209,0.158551,0.358061,0.164394,0.323433,0.156859,0.307402,0.195313,0.298627,0.229564,0.342018,0.224932,0.349525,0.276525,0.345925,0.323039,0.364969,0.32504,0.335974,0.235481,0.341089,0.291618,0.337825,0.341687,0.355416,0.350723,
116.666,0.365924,0.354716,0.355421,0.350729,0.337833,0.341689,0.341112,0.291623,0.335977,0.235492,0.376018,0.324802,0.364967,0.325045,0.345924,0.323038,0.349549,0.276525,0.342025,0.224942,0.29975,0.245797,0.298709,0.229609,0.307446,0.195372,0.323414,0.15687,0.332236,0.146358,0.36285,0.171535,0.358049,0.16443,0.34526,0.158589,0.338793,0.143021,0.335583,0.142906,0.328859,0.0930398,0.331903,0.123946,0.329716,0.138126,0.323112,0.149543,0.324591,0.173017,0.327863,0.188336,0.331204,0.200789,0.329307,0.2168,0.335845,0.225709,0.354672,0.117431,0.350064,0.111302,0.34798,0.113303,0.337553,0.111883,0.330977,0.117661,0.345924,0.328246,0.346923,0.332924,0.335808,0.352149,0.340627,0.347998,0.364512,0.326113,0.365713,0.33071,0.353217,0.356639,0.357826,0.352396,0.375511,0.324485,0.376828,0.329032,0.363784,0.359116,0.368267,0.354818,0.338793,0.143021,0.34526,0.158589,0.358049,0.16443,0.323414,0.15687,0.307446,0.195372,0.298709,0.229609,0.342025,0.224942,0.349549,0.276525,0.345924,0.323038,0.364967,0.325045,0.335977,0.235492,0.341112,0.291623,0.337833,0.341689,0.355421,0.350729,
125,0.365916,0.354725,0.355414,0.350735,0.33783,0.341689,0.341133,0.291631,0.335968,0.235504,0.376021,0.324805,0.36497,0.325047,0.345927,0.323038,0.349551,0.276535,0.342047,0.224952,0.299835,0.245851,0.298796,0.229648,0.307499,0.19543,0.323364,0.156867,0.332209,0.146369,0.362839,0.171648,0.358036,0.164455,0.345293,0.158621,0.338822,0.143027,0.335585,0.142915,0.328821,0.0930508,0.331881,0.123956,0.329703,0.138134,0.323107,0.14955,0.324595,0.173024,0.32787,0.188344,0.331212,0.200797,0.329316,0.216806,0.335852,0.225719,0.354648,0.117437,0.350038,0.111304,0.347952,0.113315,0.33753,0.111879,0.330948,0.117686,0.345927,0.328248,0.346926,0.332925,0.335801,0.35215,0.34062,0.348001,0.364515,0.326116,0.365715,0.330712,0.353208,0.356644,0.357818,0.352404,0.375514,0.324488,0.376832,0.329034,0.363775,0.359124,0.368259,0.354829,0.338822,0.143027,0.345293,0.158621,0.358036,0.164455,0.323364,0.156867,0.307499,0.19543,0.298796,0.229648,0.342047,0.224952,0.349551,0.276535,0.345927,0.323038,0.36497,0.325047,0.335968,0.235504,0.341133,0.291631,0.33783,0.341689,0.355414,0.350735,
133.333,0.365917,0.354731,0.355416,0.350739,0.337834,0.341692,0.341143,0.291644,0.33596,0.235518,0.376023,0.324811,0.364972,0.325054,0.34593,0.323038,0.349565,0.276545,0.342032,0.224964,0.299946,0.245901,0.298865,0.229686,0.307551,0.195487,0.323323,0.156867,0.332205,0.146392,0.362807,0.171778,0.358043,0.164489,0.345329,0.158646,0.338828,0.143049,0.335606,0.142939,0.328762,0.0930691,0.331872,0.123973,0.329712,0.138151,0.323115,0.149562,0.324587,0.173034,0.327857,0.188357,0.331197,0.200811,0.329302,0.216821,0.33584,0.225732,0.354628,0.117425,0.350009,0.111291,0.347925,0.113318,0.337502,0.111871,0.330927,0.117721,0.345927,0.328249,0.346924,0.332925,0.335803,0.352153,0.340625,0.348006,0.364516,0.326124,0.365715,0.33072,0.353209,0.356649,0.357821,0.35241,0.375518,0.324494,0.376834,0.32904,0.363775,0.359129,0.368261,0.354836,0.338828,0.143049,0.345329,0.158646,0.358043,0.164489,0.323323,0.156867,0.307551,0.195487,0.298865,0.229686,0.342032,0.224964,0.349565,0.276545,0.34593,0.323038,0.364972,0.325054,0.33596,0.235518,0.341143,0.291644,0.337834,0.341692,0.355416,0.350739,
141.666,0.365921,0.354741,0.355422,0.350748,0.337844,0.341696,0.341156,0.291653,0.335961,0.235534,0.376028,0.324818,0.364976,0.32506,0.345935,0.323039,0.349577,0.27655,0.342034,0.224976,0.300073,0.245951,0.298927,0.229728,0.307593,0.195538,0.323272,0.156859,0.332199,0.14642,0.362773,0.171925,0.358045,0.164518,0.345369,0.158665,0.338842,0.14307,0.335621,0.142965,0.328707,0.0930906,0.33186,0.123994,0.329717,0.138171,0.323119,0.149577,0.324577,0.173048,0.327843,0.188372,0.331183,0.200826,0.329296,0.216838,0.335839,0.225747,0.354607,0.117421,0.349981,0.111286,0.347897,0.113326,0.337478,0.11187,0.330903,0.117759,0.34593,0.328248,0.346927,0.332926,0.335807,0.352157,0.34063,0.348015,0.36452,0.326128,0.365718,0.330726,0.353212,0.356656,0.357825,0.352422,0.375522,0.324501,0.376838,0.329048,0.363778,0.359138,0.368264,0.35485,0.338842,0.14307,0.345369,0.158665,0.358045,0.164518,0.323272,0.156859,0.307593,0.195538,0.298927,0.229728,0.342034,0.224976,0.349577,0.27655,0.345935,0.323039,0.364976,0.32506,0.335961,0.235534,0.341156,0.291653,0.337844,0.341696,0.355422,0.350748,
150,0.365928,0.354745,0.35543,0.350753,0.337852,0.341703,0.341169,0.291677,0.335947,0.235554,0.376034,0.324824,0.364982,0.325066,0.345941,0.323035,0.349589,0.276564,0.34202,0.224989,0.300207,0.245993,0.298978,0.229758,0.307637,0.195594,0.323232,0.156853,0.332197,0.146445,0.362734,0.172073,0.358049,0.164555,0.345411,0.158679,0.338845,0.143086,0.335633,0.142986,0.328644,0.0931104,0.331845,0.124012,0.32972,0.13819,0.323124,0.149594,0.324577,0.173064,0.32784,0.188388,0.331178,0.200843,0.329285,0.216852,0.335826,0.225763,0.354582,0.117413,0.349948,0.111277,0.347864,0.113332,0.337447,0.111863,0.330875,0.117798,0.345935,0.328253,0.346929,0.332926,0.335817,0.352165,0.34064,0.348022,0.364525,0.32614,0.365722,0.330732,0.35322,0.356662,0.357834,0.352427,0.375531,0.32451,0.376844,0.329052,0.363785,0.359143,0.368273,0.354854,0.338845,0.143086,0.345411,0.158679,0.358049,0.164555,0.323232,0.156853,0.307637,0.195594,0.298978,0.229758,0.34202,0.224989,0.349589,0.276564,0.345941,0.323035,0.364982,0.325066,0.335947,0.235554,0.341169,0.291677,0.337852,0.341703,0.35543,0.350753,
158.333,0.36594,0.354746,0.355442,0.350754,0.337864,0.341703,0.341205,0.291688,0.335942,0.235573,0.376036,0.324827,0.364984,0.325071,0.345943,0.323039,0.349608,0.276571,0.342007,0.225006,0.300342,0.246045,0.299025,0.229799,0.307672,0.195647,0.323144,0.156839,0.332179,0.146477,0.362706,0.172225,0.358038,0.164594,0.345457,0.158684,0.338871,0.143113,0.335649,0.143016,0.328585,0.0931386,0.331828,0.124038,0.32972,0.138214,0.323125,0.149612,0.324566,0.173081,0.327825,0.188405,0.331162,0.200861,0.329272,0.216872,0.335816,0.225782,0.35456,0.117414,0.349915,0.111276,0.347838,0.113348,0.337409,0.111863,0.330855,0.117845,0.345936,0.328256,0.34693,0.332929,0.335828,0.352165,0.340652,0.348025,0.364527,0.326144,0.365723,0.330737,0.353231,0.356662,0.357846,0.352429,0.375533,0.324513,0.376847,0.329056,0.363796,0.359143,0.368284,0.354856,0.338871,0.143113,0.345457,0.158684,0.358038,0.164594,0.323144,0.156839,0.307672,0.195647,0.299025,0.229799,0.342007,0.225006,0.349608,0.276571,0.345943,0.323039,0.364984,0.325071,0.335942,0.235573,0.341205,0.291688,0.337864,0.341703,0.355442,0.350754,
166.666,0.365953,0.354749,0.355453,0.350758,0.337873,0.341709,0.341222,0.291696,0.335947,0.235591,0.376048,0.324832,0.364995,0.325075,0.345954,0.323043,0.349631,0.276592,0.342016,0.225031,0.300468,0.246089,0.29908,0.22983,0.307701,0.195683,0.323063,0.156809,0.332152,0.146497,0.362668,0.172377,0.358034,0.16463,0.345497,0.158691,0.33888,0.143123,0.33565,0.143032,0.328536,0.0931657,0.331802,0.12406,0.329705,0.138232,0.32312,0.149628,0.324573,0.173096,0.327835,0.188421,0.331174,0.200878,0.329282,0.21689,0.335824,0.225802,0.354535,0.117429,0.349882,0.111284,0.347812,0.113376,0.337367,0.111857,0.330834,0.117898,0.345948,0.328259,0.346942,0.332933,0.335836,0.352171,0.340658,0.348032,0.364539,0.326147,0.365734,0.330741,0.353242,0.356666,0.357855,0.352434,0.375546,0.324518,0.376858,0.32906,0.363809,0.359145,0.368295,0.354859,0.33888,0.143123,0.345497,0.158691,0.358034,0.16463,0.323063,0.156809,0.307701,0.195683,0.29908,0.22983,0.342016,0.225031,0.349631,0.276592,0.345954,0.323043,0.364995,0.325075,0.335947,0.235591,0.341222,0.291696,0.337873,0.341709,0.355453,0.350758,
