Timestamps [ms],RightFootEE,,RightToeBase,,RightFoot,,RightLeg,,RightUpLeg,,LeftFootEE,,LeftToeBase,,LeftFoot,,LeftLeg,,LeftUpLeg,,RightHandEE,,RightHand,,RightForeArm,,RightArm,,RightShoulder,,LeftHandEE,,LeftHand,,LeftForeArm,,LeftArm,,LeftShoulder,,HeadEE,,Head,,Neck,,Spine4,,Spine3,,Spine2,,Spine1,,Spine,,Hips,,Nose,,LeftEye,,RightEye,,LeftEar,,RightEar,,LeftHeelOuter,,LeftHeelInner,,RightHeelOuter,,RightHeelInner,,LeftToeBaseOuter,,LeftToeBaseInner,,RightToeBaseOuter,,RightToeBaseInner,,LeftFootEEOuter,,LeftFootEEInner,,RightFootEEOuter,,RightFootEEInner,,LeftArm_,,LeftForeArm_,,LeftHand_,,RightArm_,,RightForeArm_,,RightHand_,,LeftUpLeg_,,LeftLeg_,,LeftFoot_,,LeftToeBase_,,RightUpLeg_,,RightLeg_,,RightFoot_,,RightToeBase_,,
83.333,0.678624,0.312547,0.692532,0.312644,0.716609,0.309957,0.717436,0.253041,0.729262,0.189477,0.695791,0.349156,0.708263,0.344079,0.729264,0.332583,0.728334,0.271802,0.740928,0.202479,0.709291,0.123873,0.715812,0.115046,0.730966,0.105078,0.740313,0.0860791,0.744867,0.0858256,0.784748,0.213615,0.786974,0.193634,0.779518,0.153019,0.761854,0.103658,0.751054,0.0901772,0.757875,0.0223782,0.751939,0.0617586,0.75357,0.0798041,0.760685,0.0943144,0.756977,0.123946,0.751785,0.143242,0.746757,0.158926,0.747793,0.179012,0.739205,0.190279,0.724576,0.0533322,0.733997,0.0480078,0.729749,0.0456126,0.756184,0.0535097,0.743374,0.0465981,0.731589,0.345384,0.724915,0.340371,0.715589,0.316393,0.715091,0.322152,0.711129,0.351303,0.704665,0.346166,0.692448,0.313971,0.69169,0.319647,0.698679,0.354535,0.692342,0.349325,0.678749,0.312162,0.67784,0.317786,0.761854,0.103658,0.779518,0.153019,0.786974,0.193634,0.740313,0.0860791,0.730966,0.105078,0.715812,0.115046,0.740928,0.202479,0.728334,0.271802,0.729264,0.332583,0.708263,0.344079,0.729262,0.189477,0.717436,0.253041,0.716609,0.309957,0.692532,0.312644,
91.666,0.678631,0.312542,0.692539,0.312639,0.716615,0.309953,0.717422,0.253036,0.729234,0.189462,0.695794,0.349148,0.708266,0.344072,0.729268,0.332573,0.728301,0.271798,0.740905,0.202467,0.70922,0.123947,0.715732,0.115049,0.730903,0.105105,0.740288,0.086072,0.744838,0.0858178,0.784689,0.213621,0.786947,0.193603,0.779443,0.153037,0.761841,0.103645,0.751014,0.0901686,0.757882,0.0223624,0.751917,0.061744,0.753538,0.0797938,0.760654,0.0943058,0.756953,0.123937,0.751761,0.143232,0.746733,0.158915,0.747767,0.179,0.739179,0.190266,0.724559,0.053286,0.73398,0.0479668,0.729742,0.0455748,0.756157,0.0534863,0.743375,0.0465823,0.731596,0.345374,0.724923,0.340364,0.715598,0.316381,0.715098,0.322146,0.711134,0.351294,0.704671,0.346161,0.692457,0.313961,0.691698,0.319643,0.698682,0.354526,0.692346,0.349319,0.678758,0.312152,0.677847,0.317782,0.761841,0.103645,0.779443,0.153037,0.786947,0.193603,0.740288,0.086072,0.730903,0.105105,0.715732,0.115049,0.740905,0.202467,0.728301,0.271798,0.729268,0.332573,0.708266,0.344072,0.729234,0.189462,0.717422,0.253036,0.716615,0.309953,0.692539,0.312639,
100,0.678636,0.312532,0.692545,0.312634,0.71662,0.309945,0.717349,0.25304,0.729314,0.18946,0.695791,0.34914,0.708264,0.344065,0.729263,0.332559,0.728288,0.271785,0.740894,0.202454,0.70912,0.123994,0.715669,0.115051,0.730824,0.105166,0.740243,0.086067,0.744793,0.0858136,0.784624,0.213637,0.786905,0.19358,0.779363,0.153035,0.761815,0.103627,0.750942,0.0901605,0.757883,0.0223409,0.751875,0.0617246,0.753482,0.0797813,0.760611,0.0942938,0.756937,0.123925,0.751759,0.143221,0.746741,0.158905,0.747798,0.178994,0.739213,0.190259,0.72453,0.0532228,0.733955,0.0479102,0.729723,0.045523,0.756119,0.0534535,0.743354,0.0465621,0.731605,0.345361,0.724932,0.34036,0.715604,0.316375,0.715104,0.322139,0.711137,0.351286,0.704676,0.346162,0.692463,0.313956,0.691703,0.319637,0.69868,0.354515,0.692347,0.349318,0.678762,0.312143,0.677851,0.317772,0.761815,0.103627,0.779363,0.153035,0.786905,0.19358,0.740243,0.086067,0.730824,0.105166,0.715669,0.115051,0.740894,0.202454,0.728288,0.271785,0.729263,0.332559,0.708264,0.344065,0.729314,0.18946,0.717349,0.25304,0.71662,0.309945,0.692545,0.312634,
108.333,0.678635,0.312523,0.692543,0.312627,0.716617,0.309943,0.717319,0.253032,0.729297,0.189454,0.695786,0.349133,0.708262,0.344057,0.729263,0.332546,0.728257,0.271766,0.740893,0.202438,0.709036,0.124047,0.715575,0.115065,0.730759,0.105196,0.74022,0.0860627,0.744749,0.0858063,0.784517,0.213648,0.786898,0.193569,0.779235,0.153048,0.761792,0.103603,0.750895,0.090148,0.757878,0.0223196,0.751839,0.0617052,0.753437,0.0797666,0.76057,0.0942777,0.756914,0.123908,0.751743,0.143206,0.746729,0.158891,0.747787,0.17898,0.739204,0.190247,0.724504,0.0531689,0.73393,0.0478601,0.729704,0.0454794,0.756083,0.0534197,0.743337,0.0465457,0.73161,0.345348,0.72494,0.34035,0.715604,0.316372,0.7151,0.322136,0.711136,0.351277,0.704678,0.346155,0.692464,0.313949,0.6917,0.31963,0.698676,0.354507,0.692345,0.349313,0.678763,0.312134,0.677848,0.317762,0.761792,0.103603,0.779235,0.153048,0.786898,0.193569,0.74022,0.0860627,0.730759,0.105196,0.715575,0.115065,0.740893,0.202438,0.728257,0.271766,0.729263,0.332546,0.708262,0.344057,0.729297,0.189454,0.717319,0.253032,0.716617,0.309943,0.692543,0.312627,
116.666,0.678623,0.312511,0.69253,0.312617,0.716603,0.309937,0.717285,0.253026,0.729271,0.189437,0.695779,0.349122,0.708256,0.344045,0.729258,0.332532,0.728222,0.271758,0.740862,0.202419,0.708946,0.124091,0.715475,0.115078,0.730693,0.105237,0.740201,0.0860402,0.744731,0.0857877,0.784424,0.213671,0.786864,0.193573,0.779098,0.153049,0.761766,0.103574,0.750862,0.090126,0.757854,0.0222966,0.751815,0.061683,0.753413,0.0797474,0.760548,0.0942616,0.756893,0.123893,0.751721,0.14319,0.746706,0.158875,0.74776,0.178965,0.739176,0.19023,0.72448,0.0531349,0.733903,0.047824,0.729683,0.045452,0.756053,0.053383,0.74332,0.046533,0.73161,0.345334,0.724943,0.340339,0.715593,0.316364,0.715086,0.322129,0.711132,0.351264,0.704677,0.346146,0.692453,0.313939,0.691686,0.31962,0.698669,0.354495,0.692341,0.349304,0.678753,0.312121,0.677834,0.317751,0.761766,0.103574,0.779098,0.153049,0.786864,0.193573,0.740201,0.0860402,0.730693,0.105237,0.715475,0.115078,0.740862,0.202419,0.728222,0.271758,0.729258,0.332532,0.708256,0.344045,0.729271,0.189437,0.717285,0.253026,0.716603,0.309937,0.69253,0.312617,
125,0.678625,0.312506,0.692532,0.312611,0.716604,0.30993,0.717251,0.25302,0.729262,0.189422,0.695773,0.349119,0.70825,0.344042,0.729252,0.332527,0.728203,0.271741,0.740812,0.202402,0.708862,0.12413,0.715368,0.115082,0.730616,0.105276,0.740217,0.0860002,0.744721,0.0857644,0.784286,0.213692,0.786831,0.193557,0.778988,0.153039,0.761685,0.103545,0.750816,0.0901,0.757821,0.0222676,0.751787,0.0616566,0.753389,0.0797262,0.760528,0.0942483,0.756868,0.123881,0.751692,0.143178,0.746675,0.158861,0.747733,0.178953,0.739147,0.190216,0.724454,0.0530982,0.733875,0.0477822,0.729657,0.0454235,0.756021,0.053335,0.743294,0.0465224,0.731603,0.345328,0.724936,0.340331,0.715597,0.316354,0.715088,0.322121,0.711125,0.351261,0.70467,0.346141,0.692457,0.31393,0.691688,0.319614,0.698662,0.354493,0.692334,0.3493,0.678756,0.312114,0.677837,0.317746,0.761685,0.103545,0.778988,0.153039,0.786831,0.193557,0.740217,0.0860002,0.730616,0.105276,0.715368,0.115082,0.740812,0.202402,0.728203,0.271741,0.729252,0.332527,0.70825,0.344042,0.729262,0.189422,0.717251,0.25302,0.716604,0.30993,0.692532,0.312611,
133.333,0.678618,0.312497,0.692525,0.312605,0.716596,0.309928,0.717225,0.253009,0.729246,0.189405,0.695761,0.349108,0.70824,0.344036,0.729245,0.332517,0.728167,0.271723,0.740805,0.202382,0.708758,0.124169,0.715273,0.115079,0.730538,0.105311,0.740219,0.0859627,0.74468,0.0857549,0.78418,0.21374,0.786762,0.193553,0.778883,0.153026,0.761627,0.103532,0.750743,0.0900912,0.757796,0.0222385,0.751739,0.0616339,0.753336,0.079713,0.760485,0.0942352,0.756847,0.123865,0.751677,0.14316,0.746664,0.158843,0.747721,0.178935,0.739135,0.190197,0.724422,0.0530365,0.733847,0.0477171,0.729625,0.0453786,0.755986,0.0532761,0.74325,0.046519,0.731597,0.345317,0.724932,0.340319,0.71559,0.31635,0.715078,0.322118,0.711116,0.351254,0.704663,0.346133,0.69245,0.313922,0.691679,0.319607,0.698648,0.354482,0.692323,0.349287,0.67875,0.312104,0.677828,0.317737,0.761627,0.103532,0.778883,0.153026,0.786762,0.193553,0.740219,0.0859627,0.730538,0.105311,0.715273,0.115079,0.740805,0.202382,0.728167,0.271723,0.729245,0.332517,0.70824,0.344036,0.729246,0.189405,0.717225,0.253009,0.716596,0.309928,0.692525,0.312605,
141.666,0.678607,0.312493,0.692513,0.312601,0.716582,0.309926,0.717201,0.253002,0.729219,0.189387,0.695749,0.349101,0.708228,0.344027,0.729231,0.332505,0.728139,0.271709,0.740775,0.202359,0.708638,0.124206,0.715183,0.11508,0.730464,0.105334,0.740227,0.0859084,0.744635,0.0857458,0.78405,0.213785,0.7867,0.19354,0.778769,0.153001,0.761554,0.103514,0.750672,0.0900795,0.757764,0.0222121,0.751686,0.0616117,0.753279,0.0796987,0.760439,0.0942203,0.756824,0.123849,0.751661,0.143143,0.746648,0.158825,0.747698,0.178919,0.739108,0.190179,0.724383,0.0529795,0.73381,0.0476576,0.729588,0.0453368,0.755942,0.0532222,0.743204,0.0465145,0.731588,0.345305,0.724924,0.340309,0.715579,0.316341,0.715065,0.322115,0.711105,0.351245,0.704653,0.346126,0.69244,0.313915,0.691667,0.319605,0.698636,0.354475,0.692312,0.349282,0.67874,0.312097,0.677817,0.317735,0.761554,0.103514,0.778769,0.153001,0.7867,0.19354,0.740227,0.0859084,0.730464,0.105334,0.715183,0.11508,0.740775,0.202359,0.728139,0.271709,0.729231,0.332505,0.708228,0.344027,0.729219,0.189387,0.717201,0.253002,0.716582,0.309926,0.692513,0.312601,
150,0.678594,0.312485,0.692499,0.312596,0.716569,0.309928,0.717161,0.252988,0.729209,0.189377,0.695734,0.349094,0.708216,0.344026,0.729225,0.332503,0.728103,0.271689,0.740767,0.20234,0.708517,0.124241,0.7151,0.115066,0.730392,0.105365,0.740221,0.0858552,0.744585,0.0857316,0.783928,0.213833,0.786629,0.193534,0.778653,0.15297,0.761494,0.103488,0.750602,0.0900614,0.757732,0.0221783,0.751635,0.0615837,0.753222,0.0796796,0.760387,0.0942034,0.756785,0.123831,0.751628,0.143125,0.746621,0.158808,0.74768,0.1789,0.739097,0.190162,0.724347,0.0529146,0.733776,0.0475883,0.729552,0.0452888,0.755902,0.0531566,0.743157,0.0465079,0.731577,0.345301,0.724915,0.340296,0.715564,0.316343,0.715049,0.322116,0.71109,0.351245,0.704641,0.346117,0.692426,0.31391,0.691652,0.319599,0.698618,0.35447,0.692296,0.34927,0.678728,0.312089,0.677802,0.317726,0.761494,0.103488,0.778653,0.15297,0.786629,0.193534,0.740221,0.0858552,0.730392,0.105365,0.7151,0.115066,0.740767,0.20234,0.728103,0.271689,0.729225,0.332503,0.708216,0.344026,0.729209,0.189377,0.717161,0.252988,0.716569,0.309928,0.692499,0.312596,
158.333,0.67858,0.312485,0.692486,0.312597,0.716556,0.30993,0.71711,0.252986,0.729187,0.189361,0.695725,0.349083,0.708207,0.344016,0.729215,0.332492,0.728069,0.271681,0.740753,0.202321,0.708391,0.124281,0.715015,0.115057,0.730318,0.105382,0.740264,0.0857895,0.744547,0.0857203,0.783778,0.213875,0.786581,0.19353,0.778534,0.152926,0.761396,0.103469,0.75052,0.0900481,0.757687,0.0221509,0.751578,0.0615608,0.753165,0.0796652,0.760344,0.0941909,0.756763,0.123817,0.751611,0.14311,0.746606,0.158791,0.747663,0.178884,0.739079,0.190145,0.724308,0.0528635,0.73374,0.047531,0.729508,0.0452531,0.755863,0.0530972,0.743095,0.0465086,0.731568,0.34529,0.724907,0.340286,0.715551,0.316343,0.715035,0.322117,0.711082,0.351235,0.704633,0.346109,0.692413,0.313909,0.691638,0.3196,0.698608,0.354459,0.692287,0.349259,0.678714,0.312087,0.677788,0.317727,0.761396,0.103469,0.778534,0.152926,0.786581,0.19353,0.740264,0.0857895,0.730318,0.105382,0.715015,0.115057,0.740753,0.202321,0.728069,0.271681,0.729215,0.332492,0.708207,0.344016,0.729187,0.189361,0.71711,0.252986,0.716556,0.30993,0.692486,0.312597,
166.666,0.678565,0.312485,0.69247,0.312595,0.71654,0.309924,0.717082,0.252981,0.729151,0.189339,0.695705,0.349079,0.708189,0.344015,0.7292,0.332495,0.728017,0.271672,0.740709,0.202309,0.70828,0.124322,0.714931,0.115045,0.730255,0.105385,0.740301,0.0857056,0.744524,0.0856989,0.78364,0.213911,0.78652,0.193517,0.778421,0.152882,0.761327,0.103433,0.750463,0.0900203,0.757621,0.022117,0.751532,0.0615323,0.753129,0.0796442,0.76031,0.0941789,0.756725,0.123808,0.75157,0.1431,0.746564,0.15878,0.747622,0.178869,0.739039,0.190129,0.72427,0.0528281,0.733702,0.0474823,0.72946,0.0452307,0.755827,0.0530276,0.743032,0.0465132,0.731551,0.345293,0.724892,0.340289,0.715534,0.316334,0.715021,0.32211,0.711062,0.351234,0.704615,0.346107,0.692396,0.313905,0.691624,0.319598,0.698587,0.354455,0.692268,0.349256,0.678698,0.312086,0.677774,0.317727,0.761327,0.103433,0.778421,0.152882,0.78652,0.193517,0.740301,0.0857056,0.730255,0.105385,0.714931,0.115045,0.740709,0.202309,0.728017,0.271672,0.7292,0.332495,0.708189,0.344015,0.729151,0.189339,0.717082,0.252981,0.71654,0.309924,0.69247,0.312595,
