Timestamps [ms],RightFootEE,,RightToeBase,,RightFoot,,RightLeg,,RightUpLeg,,LeftFootEE,,LeftToeBase,,LeftFoot,,LeftLeg,,LeftUpLeg,,RightHandEE,,RightHand,,RightForeArm,,RightArm,,RightShoulder,,LeftHandEE,,LeftHand,,LeftForeArm,,LeftArm,,LeftShoulder,,HeadEE,,Head,,Neck,,Spine4,,Spine3,,Spine2,,Spine1,,Spine,,Hips,,Nose,,LeftEye,,RightEye,,LeftEar,,RightEar,,LeftHeelOuter,,LeftHeelInner,,RightHeelOuter,,RightHeelInner,,LeftToeBaseOuter,,LeftToeBaseInner,,RightToeBaseOuter,,RightToeBaseInner,,LeftFootEEOuter,,LeftFootEEInner,,RightFootEEOuter,,RightFootEEInner,,LeftArm_,,LeftForeArm_,,LeftHand_,,RightArm_,,RightForeArm_,,RightHand_,,LeftUpLeg_,,LeftLeg_,,LeftFoot_,,LeftToeBase_,,RightUpLeg_,,RightLeg_,,RightFoot_,,RightToeBase_,,
83.333,0.646353,0.396437,0.654634,0.401179,0.669517,0.406807,0.668452,0.350048,0.675063,0.291507,0.613097,0.421136,0.626146,0.422972,0.648875,0.423178,0.648022,0.362775,0.659516,0.300753,0.730637,0.239648,0.730517,0.231504,0.717665,0.220407,0.69542,0.198978,0.681178,0.196527,0.595016,0.296773,0.606125,0.28181,0.639485,0.252307,0.662394,0.210515,0.673303,0.199501,0.684997,0.139906,0.68038,0.174707,0.681938,0.191599,0.688242,0.206595,0.685468,0.233681,0.681245,0.250681,0.67711,0.264254,0.678241,0.283817,0.670976,0.292034,0.657841,0.162408,0.660831,0.15857,0.666448,0.157038,0.670364,0.165926,0.686004,0.161309,0.646694,0.435459,0.648756,0.430406,0.6725,0.414297,0.665101,0.417251,0.624537,0.429764,0.626877,0.424872,0.658002,0.40373,0.650739,0.406535,0.611508,0.426045,0.614006,0.421249,0.649752,0.397328,0.642568,0.400049,0.662394,0.210515,0.639485,0.252307,0.606125,0.28181,0.69542,0.198978,0.717665,0.220407,0.730517,0.231504,0.659516,0.300753,0.648022,0.362775,0.648875,0.423178,0.626146,0.422972,0.675063,0.291507,0.668452,0.350048,0.669517,0.406807,0.654634,0.401179,
91.666,0.646366,0.396437,0.654646,0.401179,0.669522,0.406807,0.668446,0.35004,0.675064,0.291491,0.613108,0.421133,0.626156,0.42297,0.648885,0.423172,0.648002,0.362761,0.659522,0.300741,0.730545,0.239696,0.730466,0.231492,0.717625,0.220422,0.695429,0.198972,0.681185,0.196519,0.595094,0.296795,0.606141,0.281784,0.639488,0.252319,0.662419,0.210507,0.673303,0.199491,0.685046,0.139898,0.680397,0.174695,0.681943,0.191588,0.688241,0.206585,0.685471,0.233671,0.681249,0.250671,0.677114,0.264242,0.678245,0.283805,0.67098,0.29202,0.65788,0.162372,0.660869,0.158538,0.666492,0.157011,0.670382,0.165906,0.686043,0.1613,0.646704,0.435454,0.648768,0.430404,0.672514,0.414291,0.665114,0.417251,0.624548,0.42976,0.626888,0.424871,0.658018,0.403726,0.650754,0.406538,0.611518,0.42604,0.614017,0.421247,0.649768,0.397325,0.642583,0.400052,0.662419,0.210507,0.639488,0.252319,0.606141,0.281784,0.695429,0.198972,0.717625,0.220422,0.730466,0.231492,0.659522,0.300741,0.648002,0.362761,0.648885,0.423172,0.626156,0.42297,0.675064,0.291491,0.668446,0.35004,0.669522,0.406807,0.654646,0.401179,
100,0.646377,0.396433,0.654657,0.401178,0.669534,0.406804,0.668395,0.35002,0.675143,0.291516,0.613118,0.421128,0.626166,0.422967,0.648892,0.42316,0.648002,0.362748,0.659526,0.300729,0.730443,0.239715,0.730435,0.231483,0.717564,0.220463,0.695427,0.198964,0.681186,0.196513,0.595184,0.29683,0.606161,0.281766,0.639484,0.25231,0.662444,0.210493,0.673284,0.199476,0.685104,0.139886,0.680408,0.174677,0.681933,0.191572,0.688228,0.206568,0.685473,0.233659,0.681261,0.250663,0.677134,0.264238,0.678268,0.283807,0.671016,0.292026,0.657914,0.16232,0.660906,0.158492,0.666533,0.156969,0.670404,0.165878,0.686075,0.161286,0.646713,0.435444,0.648778,0.430406,0.672526,0.41429,0.665126,0.417249,0.624557,0.429756,0.626899,0.424877,0.658029,0.403726,0.650765,0.406537,0.611525,0.426033,0.614027,0.42125,0.649778,0.39732,0.642594,0.400046,0.662444,0.210493,0.639484,0.25231,0.606161,0.281766,0.695427,0.198964,0.717564,0.220463,0.730435,0.231483,0.659526,0.300729,0.648002,0.362748,0.648892,0.42316,0.626166,0.422967,0.675143,0.291516,0.668395,0.35002,0.669534,0.406804,0.654657,0.401178,
108.333,0.646388,0.396427,0.654664,0.401174,0.669534,0.406801,0.668385,0.350006,0.675144,0.291509,0.613126,0.421125,0.626172,0.422961,0.648896,0.423149,0.647999,0.362724,0.659541,0.300718,0.730366,0.239744,0.730376,0.231479,0.71753,0.220482,0.695446,0.198962,0.681193,0.196505,0.595249,0.29685,0.606208,0.281768,0.639457,0.252306,0.662472,0.210475,0.67329,0.199463,0.685167,0.139874,0.680431,0.174661,0.68194,0.191557,0.688235,0.206552,0.685489,0.233645,0.681277,0.250651,0.67715,0.264228,0.678282,0.283797,0.671026,0.292016,0.657958,0.162278,0.660952,0.158453,0.666583,0.156937,0.670435,0.16585,0.686118,0.161276,0.646718,0.435435,0.648786,0.4304,0.672528,0.414288,0.665125,0.417245,0.624563,0.429749,0.626908,0.424875,0.658037,0.403723,0.650771,0.406532,0.611533,0.426028,0.614037,0.421249,0.64979,0.397315,0.642603,0.400039,0.662472,0.210475,0.639457,0.252306,0.606208,0.281768,0.695446,0.198962,0.71753,0.220482,0.730376,0.231479,0.659541,0.300718,0.647999,0.362724,0.648896,0.423149,0.626172,0.422961,0.675144,0.291509,0.668385,0.350006,0.669534,0.406801,0.654664,0.401174,
116.666,0.646391,0.396416,0.654664,0.401163,0.669528,0.406791,0.668366,0.349991,0.675152,0.291493,0.613135,0.421117,0.62618,0.422952,0.648902,0.423136,0.647977,0.362706,0.659547,0.300699,0.73029,0.239766,0.730314,0.231473,0.717495,0.22051,0.695479,0.198946,0.681229,0.196493,0.59532,0.296883,0.606254,0.281781,0.639424,0.25229,0.662505,0.210453,0.673315,0.199445,0.685229,0.13986,0.680472,0.174646,0.681971,0.191543,0.688258,0.20654,0.685507,0.233633,0.681293,0.250638,0.677163,0.264213,0.67829,0.283782,0.671032,0.291999,0.658011,0.162254,0.661005,0.158427,0.666638,0.156919,0.67048,0.165822,0.686169,0.161271,0.646725,0.435423,0.648795,0.430393,0.672525,0.414277,0.66512,0.417235,0.62457,0.429739,0.626917,0.42487,0.658039,0.403712,0.650771,0.406521,0.611541,0.426018,0.614047,0.421245,0.649795,0.397304,0.642606,0.400028,0.662505,0.210453,0.639424,0.25229,0.606254,0.281781,0.695479,0.198946,0.717495,0.22051,0.730314,0.231473,0.659547,0.300699,0.647977,0.362706,0.648902,0.423136,0.62618,0.422952,0.675152,0.291493,0.668366,0.349991,0.669528,0.406791,0.654664,0.401163,
125,0.646403,0.396415,0.654674,0.401161,0.669534,0.406786,0.66835,0.349976,0.675171,0.291483,0.613134,0.421113,0.626179,0.422947,0.6489,0.423129,0.647986,0.36269,0.659534,0.300675,0.730221,0.239784,0.730249,0.231457,0.71745,0.220534,0.695545,0.198921,0.681274,0.196479,0.595422,0.29692,0.606302,0.281776,0.639415,0.25227,0.662493,0.210419,0.673333,0.199422,0.685299,0.139841,0.680517,0.174627,0.682001,0.191527,0.688274,0.206529,0.685511,0.233621,0.681294,0.250624,0.677163,0.264198,0.678287,0.283768,0.671034,0.291984,0.658068,0.162229,0.661065,0.158397,0.666698,0.156901,0.670534,0.165785,0.686222,0.161267,0.646725,0.435416,0.648795,0.430384,0.672535,0.414272,0.66513,0.417231,0.62457,0.429735,0.626917,0.424864,0.658051,0.403708,0.650783,0.406519,0.61154,0.426015,0.614047,0.421239,0.649808,0.397302,0.642619,0.400028,0.662493,0.210419,0.639415,0.25227,0.606302,0.281776,0.695545,0.198921,0.71745,0.220534,0.730249,0.231457,0.659534,0.300675,0.647986,0.36269,0.6489,0.423129,0.626179,0.422947,0.675171,0.291483,0.66835,0.349976,0.669534,0.406786,0.654674,0.401161,
133.333,0.646407,0.396407,0.654676,0.401154,0.669531,0.406782,0.668348,0.349962,0.67519,0.29147,0.613138,0.421102,0.626182,0.422941,0.6489,0.423118,0.647982,0.362668,0.659564,0.300663,0.730132,0.239796,0.730199,0.231438,0.717409,0.220554,0.695601,0.198896,0.681297,0.196472,0.595552,0.296993,0.606325,0.281773,0.639399,0.252246,0.662511,0.210407,0.673332,0.199409,0.685398,0.139826,0.680552,0.174609,0.682009,0.191513,0.688278,0.206515,0.685531,0.233609,0.681321,0.250613,0.677193,0.264187,0.678315,0.283756,0.671059,0.291972,0.658122,0.162181,0.661131,0.158348,0.666759,0.156868,0.670597,0.16574,0.68627,0.161269,0.646728,0.435406,0.6488,0.430374,0.672534,0.414266,0.665128,0.417226,0.624575,0.42973,0.626924,0.424857,0.658054,0.403701,0.650784,0.406512,0.611543,0.426004,0.614051,0.421228,0.649813,0.397293,0.642622,0.40002,0.662511,0.210407,0.639399,0.252246,0.606325,0.281773,0.695601,0.198896,0.717409,0.220554,0.730199,0.231438,0.659564,0.300663,0.647982,0.362668,0.6489,0.423118,0.626182,0.422941,0.67519,0.29147,0.668348,0.349962,0.669531,0.406782,0.654676,0.401154,
141.666,0.646407,0.396402,0.654674,0.401149,0.669523,0.406776,0.668341,0.349951,0.675202,0.291454,0.613139,0.421095,0.626182,0.422932,0.648898,0.423104,0.647976,0.362649,0.659576,0.300642,0.73003,0.239803,0.730156,0.231424,0.717379,0.220566,0.695672,0.198858,0.681325,0.196466,0.595702,0.297066,0.606355,0.281764,0.639379,0.25221,0.662521,0.210388,0.67334,0.199396,0.685494,0.139812,0.680592,0.174593,0.682025,0.1915,0.68829,0.206501,0.685556,0.233597,0.681349,0.250601,0.677221,0.264175,0.678334,0.283744,0.671074,0.291955,0.658182,0.162137,0.661199,0.158303,0.666824,0.156838,0.670659,0.165698,0.686323,0.16127,0.646729,0.435393,0.648801,0.430363,0.672534,0.414256,0.665126,0.41722,0.624575,0.42972,0.626925,0.42485,0.658056,0.403693,0.650785,0.406508,0.611544,0.425996,0.614053,0.421222,0.649815,0.397286,0.642624,0.400017,0.662521,0.210388,0.639379,0.25221,0.606355,0.281764,0.695672,0.198858,0.717379,0.220566,0.730156,0.231424,0.659576,0.300642,0.647976,0.362649,0.648898,0.423104,0.626182,0.422932,0.675202,0.291454,0.668341,0.349951,0.669523,0.406776,0.654674,0.401149,
150,0.646405,0.396392,0.65467,0.401141,0.669517,0.406773,0.66834,0.349933,0.675227,0.29145,0.613137,0.421086,0.62618,0.422928,0.648892,0.423099,0.647976,0.362626,0.659605,0.300631,0.729921,0.239806,0.730123,0.231399,0.717345,0.220585,0.695732,0.198818,0.681349,0.196454,0.595855,0.297143,0.606387,0.281762,0.639357,0.252168,0.662544,0.210365,0.67335,0.199377,0.685602,0.139793,0.680637,0.174571,0.682043,0.191482,0.688301,0.206484,0.685571,0.23358,0.681367,0.250586,0.677241,0.264161,0.678357,0.28373,0.6711,0.291946,0.658247,0.162088,0.661276,0.158251,0.666897,0.156804,0.67073,0.165647,0.686382,0.16127,0.646726,0.435386,0.648802,0.430349,0.672526,0.414253,0.665118,0.417216,0.624574,0.429717,0.626927,0.42484,0.658052,0.403685,0.65078,0.406499,0.611541,0.425988,0.614052,0.421208,0.649813,0.397276,0.642621,0.400006,0.662544,0.210365,0.639357,0.252168,0.606387,0.281762,0.695732,0.198818,0.717345,0.220585,0.730123,0.231399,0.659605,0.300631,0.647976,0.362626,0.648892,0.423099,0.62618,0.422928,0.675227,0.29145,0.66834,0.349933,0.669517,0.406773,0.65467,0.401141,
158.333,0.646395,0.396387,0.654659,0.401136,0.669504,0.406769,0.66831,0.349917,0.675246,0.291437,0.613141,0.421075,0.626183,0.422919,0.648894,0.423088,0.647962,0.36261,0.659633,0.30062,0.729812,0.239814,0.730094,0.231379,0.717323,0.220592,0.69584,0.198778,0.681392,0.196449,0.596003,0.297211,0.606438,0.281768,0.639331,0.252112,0.662544,0.210342,0.673361,0.199362,0.685708,0.13978,0.680686,0.174555,0.682066,0.191469,0.688316,0.206472,0.685596,0.233571,0.681397,0.250577,0.677272,0.264152,0.678385,0.283721,0.671125,0.291934,0.658309,0.162049,0.661352,0.158209,0.666963,0.15678,0.67081,0.165604,0.686435,0.161275,0.64673,0.435375,0.648805,0.43034,0.672515,0.414247,0.665106,0.417211,0.624578,0.429708,0.62693,0.424832,0.658042,0.403679,0.65077,0.406495,0.611544,0.425977,0.614055,0.421198,0.649804,0.397269,0.642612,0.400001,0.662544,0.210342,0.639331,0.252112,0.606438,0.281768,0.69584,0.198778,0.717323,0.220592,0.730094,0.231379,0.659633,0.30062,0.647962,0.36261,0.648894,0.423088,0.626183,0.422919,0.675246,0.291437,0.66831,0.349917,0.669504,0.406769,0.654659,0.401136,
166.666,0.646384,0.396381,0.654651,0.401129,0.669499,0.406759,0.668298,0.349904,0.675256,0.291416,0.613132,0.421066,0.626173,0.422911,0.648883,0.423084,0.64795,0.362591,0.659641,0.300607,0.729709,0.239825,0.730058,0.231355,0.717307,0.220588,0.695943,0.19872,0.681443,0.196437,0.596166,0.297279,0.606481,0.281763,0.639313,0.25206,0.662561,0.210308,0.673385,0.199337,0.685808,0.139759,0.680745,0.174536,0.682103,0.191454,0.688335,0.206462,0.6856,0.233561,0.681397,0.250565,0.677272,0.264138,0.678388,0.283704,0.671131,0.291917,0.658373,0.162026,0.661429,0.158175,0.66703,0.156767,0.670897,0.165552,0.68649,0.161284,0.646716,0.435371,0.648794,0.430336,0.672512,0.414235,0.665105,0.417202,0.624567,0.4297,0.626921,0.424825,0.658033,0.40367,0.650764,0.406489,0.611534,0.425967,0.614047,0.421189,0.649793,0.397262,0.642602,0.399997,0.662561,0.210308,0.639313,0.25206,0.606481,0.281763,0.695943,0.19872,0.717307,0.220588,0.730058,0.231355,0.659641,0.300607,0.64795,0.362591,0.648883,0.423084,0.626173,0.422911,0.675256,0.291416,0.668298,0.349904,0.669499,0.406759,0.654651,0.401129,
